Data info
File name: D:\Documents\Uni\Tesi\ConditionPanda\Scripts\AutomationData\LattePanda20210314144404.dxd
Start time: 3/14/2021 14:44:06.108
Number of channels: 1
Sample rate: 20000
Store type: fast on trigger
Post time: 10000


Data1

Time (s),AI 1 -  (m/s2)
3.2016,0.0078506377
3.20165,0.011565167
3.2017,0.011545089
3.20175,0.014344612
3.2018,0.015308381
3.20185,0.01743097
3.2019,0.019567901
3.20195,0.018693049
3.202,0.012901825
3.20205,0.0097351521
3.2021,0.00935366
3.20215,0.0065828213
3.2022,0.00098664511
3.20225,0.0015976065
3.2023,0.00067112513
3.20235,0.0004043674
3.2024,0.0069471034
3.20245,0.013940172
3.2025,0.018377529
3.20255,0.026930988
3.2026,0.035699576
3.20265,0.042354178
3.2027,0.046696875
3.20275,0.048584264
3.2028,0.047924537
3.20285,0.041571114
3.2029,0.033399146
3.20295,0.026698651
3.203,0.020528803
3.20305,0.021243025
3.2031,0.027074406
3.20315,0.032509953
3.2032,0.038754381
3.20325,0.039798465
3.2033,0.03798566
3.20335,0.035071403
3.2034,0.031448662
3.20345,0.027011301
3.2035,0.023483217
3.20355,0.018839337
3.2036,0.017164212
3.20365,0.015747242
3.2037,0.01809643
3.20375,0.019539218
3.2038,0.022806283
3.20385,0.029251492
3.2039,0.036436744
3.20395,0.041172411
3.204,0.045730237
3.20405,0.046481751
3.2041,0.0493243
3.20415,0.048589997
3.2042,0.041932527
3.20425,0.037188254
3.2043,0.028399589
3.20435,0.024880109
3.2044,0.024131468
3.20445,0.021091001
3.2045,0.019398667
3.20455,0.019699845
3.2046,0.013627521
3.20465,0.0082436036
3.2047,0.0084329154
3.20475,0.0039467956
3.2048,0.00027242271
3.20485,0.0026302172
3.2049,0.0070561012
3.20495,0.0057251807
3.205,0.0069557084
3.20505,0.0022688033
3.2051,0.00034413178
3.20515,-0.0033388464
3.2052,0.0040758718
3.20525,0.012491649
3.2053,0.015414512
3.20535,0.018394738
3.2054,0.024343725
3.20545,0.026598258
3.2055,0.031924807
3.20555,0.040205773
3.2056,0.043303605
3.20565,0.043128632
3.2057,0.043269183
3.20575,0.043206081
3.2058,0.041482195
3.20585,0.038306914
3.2059,0.034142051
3.20595,0.031351138
3.206,0.027802968
3.20605,0.029033499
3.2061,0.029234285
3.20615,0.025175549
3.2062,0.023365613
3.20625,0.022553867
3.2063,0.017310498
3.20635,0.01637828
3.2064,0.011527879
3.20645,0.0074175149
3.2065,0.0049392493
3.20655,0.0031493907
3.2066,0.0045348103
3.20665,0.0080198711
3.2067,0.0098957801
3.20675,0.013745124
3.2068,0.01291043
3.20685,0.01704661
3.2069,0.018721733
3.20695,0.01979737
3.207,0.021412257
3.20705,0.016054155
3.2071,0.0058198366
3.20715,-0.0050942847
3.2072,-0.015721569
3.20725,-0.030169513
3.2073,-0.037231423
3.20735,-0.039024152
3.2074,-0.03839311
3.20745,-0.030935366
3.2075,-0.02174513
3.20755,-0.011054742
3.2076,-0.0077675991
3.20765,-0.0094111711
3.2077,-0.013736662
3.20775,-0.017049622
3.2078,-0.0222557
3.20785,-0.02877262
3.2079,-0.036296338
3.20795,-0.035986554
3.208,-0.033568524
3.20805,-0.028173132
3.2081,-0.019786039
3.20815,-0.0079999361
3.2082,-0.0020509514
3.20825,0.0019073896
3.2083,0.0059202295
3.20835,0.0046495446
3.2084,0.0039467956
3.20845,-7.7517579E-5
3.2085,-0.0070476397
3.20855,-0.014852455
3.2086,-0.017884316
3.20865,-0.019625412
3.2087,-0.018518224
3.20875,-0.017448325
3.2088,-0.011505076
3.20885,-0.0033703984
3.2089,0.0015402391
3.20895,0.005679287
3.209,0.010848077
3.20905,0.011774558
3.2091,0.010977153
3.20915,0.0085505182
3.2092,0.0075695384
3.20925,0.0095716557
3.2093,0.011037389
3.20935,0.013240291
3.2094,0.016272152
3.20945,0.022680074
3.2095,0.02493174
3.20955,0.030031689
3.2096,0.03164658
3.20965,0.031824417
3.2097,0.028124226
3.20975,0.019378589
3.2098,0.0097351521
3.20985,-0.00026109282
3.2099,-0.0033302412
3.20995,-0.0084560057
3.21,-0.012242245
3.21005,-0.015156502
3.2101,-0.017350798
3.21015,-0.017852763
3.2102,-0.017299168
3.21025,-0.014003419
3.2103,-0.015905146
3.21035,-0.02131201
3.2104,-0.027301151
3.21045,-0.036216021
3.2105,-0.047511633
3.21055,-0.050686911
3.2106,-0.048951551
3.21065,-0.044433881
3.2107,-0.034196697
3.21075,-0.025227323
3.2108,-0.017654845
3.21085,-0.010251601
3.2109,-0.0080917235
3.21095,-0.0076471278
3.211,-0.010486807
3.21105,-0.0178585
3.2111,-0.024954828
3.21115,-0.0377592
3.2112,-0.045621384
3.21125,-0.049533829
3.2113,-0.053799085
3.21135,-0.052726321
3.2114,-0.045377575
3.21145,-0.039302379
3.2115,-0.03590624
3.21155,-0.032667857
3.2116,-0.029547079
3.21165,-0.030077728
3.2117,-0.029957255
3.21175,-0.029621657
3.2118,-0.028961932
3.21185,-0.025909994
3.2119,-0.02329118
3.21195,-0.019685647
3.212,-0.012827391
3.21205,-0.0019706371
3.2121,0.007331464
3.21215,0.010873892
3.2122,0.012282259
3.21225,0.0089004589
3.2123,-0.0015432511
3.21235,-0.016332529
3.2124,-0.0209592
3.21245,-0.025798129
3.2125,-0.030783344
3.21255,-0.028115766
3.2126,-0.028554624
3.21265,-0.023534989
3.2127,-0.01585925
3.21275,-0.0124459
3.2128,-0.0044603762
3.21285,-0.0067722765
3.2129,-0.010696197
3.21295,-0.02267448
3.213,-0.032231867
3.21305,-0.038261164
3.2131,-0.044531405
3.21315,-0.055494286
3.2132,-0.062022682
3.21325,-0.058531888
3.2133,-0.055715151
3.21335,-0.045360364
3.2134,-0.031466015
3.21345,-0.021277588
3.2135,-0.015707228
3.21355,-0.0092993043
3.2136,-0.011436234
3.21365,-0.017253276
3.2137,-0.023755854
3.21375,-0.035392802
3.2138,-0.050833203
3.21385,-0.060456559
3.2139,-0.072208241
3.21395,-0.07949388
3.214,-0.078349404
3.21405,-0.074895903
3.2141,-0.068482235
3.21415,-0.067048058
3.2142,-0.063666254
3.21425,-0.06282869
3.2143,-0.065327041
3.21435,-0.068903886
3.2144,-0.06530983
3.21445,-0.06296064
3.2145,-0.066594854
3.21455,-0.06265372
3.2146,-0.058899038
3.21465,-0.052551348
3.2147,-0.049175289
3.21475,-0.044875611
3.2148,-0.041086502
3.21485,-0.042081825
3.2149,-0.040931609
3.21495,-0.040814009
3.215,-0.043042727
3.21505,-0.04466622
3.2151,-0.044020839
3.21515,-0.040168628
3.2152,-0.036499988
3.21525,-0.030206803
3.2153,-0.026053412
3.21535,-0.019329969
3.2154,-0.020551892
3.21545,-0.022878135
3.2155,-0.024521707
3.21555,-0.026598401
3.2156,-0.03158075
3.21565,-0.035295278
3.2157,-0.03265065
3.21575,-0.026520956
3.2158,-0.021968864
3.21585,-0.022060651
3.2159,-0.018475197
3.21595,-0.011364526
3.216,-0.0015920133
3.21605,0.0033932016
3.2161,0.0083067073
3.21615,0.010796446
3.2162,0.0077875336
3.21625,0.0052203489
3.2163,0.0019073896
3.21635,-0.0028081993
3.2164,-0.010839615
3.21645,-0.020153189
3.2165,-0.024424182
3.21655,-0.028307946
3.2166,-0.03276825
3.21665,-0.035734136
3.2167,-0.040160023
3.21675,-0.044580169
3.2168,-0.050669707
3.21685,-0.058812987
3.2169,-0.064136669
3.21695,-0.067039452
3.217,-0.070765458
3.21705,-0.075151183
3.2171,-0.075483911
3.21715,-0.074236177
3.2172,-0.068046242
3.21725,-0.062713958
3.2173,-0.05672482
3.21735,-0.048423775
3.2174,-0.044359304
3.21745,-0.040977504
3.2175,-0.039397035
3.21755,-0.043590583
3.2176,-0.041614283
3.21765,-0.040991846
3.2177,-0.03976132
3.21775,-0.039227802
3.2178,-0.039752714
3.21785,-0.03979861
3.2179,-0.03979861
3.21795,-0.036743801
3.218,-0.034715869
3.21805,-0.037300266
3.2181,-0.041777778
3.21815,-0.044732194
3.2182,-0.049757563
3.21825,-0.05474278
3.2183,-0.05262306
3.21835,-0.046453211
3.2184,-0.044370778
3.21845,-0.043194748
3.2185,-0.038588159
3.21855,-0.027051602
3.2186,-0.015231078
3.21865,-0.0055733011
3.2187,0.0011386683
3.21875,0.0035194096
3.2188,-0.0028913817
3.21885,-0.0088719185
3.2189,-0.015279842
3.21895,-0.020792834
3.219,-0.022657271
3.21905,-0.026334513
3.2191,-0.024622099
3.21915,-0.021257509
3.2192,-0.01403784
3.21925,-0.011800516
3.2193,-0.010822406
3.21935,-0.0090382835
3.2194,-0.0096234297
3.21945,-0.012606527
3.2195,-0.015979722
3.21955,-0.020107295
3.2196,-0.025276085
3.21965,-0.025706341
3.2197,-0.027619539
3.21975,-0.030763265
3.2198,-0.034495004
3.21985,-0.031394307
3.2199,-0.026827872
3.21995,-0.016762786
3.22,-0.0083068507
3.22005,-0.0061584469
3.2201,-0.0078106243
3.22015,-0.0074979728
3.2202,-0.012242245
3.22025,-0.019011581
3.2203,-0.024624968
3.22035,-0.029945781
3.2204,-0.035321094
3.22045,-0.036000896
3.2205,-0.034305692
3.22055,-0.036336496
3.2206,-0.03998505
3.22065,-0.046114743
3.2207,-0.045090739
3.22075,-0.041866697
3.2208,-0.045632858
3.22085,-0.043401271
3.2209,-0.043051332
3.22095,-0.039296646
3.221,-0.03739205
3.22105,-0.040831219
3.2211,-0.043865945
3.22115,-0.044726457
3.2212,-0.045216948
3.22125,-0.040842693
3.2213,-0.034015991
3.22135,-0.027866218
3.2214,-0.018968556
3.22145,-0.011350185
3.2215,-0.0064768358
3.22155,0.0014857402
3.2216,0.0056362613
3.22165,0.010007647
3.2217,0.01354147
3.22175,0.013991804
3.2218,0.010432164
3.22185,0.0088344859
3.2219,0.0055559473
3.22195,-0.00021806736
3.222,-0.0030921672
3.22205,-0.0016493804
3.2221,-0.0016838008
3.22215,-0.00047335168
3.2222,0.0010153287
3.22225,-0.00051064038
3.2223,-0.002389418
3.22235,-0.0032069015
3.2224,-0.0085936869
3.22245,-0.010377808
3.2225,-0.014789351
3.22255,-0.016513238
3.2226,-0.015173712
3.22265,-0.014470963
3.2227,-0.0085535301
3.22275,-0.0033331094
3.2228,-0.0027852522
3.22285,-0.0030089845
3.2229,-0.00019225209
3.22295,0.003301414
3.223,0.005679287
3.22305,0.0059317029
3.2231,-0.00035001207
3.22315,-0.011886568
3.2232,-0.019602465
3.22325,-0.029070932
3.2233,-0.036700774
3.22335,-0.044626061
3.2234,-0.04110945
3.22345,-0.036956061
3.2235,-0.030149434
3.22355,-0.020485919
3.2236,-0.014519726
3.22365,-0.0049766814
3.2237,-0.0012019159
3.22375,-0.0053467005
3.2238,-0.011321501
3.22385,-0.023988191
3.2239,-0.033026401
3.22395,-0.040389493
3.224,-0.037036374
3.22405,-0.033161215
3.2241,-0.02553137
3.22415,-0.0157187
3.2242,-0.0094484594
3.22425,-0.005042654
3.2243,-0.00049343018
3.22435,0.0045778356
3.2244,0.0047269901
3.22445,0.0014857402
3.2245,-0.0043026162
3.22455,-0.013251908
3.2246,-0.020379791
3.22465,-0.023893535
3.2247,-0.019215235
3.22475,-0.017987575
3.2248,-0.012451636
3.22485,-0.0042136973
3.2249,-0.0017411681
3.22495,0.0043483665
3.225,0.007492092
3.22505,0.0093507916
3.2251,0.01219047
3.22515,0.014393373
3.2252,0.013779543
3.22525,0.016929006
3.2253,0.020890215
3.22535,0.022628443
3.2254,0.030834829
3.22545,0.037951238
3.2255,0.039620627
3.22555,0.043894485
3.2256,0.047525834
3.22565,0.04821711
3.2257,0.047210313
3.22575,0.043444157
3.2258,0.040418029
3.22585,0.032134198
3.2259,0.023007067
3.22595,0.016323783
3.226,0.014252824
3.22605,0.011923713
3.2261,0.013082531
3.22615,0.01219047
3.2262,0.015437458
3.22625,0.0161316
3.2263,0.014944099
3.22635,0.013180057
3.2264,0.0061152782
3.22645,-0.0039842282
3.2265,-0.010888378
3.22655,-0.019714329
3.2266,-0.018099442
3.22665,-0.014657407
3.2267,-0.00480458
3.22675,0.0012103774
3.2268,0.0034161485
3.22685,0.0090840338
3.2269,0.012009764
3.22695,0.012084342
3.227,0.01031743
3.22705,0.0036226707
3.2271,-0.0064854403
3.22715,-0.013335091
3.2272,-0.020431422
3.22725,-0.025996046
3.2273,-0.026165279
3.22735,-0.025069563
3.2274,-0.020001167
3.22745,-0.011493602
3.2275,-0.005754008
3.22755,-0.0018960596
3.2276,0.003103497
3.22765,0.0047442005
3.2277,0.0055846311
3.22775,0.0060894629
3.2278,0.0061669084
3.22785,0.005994807
3.2279,0.004738464
3.22795,0.0084071001
3.228,0.016318046
3.22805,0.026093427
3.2281,0.037432067
3.22815,0.041605532
3.2282,0.046754245
3.22825,0.044809494
3.2283,0.034466177
3.22835,0.021851117
3.2284,0.012460098
3.22845,0.0039181123
3.2285,0.0019934406
3.22855,0.0033759915
3.2286,0.0063791671
3.22865,0.010512479
3.2287,0.022367422
3.22875,0.034015846
3.2288,0.040802393
3.22885,0.045733109
3.2289,0.043722384
3.22895,0.034991086
3.229,0.02648926
3.22905,0.021759331
3.2291,0.014648658
3.22915,0.0082235252
3.2292,0.0069757872
3.22925,0.0063705626
3.2293,0.012680961
3.22935,0.018345978
3.2294,0.026196687
3.22945,0.03999925
3.2295,0.046014205
3.22955,0.049806185
3.2296,0.04879652
3.22965,0.045492165
3.2297,0.036408059
3.22975,0.025852485
3.2298,0.011786032
3.22985,0.00053631206
3.2299,-0.0054040677
3.22995,-0.012291007
3.23,-0.014023498
3.23005,-0.010417966
3.2301,-0.0052348343
3.23015,-0.0011302067
3.2302,0.0026646373
3.23025,0.0032325732
3.2303,-0.0015834082
3.23035,-0.007540998
3.2304,-0.013860001
3.23045,-0.019444704
3.2305,-0.020150322
3.23055,-0.02113704
3.2306,-0.013802635
3.23065,-0.0092677521
3.2307,-0.00645102
3.23075,-0.0017555099
3.2308,0.00022366054
3.23085,0.0034735159
3.2309,0.006003412
3.23095,0.0072138608
3.231,0.0043196827
3.23105,0.0017066043
3.2311,0.0014972137
3.23115,0.0048331199
3.2312,0.015632506
3.23125,0.017924329
3.2313,0.024217516
3.23135,0.030324262
3.2314,0.031262215
3.23145,0.034489125
3.2315,0.033169679
3.23155,0.029879665
3.2316,0.028563088
3.23165,0.026827728
3.2317,0.02608769
3.23175,0.027596449
3.2318,0.027702577
3.23185,0.032707874
3.2319,0.033720404
3.23195,0.036046647
3.232,0.042451702
3.23205,0.04776391
3.2321,0.051283393
3.23215,0.051326413
3.2322,0.045922421
3.23225,0.041396141
3.2323,0.035673756
3.23235,0.032630425
3.2324,0.027421478
3.23245,0.021802356
3.2325,0.015830424
3.23255,0.013475497
3.2326,0.010171143
3.23265,0.0058284421
3.2327,0.0017008674
3.23275,0.00045312956
3.2328,-0.0042624595
3.23285,-0.0082035903
3.2329,-0.011909515
3.23295,-0.018001918
3.233,-0.01912058
3.23305,-0.022453617
3.2331,-0.021501321
3.23315,-0.025155617
3.2332,-0.023629645
3.23325,-0.01815681
3.2333,-0.012959335
3.23335,-0.0016924059
3.2334,0.0043311566
3.23345,0.0071450202
3.2335,0.0036542227
3.23355,0.0012620079
3.2336,0.00074857095
3.23365,-0.0026045453
3.2337,-0.0023119722
3.23375,0.0015345025
3.2338,0.0051715868
3.23385,0.0090237977
3.2339,0.012982138
3.23395,0.011329962
3.234,0.0071249413
3.23405,0.0048015676
3.2341,0.0004043674
3.23415,-0.0020566881
3.2342,-0.0051287049
3.23425,-0.0068611959
3.2343,-0.0084932949
3.23435,-0.0082150633
3.2344,-0.0066460688
3.23445,-0.0021570807
3.2345,-5.7439036E-5
3.23455,0.0061783823
3.2346,0.013696361
3.23465,0.020829979
3.2347,0.031156087
3.23475,0.037695955
3.2348,0.037434932
3.23485,0.034228105
3.2349,0.029274441
3.23495,0.021592965
3.235,0.015993919
3.23505,0.011935187
3.2351,0.011381593
3.23515,0.016346728
3.2352,0.023815945
3.23525,0.030760253
3.2353,0.03218583
3.23535,0.034859143
3.2354,0.029982926
3.23545,0.024375277
3.2355,0.02193143
3.23555,0.020127231
3.2356,0.014161036
3.23565,0.0098814387
3.2357,0.010523953
3.23575,0.0080858441
3.2358,0.0042250268
3.23585,0.0024954039
3.2359,0.0074031726
3.23595,0.013679151
3.236,0.022857914
3.23605,0.03043326
3.2361,0.031365477
3.23615,0.032670584
3.2362,0.033258595
3.23625,0.029567014
3.2363,0.024452722
3.23635,0.021937167
3.2364,0.016828613
3.23645,0.011008705
3.2365,0.012001159
3.23655,0.0099617522
3.2366,0.0082206568
3.23665,0.0046724915
3.2367,-0.0010240774
3.23675,-0.004420219
3.2368,-0.010833879
3.23685,-0.012090222
3.2369,-0.0089809168
3.23695,-0.009262016
3.237,-0.0064969137
3.23705,-0.007635654
3.2371,-0.010108182
3.23715,-0.012959335
3.2372,-0.010601541
3.23725,-0.0080028046
3.2373,-0.0047758962
3.23735,0.0016492369
3.2374,0.0084788091
3.23745,0.01425856
3.2375,0.021544203
3.23755,0.025906984
3.2376,0.0276825
3.23765,0.030355815
3.2377,0.038123343
3.23775,0.038871985
3.2378,0.040463924
3.23785,0.035639338
3.2379,0.032022331
3.23795,0.028465563
3.238,0.027223561
3.23805,0.028307803
3.2381,0.030005872
3.23815,0.031402767
3.2382,0.029403517
3.23825,0.027900495
3.2383,0.028092675
3.23835,0.028150044
3.2384,0.025324704
3.23845,0.017835408
3.2385,0.011324226
3.23855,0.008817276
3.2386,0.0073888311
3.23865,0.010621476
3.2387,0.0095687872
3.23875,0.014614237
3.2388,0.018790575
3.23885,0.021228682
3.2389,0.01969124
3.23895,0.019321222
3.239,0.019088885
3.23905,0.021265972
3.2391,0.019435955
3.23915,0.010156802
3.2392,0.0014082944
3.23925,-0.010767907
3.2393,-0.025327716
3.23935,-0.032068368
3.2394,-0.033052217
3.23945,-0.031107469
3.2395,-0.02381322
3.23955,-0.020692442
3.2396,-0.012543423
3.23965,-0.0057052458
3.2397,-0.0037461538
3.23975,-0.0068066968
3.2398,-0.0124459
3.23985,-0.021527136
3.2399,-0.033688996
3.23995,-0.03788254
3.24,-0.037412129
3.24005,-0.030823501
3.2401,-0.027576514
3.24015,-0.017023806
3.2402,-0.0080601722
3.24025,-0.0017526416
3.2403,0.010073619
3.24035,0.0085419128
3.2404,0.0064967703
3.24045,0.0085505182
3.2405,0.0024351683
3.24055,-0.0018616393
3.2406,-0.006448152
3.24065,-0.014542672
3.2407,-0.017841291
3.24075,-0.016627971
3.2408,-0.013260514
3.24085,-0.01405505
3.2409,-0.012764286
3.24095,-0.01149647
3.241,-0.0057195877
3.24105,-0.0065083876
3.2411,-0.0058773472
3.24115,-0.0080056731
3.2412,-0.0078765964
3.24125,-0.0020882399
3.2413,-0.0004073793
3.24135,0.0037230633
3.2414,0.0097810458
3.24145,0.013687757
3.2415,0.016604882
3.24155,0.020735323
3.2416,0.024094177
3.24165,0.027068671
3.2417,0.025103839
3.24175,0.019929314
3.2418,0.011926581
3.24185,0.0072798333
3.2419,0.00069407205
3.24195,-0.0041018305
3.242,-0.0078278342
3.24205,-0.0080486983
3.2421,-0.0030347998
3.24215,-0.002885645
3.2422,-0.00014348993
3.24225,-0.0037891793
3.2423,-0.0054212781
3.24235,-0.010555647
3.2424,-0.014717641
3.24245,-0.024260685
3.2425,-0.03441469
3.24255,-0.041376207
3.2426,-0.04337259
3.24265,-0.040008001
3.2427,-0.031021416
3.24275,-0.02416316
3.2428,-0.0157187
3.24285,-0.010547043
3.2429,-0.012732735
3.24295,-0.014373438
3.243,-0.012589317
3.24305,-0.015973985
3.2431,-0.02351778
3.24315,-0.034073357
3.2432,-0.042084694
3.24325,-0.049900983
3.2433,-0.054344077
3.24335,-0.051226165
3.2434,-0.04724488
3.24345,-0.0414766
3.2435,-0.031873323
3.24355,-0.026122253
3.2436,-0.024415577
3.24365,-0.026807792
3.2437,-0.02760233
3.24375,-0.031443067
3.2438,-0.030975524
3.24385,-0.027401544
3.2439,-0.029785154
3.24395,-0.027935058
3.244,-0.020285135
3.24405,-0.011657099
3.2441,-0.0036228141
3.24415,0.0059775966
3.2442,0.011854872
3.24425,0.012078605
3.2443,0.0060550426
3.24435,-0.0032786108
3.2444,-0.011605469
3.24445,-0.018741956
3.2445,-0.022017626
3.24455,-0.022510983
3.2446,-0.018512486
3.24465,-0.01666813
3.2447,-0.0079913316
3.24475,0.0046093878
3.2448,0.011820452
3.24485,0.015460405
3.2449,0.017783778
3.24495,0.012749801
3.245,0.0014541883
3.24505,-0.0075008413
3.2451,-0.019634016
3.24515,-0.035146121
3.2452,-0.03944293
3.24525,-0.042942334
3.2453,-0.035780031
3.24535,-0.023555068
3.2454,-0.0098815821
3.24545,-0.00049343018
3.2455,0.0026445589
3.24555,0.0085820705
3.2456,0.0052576377
3.24565,0.0021024381
3.2457,-0.00032993351
3.24575,-0.0066403323
3.2458,-0.010882641
3.24585,-0.020586314
3.2459,-0.028322287
3.24595,-0.036637671
3.246,-0.044324886
3.24605,-0.04511942
3.2461,-0.042018719
3.24615,-0.042913649
3.2462,-0.037853856
3.24625,-0.028104294
3.2463,-0.024940487
3.24635,-0.028104294
3.2464,-0.031388566
3.24645,-0.033720549
3.2465,-0.040217388
3.24655,-0.04044399
3.2466,-0.040435385
3.24665,-0.03697614
3.2467,-0.030049043
3.24675,-0.022304462
3.2468,-0.015583887
3.24685,-0.014459489
3.2469,-0.01296794
3.24695,-0.020153189
3.247,-0.026096437
3.24705,-0.030284248
3.2471,-0.030120753
3.24715,-0.028130108
3.2472,-0.018303096
3.24725,-0.0094541963
3.2473,-0.00257873
3.24735,0.0033903334
3.2474,0.0059603862
3.24745,0.0055387369
3.2475,0.0029256584
3.24755,0.0021913575
3.2476,-0.0024726007
3.24765,-0.004271064
3.2477,-0.0020366095
3.24775,0.0017266826
3.2478,0.0029027115
3.24785,0.0067750015
3.2479,0.0055760257
3.24795,0.0055272635
3.248,0.010217037
3.24805,0.013395184
3.2481,0.018635683
3.24815,0.020809902
3.2482,0.02356353
3.24825,0.018810652
3.2483,0.012626462
3.24835,0.011662693
3.2484,0.0074261199
3.24845,0.0053551621
3.2485,0.00019210853
3.24855,0.00072562409
3.2486,0.00070267718
3.24865,-0.0024582588
3.2487,-0.0062043411
3.24875,-0.012749946
3.2488,-0.01819123
3.24885,-0.021641871
3.2489,-0.031727035
3.24895,-0.04151389
3.249,-0.044720717
3.24905,-0.04534889
3.2491,-0.044996083
3.24915,-0.042448975
3.2492,-0.04233424
3.24925,-0.038289849
3.2493,-0.033645969
3.24935,-0.029220086
3.2494,-0.023575148
3.24945,-0.020092955
3.2495,-0.019874958
3.24955,-0.020574838
3.2496,-0.023962377
3.24965,-0.027998162
3.2497,-0.026813529
3.24975,-0.025932942
3.2498,-0.026882369
3.24985,-0.025491215
3.2499,-0.019198025
3.24995,-0.014204206
3.25,-0.014327545
3.25005,-0.010962955
3.2501,-0.013424011
3.25015,-0.016593551
3.2502,-0.020308083
3.25025,-0.023540728
3.2503,-0.028801305
3.25035,-0.03094971
3.2504,-0.031428725
3.25045,-0.027805982
3.2505,-0.022949845
3.25055,-0.015844908
3.2506,-0.0062617082
3.25065,0.0040787403
3.2507,0.012009764
3.25075,0.016914664
3.2508,0.013415262
3.25085,0.0093249762
3.2509,0.0027937137
3.25095,-0.0019505587
3.251,-0.00645102
3.25105,-0.0073488178
3.2511,-0.0045951894
3.25115,-0.002025136
3.2512,0.0053522936
3.25125,0.012239234
3.2513,0.019065937
3.25135,0.02042841
3.2514,0.020064129
3.25145,0.021681884
3.2515,0.019217961
3.25155,0.019372853
3.2516,0.019949393
3.25165,0.014585555
3.2517,0.012896089
3.25175,0.0081460793
3.2518,0.0043655769
3.25185,0.004273789
3.2519,0.0083784163
3.25195,0.013116952
3.252,0.020947583
3.25205,0.027481714
3.2521,0.028947448
3.25215,0.030278366
3.2522,0.024185965
3.25225,0.015414512
3.2523,0.0065541374
3.25235,-0.0028741714
3.2524,-0.0083355345
3.25245,-0.012242245
3.2525,-0.010613015
3.25255,-0.014106681
3.2526,-0.014278783
3.25265,-0.018239992
3.2527,-0.025950151
3.25275,-0.029724918
3.2528,-0.026222646
3.25285,-0.025026537
3.2529,-0.022410592
3.25295,-0.018948479
3.253,-0.017167224
3.25305,-0.014909822
3.2531,-0.015979722
3.25315,-0.017106989
3.2532,-0.015615441
3.25325,-0.012577844
3.2533,-0.0088403663
3.25335,-0.0031151138
3.2534,0.0085160984
3.25345,0.012394125
3.2535,0.016143074
3.25355,0.017560046
3.2536,0.017539969
3.25365,0.021555677
3.2537,0.022616971
3.25375,0.022834966
3.2538,0.023437321
3.25385,0.021168446
3.2539,0.014880995
3.25395,0.010102303
3.254,0.0072827023
3.25405,0.0080542918
3.2541,0.010644424
3.25415,0.012468701
3.2542,0.018059142
3.25425,0.017505547
3.2543,0.017608808
3.25435,0.017445313
3.2544,0.016229127
3.25445,0.0080227396
3.2545,0.0064365347
3.25455,0.0038435345
3.2546,0.0045348103
3.25465,0.012069999
3.2547,0.01536288
3.25475,0.015999656
3.2548,0.021455284
3.25485,0.021268839
3.2549,0.018856546
3.25495,0.023698343
3.255,0.025508281
3.25505,0.026377395
3.2551,0.024111388
3.25515,0.015606691
3.2552,0.0076326421
3.25525,-0.0053696474
3.2553,-0.022017626
3.25535,-0.030330144
3.2554,-0.034738816
3.25545,-0.03508015
3.2555,-0.030794818
3.25555,-0.024002533
3.2556,-0.014399254
3.25565,-0.0063793105
3.2557,-0.0017239579
3.25575,-0.0032614006
3.2558,-0.0074721575
3.25585,-0.017875711
3.2559,-0.024954828
3.25595,-0.030241223
3.256,-0.029894151
3.25605,-0.02656685
3.2561,-0.020256452
3.25615,-0.0098328199
3.2562,0.00051623356
3.25625,0.0077731917
3.2563,0.013811096
3.25635,0.01860413
3.2564,0.02326522
3.25645,0.019493323
3.2565,0.016180364
3.25655,0.012170393
3.2566,0.0073056486
3.25665,0.0029199217
3.2567,-2.5887044E-5
3.25675,-0.0014055697
3.2568,-0.0013854911
3.25685,0.00068833533
3.2569,0.0026388222
3.25695,0.0092073735
3.257,0.013696361
3.25705,0.019011438
3.2571,0.018853677
3.25715,0.02098774
3.2572,0.023752842
3.25725,0.022281371
3.2573,0.027169062
3.25735,0.031170428
3.2574,0.036660474
3.25745,0.04077084
3.2575,0.046375621
3.25755,0.048366264
3.2576,0.050371248
3.25765,0.049430426
3.2577,0.052209869
3.25775,0.04776391
3.2578,0.043206081
3.25785,0.03448052
3.2579,0.022849308
3.25795,0.014886732
3.258,0.0099732261
3.25805,0.012170393
3.2581,0.014998598
3.25815,0.018434897
3.2582,0.018802047
3.25825,0.019817449
3.2583,0.018041931
3.25835,0.01471463
3.2584,0.0091930311
3.25845,0.0005678641
3.2585,-0.0093079098
3.25855,-0.018618617
3.2586,-0.022390513
3.25865,-0.023073183
3.2587,-0.017554453
3.25875,-0.0073344754
3.2588,0.0004588663
3.25885,0.0071536251
3.2589,0.0097208107
3.25895,0.011175071
3.259,0.010589925
3.25905,0.0085705966
3.2591,0.0031608643
3.25915,-0.0030032478
3.2592,-0.0092247268
3.25925,-0.015090529
3.2593,-0.019722935
3.25935,-0.02374438
3.2594,-0.019989694
3.25945,-0.013131437
3.2595,-0.0057654814
3.25955,0.00053918047
3.2596,0.0086881993
3.25965,0.011688507
3.2597,0.011163597
3.25975,0.010108039
3.2598,0.011992554
3.25985,0.013303395
3.2599,0.013828306
3.25995,0.014264297
3.26,0.017247396
3.26005,0.02466785
3.2601,0.032094039
3.26015,0.040122591
3.2602,0.045982655
3.26025,0.048475262
3.2603,0.042873349
3.26035,0.03364009
3.2604,0.026865015
3.26045,0.016085709
3.2605,0.0083067073
3.26055,0.003768957
3.2606,0.0044745747
