Data info
File name: C:\Users\LattePanda\Documents\ConditionPanda\Scripts\AutomationData\LattePanda20210325111337.dxd
Start time: 3/25/2021 11:13:39.118
Number of channels: 1
Sample rate: 20000
Store type: fast on trigger
Post time: 2000


Data1

Time (s),AI 1 (V)
0.51315,0.126914784312248
0.51320,0.130079612135887
0.51325,0.130851775407791
0.51330,0.133824646472931
0.51335,0.131963849067688
0.51340,0.131484732031822
0.51345,0.130816608667374
0.51350,0.132113307714462
0.51355,0.131928697228432
0.51360,0.131776303052902
0.51365,0.131407082080841
0.51370,0.128907456994057
0.51375,0.127141892910004
0.51380,0.124791719019413
0.51385,0.123075976967812
0.51390,0.121089167892933
0.51395,0.117706030607224
0.51400,0.117547787725925
0.51405,0.11493095010519
0.51410,0.116205669939518
0.51415,0.11591263115406
0.51420,0.117043763399124
0.51425,0.11820712685585
0.51430,0.116380028426647
0.51435,0.115027651190758
0.51440,0.113638646900654
0.51445,0.114302381873131
0.51450,0.114492855966091
0.51455,0.114081136882305
0.51460,0.113473080098629
0.51465,0.113256230950356
0.51470,0.114421062171459
0.51475,0.117374897003174
0.51480,0.119832031428814
0.51485,0.120897226035595
0.51490,0.122372679412365
0.51495,0.123410038650036
0.51500,0.125030547380447
0.51505,0.12517999112606
0.51510,0.124998308718204
0.51515,0.12542761862278
0.51520,0.124567545950413
0.51525,0.124318458139896
0.51530,0.122586600482464
0.51535,0.12132652848959
0.51540,0.119572691619396
0.51545,0.119272328913212
0.51550,0.118643753230572
0.51555,0.117670863866806
0.51560,0.116155855357647
0.51565,0.116164647042751
0.51570,0.116251088678837
0.51575,0.116823986172676
0.51580,0.118311159312725
0.51585,0.119830563664436
0.51590,0.121789529919624
0.51595,0.123429089784622
0.51600,0.125673770904541
0.51605,0.128889873623848
0.51610,0.132665678858757
0.51615,0.136248081922531
0.51620,0.140583604574203
0.51625,0.14406929910183
0.51630,0.147294208407402
0.51635,0.150124967098236
0.51640,0.152051687240601
0.51645,0.152809202671051
0.51650,0.152199685573578
0.51655,0.152113229036331
0.51660,0.151634112000465
0.51665,0.151172578334808
0.51670,0.151850968599319
0.51675,0.15183924138546
0.51680,0.152161583304405
0.51685,0.153591617941856
0.51690,0.154768168926239
0.51695,0.156886845827103
0.51700,0.160305142402649
0.51705,0.16180257499218
0.51710,0.161326393485069
0.51715,0.160297825932503
0.51720,0.160331517457962
0.51725,0.159408450126648
0.51730,0.157732263207436
0.51735,0.15584509074688
0.51740,0.153782084584236
0.51745,0.151217997074127
0.51750,0.149950608611107
0.51755,0.147785037755966
0.51760,0.145478829741478
0.51765,0.14486637711525
0.51770,0.142116203904152
0.51775,0.140582144260406
0.51780,0.123177073895931
0.51785,0.0998423621058464
0.51790,0.0881515592336655
0.51795,0.0802907794713974
0.51800,0.0775098353624344
0.51805,0.0736314654350281
0.51810,0.0711230486631393
0.51815,0.069446861743927
0.51820,0.0689574852585793
0.51825,0.066895954310894
0.51830,0.0651553049683571
0.51835,0.063268132507801
0.51840,0.062377292662859
0.51845,0.0596461668610573
0.51850,0.0588095374405384
0.51855,0.0589296855032444
0.51860,0.0585868284106255
0.51865,0.0572578981518745
0.51870,0.0565355531871319
0.51875,0.0551406890153885
0.51880,0.053678423166275
0.51885,0.0520286113023758
0.51890,0.0514513254165649
0.51895,0.0516828261315823
0.51900,0.0526850186288357
0.51905,0.0530044324696064
0.51910,0.0529795251786709
0.51915,0.0540095567703247
0.51920,0.0554014928638935
0.51925,0.056331891566515
0.51930,0.0567187033593655
0.51935,0.0571890324354172
0.51940,0.0576417781412601
0.51945,0.0551787838339806
0.51950,0.0515685379505157
0.51955,0.0488652512431145
0.51960,0.0467539057135582
0.51965,0.0444066599011421
0.51970,0.0427920147776604
0.51975,0.0412799306213856
0.51980,0.0409487970173359
0.51985,0.041277002543211
0.51990,0.0424286462366581
0.51995,0.0433019027113914
0.52000,0.0449810177087784
0.52005,0.0462982282042503
0.52010,0.0481912642717361
0.52015,0.0491890609264374
0.52020,0.0495714768767357
0.52025,0.0502777025103569
0.52030,0.0490777045488358
0.52035,0.0479553677141666
0.52040,0.0465561039745808
0.52045,0.0428257137537003
0.52050,0.0403773710131645
0.52055,0.0363011956214905
0.52060,0.0302426088601351
0.52065,0.0251510515809059
0.52070,0.0233268830925226
0.52075,0.023203806951642
0.52080,0.0224653482437134
0.52085,0.0207554642111063
0.52090,0.0215232260525227
0.52095,0.0218836646527052
0.52100,0.0211789049208164
0.52105,0.0214983187615871
0.52110,0.0237752329558134
0.52115,0.0256404280662537
0.52120,0.0243320073932409
0.52125,0.022626519203186
0.52130,0.0203613266348839
0.52135,0.0185122489929199
0.52140,0.016682218760252
0.52145,0.0145474271848798
0.52150,0.0127789359539747
0.52155,0.0113664865493774
0.52160,0.0100492751225829
0.52165,0.00869543384760618
0.52170,0.00749543821439147
0.52175,0.00688445148989558
0.52180,0.00596137763932347
0.52185,0.0048287813551724
0.52190,0.00393940694630146
0.52195,0.00348812667652965
0.52200,0.00226175738498569
0.52205,0.00120828137733042
0.52210,-0.000677426112815738
0.52215,-0.00282833422534168
0.52220,-0.00206496682949364
0.52225,-0.00213676155544817
0.52230,-0.00456459168344736
0.52235,-0.00769425090402365
0.52240,-0.00895431917160749
0.52245,-0.0101469894871116
0.52250,-0.0124663943424821
0.52255,-0.014415105804801
0.52260,-0.0174392703920603
0.52265,-0.0214553736150265
0.52270,-0.0235740467905998
0.52275,-0.0265000443905592
0.52280,-0.0293674319982529
0.52285,-0.0332106426358223
0.52290,-0.0366611778736114
0.52295,-0.0394684970378876
0.52300,-0.0426010861992836
0.52305,-0.0448120646178722
0.52310,-0.0459007062017918
0.52315,-0.0465556494891644
0.52320,-0.0480589419603348
0.52325,-0.0492193773388863
0.52330,-0.0496545396745205
0.52335,-0.049818642437458
0.52340,-0.0492179095745087
0.52345,-0.0487827472388744
0.52350,-0.0494347587227821
0.52355,-0.0487182773649693
0.52360,-0.0478816516697407
0.52365,-0.0481072925031185
0.52370,-0.0482010655105114
0.52375,-0.0476179160177708
0.52380,-0.0458904504776001
0.52385,-0.0464530847966671
0.52390,-0.0451549217104912
0.52395,-0.0442728735506535
0.52400,-0.0440692119300365
0.52405,-0.0456574857234955
0.52410,-0.0473380647599697
0.52415,-0.0483387932181358
0.52420,-0.0489746890962124
0.52425,-0.0492501445114613
0.52430,-0.0495006926357746
0.52435,-0.049629632383585
0.52440,-0.0499475784599781
0.52445,-0.0497146137058735
0.52450,-0.0504296272993088
0.52455,-0.0503842085599899
0.52460,-0.0505776144564152
0.52465,-0.0505307279527187
0.52470,-0.0513204671442509
0.52475,-0.0516457408666611
0.52480,-0.051056731492281
0.52485,-0.0523519665002823
0.52490,-0.0537468306720257
0.52495,-0.0540691763162613
0.52500,-0.054400309920311
0.52505,-0.0551343746483326
0.52510,-0.0559915117919445
0.52515,-0.0564559809863567
0.52520,-0.0569307021796703
0.52525,-0.0571841821074486
0.52530,-0.0566757582128048
0.52535,-0.0570464543998241
0.52540,-0.0574830807745457
0.52545,-0.057291142642498
0.52550,-0.0570786893367767
0.52555,-0.0563841871917248
0.52560,-0.0559402294456959
0.52565,-0.055683821439743
0.52570,-0.0564515851438046
0.52575,-0.0580442510545254
0.52580,-0.0596867389976978
0.52585,-0.0628925859928131
0.52590,-0.0665218755602837
0.52595,-0.0698786452412605
0.52600,-0.0734332054853439
0.52605,-0.0770405232906342
0.52610,-0.0817262157797813
0.52615,-0.0858859121799469
0.52620,-0.0909847915172577
0.52625,-0.0951151847839356
0.52630,-0.100479267537594
0.52635,-0.105233825743198
0.52640,-0.111175194382668
0.52645,-0.114042587578297
0.52650,-0.116331219673157
0.52655,-0.116674080491066
0.52660,-0.12029018253088
0.52665,-0.118348799645901
0.52670,-0.140208065509796
0.52675,-0.175453349947929
0.52680,-0.190254762768745
0.52685,-0.203724309802055
0.52690,-0.212272271513939
0.52695,-0.216078847646713
0.52700,-0.216892033815384
0.52705,-0.220562353730202
0.52710,-0.218881770968437
0.52715,-0.215319871902466
0.52720,-0.214418783783913
0.52725,-0.213331609964371
0.52730,-0.207295000553131
0.52735,-0.202301606535912
0.52740,-0.197271585464478
0.52745,-0.192707508802414
0.52750,-0.190436452627182
0.52755,-0.188210815191269
0.52760,-0.186310455203056
0.52765,-0.184089213609695
0.52770,-0.177777156233788
0.52775,-0.179296568036079
0.52780,-0.174940541386604
0.52785,-0.173799142241478
0.52790,-0.173046037554741
0.52795,-0.168638721108437
0.52800,-0.164733976125717
0.52805,-0.162423357367516
0.52810,-0.159157440066338
0.52815,-0.156679794192314
0.52820,-0.154076144099236
0.52825,-0.150883480906486
0.52830,-0.146323785185814
0.52835,-0.143667384982109
0.52840,-0.14129376411438
0.52845,-0.13837656378746
0.52850,-0.132904052734375
0.52855,-0.129772931337357
0.52860,-0.12530554831028
0.52865,-0.120754651725292
0.52870,-0.116943672299385
0.52875,-0.115157596766949
0.52880,-0.112107060849667
0.52885,-0.107783265411854
0.52890,-0.105836018919945
0.52895,-0.102323949337006
0.52900,-0.0992030799388886
0.52905,-0.0989510640501976
0.52910,-0.100069008767605
0.52915,-0.100699044764042
0.52920,-0.102640427649021
0.52925,-0.103361308574677
0.52930,-0.103904895484447
0.52935,-0.103726141154766
0.52940,-0.103860937058926
0.52945,-0.102633103728294
0.52950,-0.0995474010705948
0.52955,-0.0982741415500641
0.52960,-0.0973686501383781
0.52965,-0.0954946652054787
0.52970,-0.0964118838310242
0.52975,-0.0980177372694015
0.52980,-0.1007224842906
0.52985,-0.105881445109844
0.52990,-0.110726848244667
0.52995,-0.117227919399738
0.53000,-0.120287254452705
0.53005,-0.121466733515263
0.53010,-0.124341450631619
0.53015,-0.125308483839035
0.53020,-0.124634489417076
0.53025,-0.125519469380379
0.53030,-0.122592002153397
0.53035,-0.11436639726162
0.53040,-0.109756886959076
0.53045,-0.104124672710896
0.53050,-0.0954917371273041
0.53055,-0.0920661091804504
0.53060,-0.0837203487753868
0.53065,-0.0744515210390091
0.53070,-0.0680237039923668
0.53075,-0.0629526600241661
0.53080,-0.0601599961519241
0.53085,-0.05651019141078
0.53090,-0.0552911497652531
0.53095,-0.0549526885151863
0.53100,-0.051626693457365
0.53105,-0.0458435639739037
0.53110,-0.0420296564698219
0.53115,-0.0392648316919804
0.53120,-0.0373175889253616
0.53125,-0.0357644781470299
0.53130,-0.0353571549057961
0.53135,-0.0319916009902954
0.53140,-0.028775492683053
0.53145,-0.0283476561307907
0.53150,-0.0256253220140934
0.53155,-0.0219550058245659
0.53160,-0.0199066605418921
0.53165,-0.0184487905353308
0.53170,-0.0166070386767387
0.53175,-0.0136238997802138
0.53180,-0.012749177403748
0.53185,-0.01115064881742
0.53190,-0.00961365737020969
0.53195,-0.00869058445096016
0.53200,-0.00665396125987172
0.53205,-0.00462173437699676
0.53210,-0.00457631330937147
0.53215,-0.00352137186564505
0.53220,-0.00091625313507393
0.53225,-0.000226145712076686
0.53230,0.00117458181921393
0.53235,0.00420753797516227
0.53240,0.00864122156053782
0.53245,0.0154455928131938
0.53250,0.0247085634618998
0.53255,0.0340257473289967
0.53260,0.0410938523709774
0.53265,0.0506117679178715
0.53270,0.0634732618927956
0.53275,0.0714776292443275
0.53280,0.0793442651629448
0.53285,0.0870365425944328
0.53290,0.0955405458807945
0.53295,0.103030622005463
0.53300,0.110714115202427
0.53305,0.116949990391731
0.53310,0.122649602591991
0.53315,0.12725031375885
0.53320,0.130989491939545
0.53325,0.130189508199692
0.53330,0.132126495242119
0.53335,0.134211465716362
0.53340,0.13286055624485
0.53345,0.133509635925293
0.53350,0.13317996263504
0.53355,0.132611468434334
0.53360,0.131157994270325
0.53365,0.128460571169853
0.53370,0.127119913697243
0.53375,0.126413688063622
0.53380,0.122806377708912
0.53385,0.12020418792963
0.53390,0.120021037757397
0.53395,0.117514088749886
0.53400,0.117580026388168
0.53405,0.118048883974552
0.53410,0.116259880363941
0.53415,0.116129480302334
0.53420,0.117401272058487
0.53425,0.117418855428696
0.53430,0.117662072181702
0.53435,0.116712629795074
0.53440,0.114110440015793
0.53445,0.112363927066326
0.53450,0.1125353500247
0.53455,0.113301649689674
0.53460,0.113625459372997
0.53465,0.113871611654758
0.53470,0.115196146070957
0.53475,0.117549255490303
0.53480,0.119514085352421
0.53485,0.120384410023689
0.53490,0.121458396315575
0.53495,0.121486239135265
0.53500,0.122884035110474
0.53505,0.124683298170567
0.53510,0.125429078936577
0.53515,0.124746300280094
0.53520,0.124258391559124
0.53525,0.124202713370323
0.53530,0.123253263533115
0.53535,0.121856927871704
0.53540,0.120530925691128
0.53545,0.119119942188263
0.53550,0.117906764149666
0.53555,0.11699540913105
0.53560,0.116416655480862
0.53565,0.115306042134762
0.53570,0.114895783364773
0.53575,0.116016656160355
0.53580,0.117936067283154
0.53585,0.118731670081615
0.53590,0.12132067233324
0.53595,0.12398586422205
0.53600,0.126810759305954
0.53605,0.13004444539547
0.53610,0.132935285568237
0.53615,0.136104494333267
0.53620,0.140429764986038
0.53625,0.144318386912346
0.53630,0.147138893604279
0.53635,0.149777710437775
0.53640,0.152485385537148
0.53645,0.153612121939659
0.53650,0.153330817818642
0.53655,0.1529161632061
0.53660,0.151903703808784
0.53665,0.151125684380531
0.53670,0.150747671723366
0.53675,0.150755003094673
0.53680,0.15275351703167
0.53685,0.155659005045891
0.53690,0.15771321952343
0.53695,0.158473655581474
0.53700,0.159779146313667
0.53705,0.161484628915787
0.53710,0.161784991621971
0.53715,0.16078719496727
0.53720,0.159530058503151
0.53725,0.158510282635689
0.53730,0.15760038793087
0.53735,0.1551154255867
0.53740,0.152763783931732
0.53745,0.149952068924904
0.53750,0.14884877204895
0.53755,0.147922769188881
0.53760,0.146482482552528
0.53765,0.144818022847176
0.53770,0.141887634992599
0.53775,0.142212897539139
0.53780,0.126456186175346
0.53785,0.101121477782726
0.53790,0.0889911130070686
0.53795,0.0810512155294418
0.53800,0.0756592974066734
0.53805,0.0722556412220001
0.53810,0.0704080313444138
0.53815,0.0695919170975685
0.53820,0.0692036375403404
0.53825,0.0680651813745499
0.53830,0.0660212337970734
0.53835,0.0643523782491684
0.53840,0.0626293048262596
0.53845,0.0611846223473549
0.53850,0.0597751028835773
0.53855,0.0594718083739281
0.53860,0.0585765726864338
0.53865,0.0572930611670017
0.53870,0.0555406883358955
0.53875,0.0549604706466198
0.53880,0.0542776882648468
0.53885,0.0528681688010693
0.53890,0.0519582815468311
0.53895,0.0514352060854435
0.53900,0.0513883195817471
0.53905,0.0519172549247742
0.53910,0.0538395941257477
0.53915,0.0554395876824856
0.53920,0.0566864684224129
0.53925,0.0574014857411385
0.53930,0.0570058822631836
0.53935,0.0567685216665268
0.53940,0.0564242005348206
0.53945,0.0547670647501945
0.53950,0.0515026040375233
0.53955,0.0485736802220345
0.53960,0.0457780845463276
0.53965,0.0438264422118664
0.53970,0.042179562151432
0.53975,0.0413356088101864
0.53980,0.0415700413286686
0.53985,0.0412828624248505
0.53990,0.0424227863550186
0.53995,0.0444975011050701
0.54000,0.0457590371370316
0.54005,0.0471963956952095
0.54010,0.0491407103836536
0.54015,0.0495861284434795
0.54020,0.0490088425576687
0.54025,0.0490308180451393
0.54030,0.0487670861184597
0.54035,0.048677708953619
0.54040,0.0457033589482307
0.54045,0.0425986088812351
0.54050,0.0402748063206673
0.54055,0.034416951239109
0.54060,0.028702687472105
0.54065,0.0259920749813318
0.54070,0.0225957501679659
0.54075,0.0225635152310133
0.54080,0.0223525278270245
0.54085,0.0220140665769577
0.54090,0.0206690169870853
0.54095,0.0225444678217173
0.54100,0.0211701150983572
0.54105,0.0234807282686234
0.54110,0.0252169854938984
0.54115,0.0267041604965925
0.54120,0.0220287200063467
0.54125,0.0208272580057383
0.54130,0.0202558320015669
0.54135,0.0183188430964947
0.54140,0.0157503541558981
0.54145,0.0134397391229868
0.54150,0.0131335128098726
0.54155,0.0111188683658838
0.54160,0.00902217254042625
0.54165,0.00812840275466442
0.54170,0.00685807783156633
0.54175,0.00516138086095452
0.54180,0.00521852355450392
0.54185,0.00414013909175992
0.54190,0.00267347763292491
0.54195,0.0023320869076997
0.54200,0.00223245355300605
0.54205,0.000771652907133102
0.54210,1.56116639118409E-005
0.54215,-0.000179259426658973
0.54220,-0.00152430951129645
0.54225,-0.00302906613796949
0.54230,-0.00482100108638406
0.54235,-0.00692209228873253
0.54240,-0.00887959450483322
0.54245,-0.0110026635229588
0.54250,-0.0120297661051154
0.54255,-0.0153953218832612
0.54260,-0.0181718692183495
0.54265,-0.0206670984625816
0.54270,-0.0238919947296381
0.54275,-0.0271667074412107
0.54280,-0.0297381281852722
0.54285,-0.0320003889501095
0.54290,-0.0362919494509697
0.54295,-0.0401380881667137
0.54300,-0.0420047491788864
0.54305,-0.0436047427356243
0.54310,-0.0472413599491119
0.54315,-0.0478948391973972
0.54320,-0.048494104295969
0.54325,-0.0491607673466206
0.54330,-0.0488179139792919
0.54335,-0.0498025231063366
0.54340,-0.0506464764475822
0.54345,-0.0497102178633213
0.54350,-0.0499519743025303
0.54355,-0.0494069196283817
0.54360,-0.0488061904907227
0.54365,-0.0470728650689125
0.54370,-0.0473453886806965
0.54375,-0.0474435575306416
0.54380,-0.0461966767907143
0.54385,-0.0459490567445755
0.54390,-0.0464648082852364
0.54395,-0.0464120618999004
0.54400,-0.0448648147284985
0.54405,-0.0468442924320698
0.54410,-0.0480501502752304
0.54415,-0.0489234067499638
0.54420,-0.0494025237858295
0.54425,-0.0504208356142044
0.54430,-0.0501849390566349
0.54435,-0.0493292659521103
0.54440,-0.0493790805339813
0.54445,-0.0493439175188541
0.54450,-0.0488179139792919
0.54455,-0.0489321984350681
0.54460,-0.0501908026635647
0.54465,-0.0502479448914528
0.54470,-0.0507490411400795
0.54475,-0.0518215633928776
0.54480,-0.0519475713372231
0.54485,-0.0523387789726257
0.54490,-0.0539461001753807
0.54495,-0.054601039737463
0.54500,-0.0551534220576286
0.54505,-0.055453784763813
0.54510,-0.05651019141078
0.54515,-0.0572940707206726
0.54520,-0.0567563436925411
0.54525,-0.0565350987017155
0.54530,-0.0568354651331902
0.54535,-0.0570977367460728
0.54540,-0.0575079917907715
0.54545,-0.0571695305407047
0.54550,-0.0566655024886131
0.54555,-0.0557219162583351
0.54560,-0.0554054342210293
0.54565,-0.0560867488384247
0.54570,-0.0565057955682278
0.54575,-0.0592925995588303
0.54580,-0.0614244602620602
0.54585,-0.0640530213713646
0.54590,-0.0667768195271492
0.54595,-0.0700500681996345
0.54600,-0.0734273493289948
0.54605,-0.0767533406615257
0.54610,-0.0811987444758415
0.54615,-0.0862009301781654
0.54620,-0.0912104323506355
0.54625,-0.0958536416292191
0.54630,-0.101113691926003
0.54635,-0.105167895555496
0.54640,-0.110438205301762
0.54645,-0.113774456083775
0.54650,-0.116485066711903
0.54655,-0.116376645863056
0.54660,-0.120240367949009
0.54665,-0.121123880147934
0.54670,-0.148873224854469
0.54675,-0.178541988134384
0.54680,-0.189788833260536
0.54685,-0.201766818761826
0.54690,-0.208666414022446
0.54695,-0.214160904288292
0.54700,-0.216201931238174
0.54705,-0.21908250451088
0.54710,-0.218965291976929
0.54715,-0.216184347867966
0.54720,-0.212875932455063
0.54725,-0.210471540689468
0.54730,-0.20749719440937
0.54735,-0.203289151191711
0.54740,-0.198437884449959
0.54745,-0.192210808396339
0.54750,-0.191201284527779
0.54755,-0.18670167028904
0.54760,-0.184503868222237
0.54765,-0.181013777852058
0.54770,-0.177084118127823
0.54775,-0.178868725895882
0.54780,-0.173913434147835
0.54785,-0.174124419689178
0.54790,-0.171006485819817
0.54795,-0.166877567768097
0.54800,-0.164038017392158
0.54805,-0.1602783203125
0.54810,-0.159485653042793
0.54815,-0.15777575969696
0.54820,-0.154145002365112
0.54825,-0.149298131465912
0.54830,-0.145394846796989
0.54835,-0.14182123541832
0.54840,-0.139843225479126
0.54845,-0.136742874979973
0.54850,-0.134622737765312
0.54855,-0.129693806171417
0.54860,-0.125519469380379
0.54865,-0.121249884366989
0.54870,-0.118107043206692
0.54875,-0.115346610546112
0.54880,-0.111520983278751
0.54885,-0.108945168554783
0.54890,-0.107260189950466
0.54895,-0.104805991053581
0.54900,-0.10294958204031
0.54905,-0.101118087768555
0.54910,-0.101015523076057
0.54915,-0.101853616535664
0.54920,-0.102322481572628
0.54925,-0.102693177759647
0.54930,-0.103837497532368
0.54935,-0.103616252541542
0.54940,-0.101745195686817
0.54945,-0.100237511098385
0.54950,-0.0982389822602272
0.54955,-0.0963195711374283
0.54960,-0.0958463177084923
0.54965,-0.0967283621430397
0.54970,-0.0991430059075356
0.54975,-0.100732743740082
0.54980,-0.102832369506359
0.54985,-0.105877049267292
0.54990,-0.111506327986717
0.54995,-0.116562724113464
0.55000,-0.119922421872616
0.55005,-0.121422782540321
0.55010,-0.123966358602047
0.55015,-0.124936319887638
0.55020,-0.123831562697887
0.55025,-0.122379548847675
0.55030,-0.120785415172577
0.55035,-0.113283611834049
0.55040,-0.109711468219757
0.55045,-0.103370100259781
0.55050,-0.0966565683484077
0.55055,-0.0931635424494743
0.55060,-0.082309365272522
0.55065,-0.0738434642553329
0.55070,-0.0679270029067993
0.55075,-0.0634493604302406
0.55080,-0.0615827031433582
0.55085,-0.0582816153764725
0.55090,-0.0563827194273472
0.55095,-0.0530186295509338
0.55100,-0.0474289059638977
0.55105,-0.0448941178619862
0.55110,-0.0422860682010651
0.55115,-0.0408267304301262
0.55120,-0.0392457842826843
0.55125,-0.0368868187069893
0.55130,-0.0335681512951851
0.55135,-0.03199452906847
0.55140,-0.029242891818285
0.55145,-0.0261059068143368
0.55150,-0.0241513345390558
0.55155,-0.0218172762542963
0.55160,-0.0188663713634014
0.55165,-0.0178861562162638
0.55170,-0.0162905566394329
0.55175,-0.0137440459802747
0.55180,-0.0122114503756166
0.55185,-0.0111726261675358
0.55190,-0.0101968059316278
0.55195,-0.00853527337312698
0.55200,-0.00740853743627667
0.55205,-0.00592722417786717
0.55210,-0.00449279695749283
0.55215,-0.0033118489664048
0.55220,-0.00162101245950907
0.55225,0.000143083729199134
0.55230,0.00260754371993244
0.55235,0.00500460481271148
0.55240,0.0103261973708868
0.55245,0.018059503287077
0.55250,0.0274631325155497
0.55255,0.0366792157292366
0.55260,0.0449180155992508
0.55265,0.0544960014522076
0.55270,0.0623860843479633
0.55275,0.0709589496254921
0.55280,0.0772490352392197
0.55285,0.0879405662417412
0.55290,0.0951097756624222
0.55295,0.105156622827053
0.55300,0.111414477229118
0.55305,0.117247425019741
0.55310,0.120684772729874
0.55315,0.127273768186569
0.55320,0.128665700554848
0.55325,0.131075948476791
0.55330,0.134900107979774
0.55335,0.134925022721291
0.55340,0.133741140365601
0.55345,0.135327950119972
0.55350,0.134988024830818
0.55355,0.133837834000587
0.55360,0.13271988928318
0.55365,0.131033450365067
0.55370,0.12872576713562
0.55375,0.126082554459572
0.55380,0.122876711189747
0.55385,0.12020418792963
0.55390,0.117017388343811
0.55395,0.116136804223061
0.55400,0.116599805653095
0.55405,0.115474537014961
0.55410,0.118413724005222
0.55415,0.118255481123924
0.55420,0.115826182067394
0.55425,0.114344872534275
0.55430,0.114199817180634
0.55435,0.114867947995663
0.55440,0.115867212414742
0.55445,0.115322157740593
0.55450,0.115029118955135
0.55455,0.116273067891598
0.55460,0.115854024887085
0.55465,0.115177102386951
0.55470,0.114353664219379
0.55475,0.115785159170628
0.55480,0.119430564343929
0.55485,0.120336055755615
0.55490,0.121859863400459
0.55495,0.12263348698616
0.55500,0.123848132789135
0.55505,0.124245204031467
0.55510,0.12460271269083
0.55515,0.125521391630173
0.55520,0.125401243567467
0.55525,0.124803438782692
0.55530,0.123243004083633
0.55535,0.121615171432495
0.55540,0.120103091001511
0.55545,0.118463538587093
0.55550,0.117678195238113
0.55555,0.11657489836216
0.55560,0.115889184176922
0.55565,0.115528747439384
0.55570,0.115125820040703
0.55575,0.115314833819866
0.55580,0.116460613906384
0.55585,0.118009328842163
0.55590,0.120949976146221
0.55595,0.123701617121696
0.55600,0.126462042331696
0.55605,0.129735291004181
0.55610,0.13315212726593
0.55615,0.136558711528778
0.55620,0.139925733208656
0.55625,0.143796771764755
0.55630,0.147370398044586
0.55635,0.150368183851242
0.55640,0.152086853981018
0.55645,0.152501508593559
0.55650,0.152281731367111
0.55655,0.152375504374504
0.55660,0.151222392916679
0.55665,0.151821658015251
0.55670,0.151691257953644
0.55675,0.151770383119583
0.55680,0.153089046478271
0.55685,0.154173299670219
0.55690,0.15521065890789
0.55695,0.157604783773422
0.55700,0.159578412771225
0.55705,0.160521999001503
0.55710,0.160444334149361
0.55715,0.159943237900734
0.55720,0.159187197685242
0.55725,0.158513203263283
0.55730,0.157469987869263
0.55735,0.155253142118454
0.55740,0.152349129319191
0.55745,0.149669289588928
0.55750,0.148648038506508
0.55755,0.147407025098801
0.55760,0.145465642213821
0.55765,0.144270032644272
0.55770,0.14207224547863
0.55775,0.140762358903885
0.55780,0.122630551457405
0.55785,0.0992826521396637
0.55790,0.0878306776285171
0.55795,0.0810043290257454
0.55800,0.0769222974777222
0.55805,0.0734336599707603
0.55810,0.0708578452467918
0.55815,0.0689340457320213
0.55820,0.0673223286867142
0.55825,0.0663069486618042
0.55830,0.0656036511063576
0.55835,0.0643934011459351
0.55840,0.0610454268753529
0.55845,0.0593458004295826
0.55850,0.0595567896962166
0.55855,0.0594058744609356
0.55860,0.0577677860856056
0.55865,0.0569897666573524
0.55870,0.0561751164495945
0.55875,0.0556388534605503
0.55880,0.0543802529573441
0.55885,0.0532242096960545
0.55890,0.0521795265376568
0.55895,0.0514029711484909
0.55900,0.0520227514207363
0.55905,0.0531963743269444
0.55910,0.0539113879203796
0.55915,0.0545897744596004
0.55920,0.0554776825010777
0.55925,0.0565003901720047
0.55930,0.0573502033948898
0.55935,0.0567084476351738
0.55940,0.0548564381897449
0.55945,0.0537047944962978
0.55950,0.0515597499907017
0.55955,0.049149502068758
0.55960,0.045896764844656
0.55965,0.043997872620821
0.55970,0.0428418293595314
0.55975,0.0413473322987556
0.55980,0.0405077748000622
0.55985,0.0417443998157978
0.55990,0.0436594113707542
0.55995,0.0446542799472809
0.56000,0.0460462160408497
0.56005,0.0469780787825584
0.56010,0.0479656234383583
0.56015,0.0484051816165447
0.56020,0.0498864948749542
0.56025,0.0499890595674515
0.56030,0.049281369894743
0.56035,0.0493839308619499
0.56040,0.045846950262785
0.56045,0.0423246175050735
0.56050,0.0410967841744423
0.56055,0.0354147516191006
0.56060,0.0290440786629915
0.56065,0.0250704661011696
0.56070,0.0240712035447359
0.56075,0.0232770666480064
0.56080,0.0213239602744579
0.56085,0.0199173707515001
0.56090,0.0207730457186699
0.56095,0.0215569268912077
0.56100,0.0227349437773228
0.56105,0.0225972160696983
0.56110,0.0232389718294144
0.56115,0.0244067329913378
0.56120,0.0234338417649269
0.56125,0.0222162641584873
0.56130,0.0200873333960772
0.56135,0.0179334953427315
0.56140,0.0161576773971319
0.56145,0.01451226323843
0.56150,0.0127906575798988
0.56155,0.0116888293996453
0.56160,0.00943242758512497
0.56165,0.0084302332252264
0.56170,0.00738847907632589
0.56175,0.00628518639132381
0.56180,0.00502072181552649
0.56185,0.00436870940029621
0.56190,0.00360094686038792
0.56195,0.00200388301163912
0.56200,0.00154381128959358
0.56205,0.000877147016581148
0.56210,-0.000457646703580394
0.56215,-0.00157119578216225
0.56220,-0.00153017032425851
0.56225,-0.00248547829687595
0.56230,-0.00453089224174619
0.56235,-0.00661879684776068
0.56240,-0.00885468628257513
0.56245,-0.0113894753158092
0.56250,-0.0128136463463306
0.56255,-0.014290563762188
0.56260,-0.0170773677527905
0.56265,-0.020706657320261
0.56270,-0.0238626915961504
0.56275,-0.0270758662372828
0.56280,-0.0304135829210281
0.56285,-0.0332765765488148
