Data info
File name: C:\Users\LattePanda\Documents\ConditionPanda\Scripts\AutomationData\LattePanda20210331154216.dxd
Start time: 3/31/2021 15:42:18.000
Number of channels: 1
Sample rate: 5000
Store type: fast on trigger
Post time: 3000


Data1

Time (s),AI 1 (m/s2)
0.6154,0.00535229360684752
0.6156,0.00408160872757435
0.6158,0.00186149578075856
0.6160,0.00271913618780673
0.6162,0.00222577783279121
0.6164,0.00298302574083209
0.6166,0.00172094604931772
0.6168,0.00184715399518609
0.6170,0.00125053443480283
0.6172,0.000410104141337797
0.6174,0.000292501266812906
0.6176,-0.00219723791815341
0.6178,-0.00227468367666006
0.6180,-0.00183295563329011
0.6182,-0.000258224463323131
0.6184,-0.00232918257825077
0.6186,-0.00232344586402178
0.6188,-0.00164938042871654
0.6190,-0.00285982969217002
0.6192,-0.00332737271673977
0.6194,-0.00339621375314891
0.6196,-0.00259594013914466
0.6198,-0.00193048012442887
0.6200,0.000326921581290662
0.6202,-0.00222305301576853
0.6204,-0.000556534214410931
0.6206,9.17158395168371E-005
0.6208,-0.000955236668232828
0.6210,-0.000783134833909571
0.6212,0.000166293277288787
0.6214,0.000484681571833789
0.6216,0.00179839180782437
0.6218,0.0025154824834317
0.6220,0.00208522821776569
0.6222,0.00310923345386982
0.6224,0.00394966406747699
0.6226,0.00370011664927006
0.6228,0.00351940956898034
0.6230,0.00541826570406556
0.6232,0.00475854240357876
0.6234,0.00713641522452235
0.6236,0.00727122835814953
0.6238,0.00784490071237087
0.6240,0.00819484144449234
0.6242,0.010687449015677
0.6244,0.010262930765748
0.6246,0.0106903165578842
0.6248,0.0106558967381716
0.6250,0.0102342469617724
0.6252,0.0103088254109025
0.6254,0.0114963268861175
0.6256,0.0109369959682226
0.6258,0.0118520045652986
0.6260,0.0111291762441397
0.6262,0.010865286923945
0.6264,0.0107562895864248
0.6266,0.0100506721064448
0.6268,0.0103174299001694
0.6270,0.00987857021391392
0.6272,0.0100305937230587
0.6274,0.00826941896229982
0.6276,0.00852183438837528
0.6278,0.00911845453083515
0.6280,0.0088029345497489
0.6282,0.00695284036919475
0.6284,0.00727122835814953
0.6286,0.00705610122531652
0.6288,0.00590875605121255
0.6290,0.0054096607491374
0.6292,0.00451186299324036
0.6294,0.00507979886606336
0.6296,0.00403571501374245
0.6298,0.00438852328807116
0.6300,0.00257284985855222
0.6302,0.00260727014392614
0.6304,0.00230609206482768
0.6306,0.00184141716454178
0.6308,0.00324978353455663
0.6310,0.00143697811290622
0.6312,0.00101532868575305
0.6314,-0.000473351683467627
0.6316,0.000355605239747092
0.6318,0.001038275542669
0.6320,-0.00159488152712584
0.6322,-0.00339621375314891
0.6324,-0.00103841919917613
0.6326,0.00119029881898314
0.6328,-0.000849107222165912
0.6330,-0.00213126558810472
0.6332,-0.00300037954002619
0.6334,-0.00127362494822592
0.6336,-0.00227181520313025
0.6338,-0.00106710277032107
0.6340,-0.00149735726881772
0.6342,-0.00144859508145601
0.6344,-0.00038156405207701
0.6346,0.000387157226214185
0.6348,0.000980908283963799
0.6350,0.0015574493445456
0.6352,-0.000364353880286217
0.6354,-0.000295513164019212
0.6356,-0.000625374901574105
0.6358,0.00250400905497372
0.6360,0.00207949127070606
0.6362,0.0024007479660213
0.6364,0.00374027341604233
0.6366,0.00609806785359979
0.6368,0.00598907051607966
0.6370,0.00589441414922476
0.6372,0.00846733618527651
0.6374,0.00867385789752007
0.6376,0.00785637460649014
0.6378,0.00928768794983625
0.6380,0.00915287435054779
0.6382,0.00845586229115725
0.6384,0.00960607547312975
0.6386,0.010047803632915
0.6388,0.0111291762441397
0.6390,0.0116282710805535
0.6392,0.0114475646987557
0.6394,0.012959192506969
0.6396,0.0122793894261122
0.6398,0.0110718086361885
0.6400,0.0101596703752875
0.6402,0.0101998271420598
0.6404,0.0110001005232334
0.6406,0.0118806883692741
0.6408,0.0102256424725056
0.6410,0.00921884644776583
0.6412,0.0114504331722856
0.6414,0.0104063488543034
0.6416,0.00802560802549124
0.6418,0.00707331160083413
0.6420,0.00854478124529123
0.6422,0.00875417143106461
0.6424,0.00764124700799584
0.6426,0.00690694618970156
0.6428,0.00525476923212409
0.6430,0.00551865855231881
0.6432,0.00616977643221617
0.6434,0.00491343392059207
0.6436,0.00481590954586863
0.6438,0.00412750244140625
0.6440,0.00347638409584761
0.6442,0.00379764079116285
0.6444,0.00438565528020263
0.6446,0.00272487313486636
0.6448,0.00222864630632102
0.6450,0.00286542274989188
0.6452,0.00161768484394997
0.6454,0.00213972688652575
0.6456,0.00181560195051134
0.6458,0.00159473798703402
0.6460,0.00241508986800909
0.6462,0.000177766720298678
0.6464,0.00150868715718389
0.6466,0.00181847030762583
0.6468,0.000493286643177271
0.6470,0.000949356355704367
0.6472,-1.1545231245691E-005
0.6474,0.00102680211421102
0.6476,0.00115874689072371
0.6478,0.000912067655008286
0.6480,0.0010956428013742
0.6482,0.00275642494671047
0.6484,0.00415905425325036
0.6486,0.0040127681568265
0.6488,0.00373740517534316
0.6490,0.00415618624538183
0.6492,0.0054871067404747
0.6494,0.00576533796265721
0.6496,0.00354809337295592
0.6498,0.00506258895620704
0.6500,0.00533221522346139
0.6502,0.0075609334744513
0.6504,0.00877425074577332
0.6506,0.00821778830140829
0.6508,0.00951428804546595
0.6510,0.00950855202972889
0.6512,0.00967204850167036
0.6514,0.0105583723634481
0.6516,0.0117430062964559
0.6518,0.0112582528963685
0.6520,0.0107304742559791
0.6522,0.0106903165578842
0.6524,0.0112697267904878
0.6526,0.012402730062604
0.6528,0.0118204522877932
0.6530,0.0111119663342834
0.6532,0.0111234402284026
0.6534,0.0103260343894362
0.6536,0.0108710238710046
0.6538,0.0114934584125876
0.6540,0.012216285802424
0.6542,0.0115823782980442
0.6544,0.0117860315367579
0.6546,0.00850749295204878
0.6548,0.00986709631979465
0.6550,0.00983554497361183
0.6552,0.00876564532518387
0.6554,0.00681515829637647
0.6556,0.00737162074074149
0.6558,0.00768714118748903
0.6560,0.00455488869920373
0.6562,0.00404431996867061
0.6564,0.00479296268895268
0.6566,0.0033673862926662
0.6568,0.00482451496645808
0.6570,0.00512569257989526
0.6572,0.00409308215603232
0.6574,0.00362840737216175
0.6576,0.00461799232289195
0.6578,0.00415331777185202
0.6580,0.00340180657804012
0.6582,0.00163202674593776
0.6584,0.000123267833259888
0.6586,0.00116735196206719
0.6588,0.000137609647936188
0.6590,0.000129004562040791
0.6592,0.000582205888349563
0.6594,0.000493286643177271
0.6596,0.00050762842874974
0.6598,0.000800201552920044
0.6600,-0.000218067361856811
0.6602,0.0011616152478382
0.6604,0.00226019835099578
0.6606,0.00159473798703402
0.6608,0.000639573147054762
0.6610,0.00123045593500137
0.6612,0.00100672361440957
0.6614,0.00262734876014292
0.6616,0.00180699687916785
0.6618,0.00398408435285091
0.6620,0.00187870592344552
0.6622,0.002240119734779
0.6624,0.00198196712881327
0.6626,0.00246672029606998
0.6628,0.00400989968329668
0.6630,0.00504537858068943
0.6632,0.00388082326389849
0.6634,0.00570797035470605
0.6636,0.00787071604281664
0.6638,0.00740604195743799
0.6640,0.00734006892889738
0.6642,0.0091098491102457
0.6644,0.00940242223441601
0.6646,0.00910411216318607
0.6648,0.0088172759860754
0.6650,0.011057467199862
0.6652,0.0105555038899183
0.6654,0.0116655603051186
0.6656,0.0124084670096636
0.6658,0.0120499217882752
0.6660,0.0135787585750222
0.6662,0.0125719634816051
0.6664,0.0121904704719782
0.6666,0.013300527818501
0.6668,0.0143503481522202
0.6670,0.0136934937909245
0.6672,0.0123396264389157
0.6674,0.0121904704719782
0.6676,0.0120269740000367
0.6678,0.0128587996587157
0.6680,0.0121158929541707
0.6682,0.0118692144751549
0.6684,0.0110345203429461
0.6686,0.00981259811669588
0.6688,0.00985275488346815
0.6690,0.0091414013877511
0.6692,0.00935366004705429
0.6694,0.0086939362809062
0.6696,0.00654840096831322
0.6698,0.0050253001973033
0.6700,0.0045204684138298
0.6702,0.00535516208037734
0.6704,0.0063304053619504
0.6706,0.00604643719270825
0.6708,0.00494785467162728
0.6710,0.00493064429610968
0.6712,0.00472125364467502
0.6714,0.0055932360701263
0.6716,0.00414184434339404
0.6718,0.00462372926995158
0.6720,0.00349646294489503
0.6722,0.00308915507048368
0.6724,0.00396400596946478
0.6726,0.00280231889337301
0.6728,0.00137387402355671
0.6730,0.00159473798703402
0.6732,0.00278797699138522
0.6734,0.00246672029606998
0.6736,-0.000344275322277099
0.6738,-0.000312723335810006
0.6740,0.00144271482713521
0.6742,0.00172094604931772
0.6744,0.00134805880952626
0.6746,0.0015603177016601
0.6748,0.00269905780442059
0.6750,0.00125913962256163
0.6752,0.00141403113957494
0.6754,0.0011616152478382
0.6756,0.00164350029081106
0.6758,0.00198196712881327
0.6760,0.00185575906652957
0.6762,0.00272200466133654
0.6764,0.00322970491833985
0.6766,0.00418486958369613
0.6768,0.00459791393950582
0.6770,0.00475567393004894
0.6772,0.00500809028744698
0.6774,0.00588007224723697
0.6776,0.005515790078789
0.6778,0.00711633684113622
0.6780,0.00684097362682223
0.6782,0.00820631440728903
0.6784,0.00869967322796583
0.6786,0.00921311043202877
0.6788,0.00921884644776583
0.6790,0.00936226453632116
0.6792,0.0105870561674237
0.6794,0.00942250061780214
0.6796,0.0106415543705225
0.6798,0.0116712972521782
0.6800,0.012417072430253
0.6802,0.00946552585810423
0.6804,0.0110861510038376
0.6806,0.0114791169762611
0.6808,0.00989578012377024
0.6810,0.0115221422165632
0.6812,0.0120671316981316
0.6814,0.00992733240127564
0.6816,0.00802273955196142
0.6818,0.00935366004705429
0.6820,0.00875703990459442
0.6822,0.0079739773645997
0.6824,0.00757527491077781
0.6826,0.00830670725554228
0.6828,0.00796250440180302
0.6830,0.00711633684113622
0.6832,0.00674058124423027
0.6834,0.00693849800154567
0.6836,0.00614969851449132
0.6838,0.00631893146783113
0.6840,0.00480730459094048
0.6842,0.00436557689681649
0.6844,0.00378043064847589
0.6846,0.00374314212240279
0.6848,0.0036599594168365
0.6850,0.00283673917874694
0.6852,0.00236345920711756
0.6854,0.00258432328701019
0.6856,0.00210530660115182
0.6858,0.00266176904551685
0.6860,0.00152016070205718
0.6862,-0.000206593904295005
0.6864,-3.44921354553662E-005
0.6866,0.00152876577340066
0.6868,0.0010956428013742
0.6870,2.79658388535609E-006
0.6872,-8.89910297701135E-005
0.6874,0.00136813730932772
0.6876,0.00278510875068605
0.6878,0.00125053443480283
0.6880,0.000180635091965087
0.6882,-0.000134884845465422
0.6884,0.000364210311090574
0.6886,-0.000593822915107012
0.6888,0.00129355990793556
0.6890,0.000946488056797534
0.6892,0.00238927453756332
0.6894,0.000860437110532075
0.6896,0.00247245701029897
0.6898,0.00264455890282989
0.6900,0.00375748355872929
0.6902,0.00337885995395482
0.6904,0.00355096161365509
0.6906,0.00470117526128888
0.6908,0.00509987771511078
0.6910,0.00574812758713961
0.6912,0.0063304053619504
0.6914,0.00690981419757009
0.6916,0.00817189365625382
0.6918,0.0079911882057786
0.6920,0.0070216809399426
0.6922,0.00827228743582964
0.6924,0.00698726065456867
0.6926,0.00869967322796583
0.6928,0.00804281793534756
0.6930,0.00823499821126461
0.6932,0.00802273955196142
0.6934,0.0090180616825819
0.6936,0.00958886556327343
0.6938,0.00999330449849367
0.6940,0.0106186084449291
0.6942,0.0114016709849238
0.6944,0.00928768794983625
0.6946,0.00968925841152668
0.6948,0.0107103958725929
0.6950,0.00879146065562963
0.6952,0.00965196918696165
0.6954,0.00957165565341711
0.6956,0.00865951552987099
0.6958,0.00923318881541491
0.6960,0.00919590052217245
0.6962,0.00866525247693062
0.6964,0.00803421251475811
0.6966,0.00684957951307297
0.6968,0.00713641522452235
0.6970,0.0073888311162591
0.6972,0.00571083882823586
0.6974,0.0059632551856339
0.6976,0.00423650071024895
0.6978,0.0033300977665931
0.6980,0.00391524378210306
0.6982,0.00186149578075856
0.6984,0.00299736740998924
0.6986,0.00256424467079341
0.6988,0.000737097463570535
0.6990,0.0008202800527215
0.6992,0.00250974576920271
0.6994,0.00145705661270767
0.6996,0.00047033975715749
0.6998,0.000496155000291765
0.7000,0.000390025554224849
0.7002,0.0016148166032508
0.7004,0.000946488056797534
0.7006,0.00119316729251295
0.7008,0.00209670141339302
0.7010,0.0019475466106087
0.7012,0.00110711634624749
0.7014,0.00173815619200468
0.7016,-0.00011193793034181
0.7018,0.00063096807571128
0.7020,0.000209318706765771
0.7022,0.00180126016493887
0.7024,0.00227167177945375
0.7026,0.00234624906443059
0.7028,0.00258432328701019
0.7030,0.00151729222852737
0.7032,0.00277076684869826
0.7034,0.00360832898877561
0.7036,0.00362840737216175
0.7038,0.00416479120030999
0.7040,0.00437705032527447
0.7042,0.00523182237520814
0.7044,0.00571370730176568
0.7046,0.0068381056189537
0.7048,0.0070991269312799
0.7050,0.00868819933384657
0.7052,0.00954010337591171
0.7054,0.0101195126771927
0.7056,0.0111635969951749
0.7058,0.01130988355726
0.7060,0.0109283914789557
0.7062,0.0108165247365832
0.7064,0.0103805335238576
0.7066,0.0119265811517835
0.7068,0.011889292858541
0.7070,0.0114733800292015
0.7072,0.0124142030254006
0.7074,0.0133435530588031
0.7076,0.0121388407424092
0.7078,0.0117573486641049
0.7080,0.0113873295485973
0.7082,0.0120613947510719
0.7084,0.0105784507468343
0.7086,0.0113299619406462
0.7088,0.00965483766049147
0.7090,0.00908403377979994
0.7092,0.0104034813120961
0.7094,0.0113471718505025
0.7096,0.0084472568705678
0.7098,0.00781621783971786
0.7100,0.00738309463486075
0.7102,0.00610954174771905
0.7104,0.00485893525183201
0.7106,0.00551292160525918
0.7108,0.00579402176663279
0.7110,0.00497080106288195
0.7112,0.00374887860380113
0.7114,0.00277363508939743
0.7116,0.00368290650658309
0.7118,0.00317233777604997
0.7120,0.00206514960154891
0.7122,0.00221717287786305
0.7124,0.00150868715718389
0.7126,0.00117022031918168
0.7128,0.00119890389032662
0.7130,0.000745702593121678
0.7132,0.000286764523480088
0.7134,-0.000542192370630801
0.7136,-0.000309854978695512
0.7138,-0.000341406965162605
0.7140,-0.000352880422724411
0.7142,-0.000906474480871111
0.7144,-0.00108431291300803
0.7146,-8.03859365987591E-005
0.7148,-0.00192187505308539
0.7150,-0.00111586495768279
0.7152,-0.00232918257825077
0.7154,-0.00124494126066566
0.7156,-0.00129944016225636
0.7158,-0.00181861384771764
0.7160,-0.00155185617040843
0.7162,-0.00106136605609208
0.7164,0.00182707549538463
0.7166,0.00251261400990188
0.7168,0.00419060653075576
0.7170,0.00438278680667281
0.7172,0.00246098381467164
0.7174,0.00414471281692386
0.7176,0.00356243504211307
0.7178,0.00312070711515844
0.7180,0.00442007556557655
0.7182,0.00468683335930109
0.7184,0.00678073801100254
0.7186,0.00820918381214142
0.7188,0.00781048089265823
0.7190,0.00850749295204878
0.7192,0.00746054016053677
0.7194,0.00801126565784216
0.7196,0.00796537287533283
0.7198,0.00907829683274031
0.7200,0.00934792309999466
0.7202,0.0117745576426387
0.7204,0.0116770341992378
0.7206,0.0119437919929624
0.7208,0.0112525159493089
0.7210,0.0110918879508972
0.7212,0.0107734994962811
0.7214,0.00905248150229454
0.7216,0.0103920074179769
0.7218,0.0106157399713993
0.7220,0.00934218615293503
0.7222,0.00932497624307871
0.7224,0.00962041784077883
0.7226,0.0094597889110446
0.7228,0.00885169580578804
0.7230,0.00757240643724799
0.7232,0.00930202938616276
0.7234,0.0098613603040576
0.7236,0.00701594399288297
0.7238,0.00783629529178143
0.7240,0.00734293693676591
0.7242,0.00664305686950684
0.7244,0.00532647827640176
0.7246,0.00351367308758199
0.7248,0.0049650645814836
0.7250,0.00411029206588864
0.7252,0.00346204219385982
0.7254,0.00386648159474134
0.7256,0.00557602569460869
0.7258,0.00314939068630338
0.7260,0.0015574493445456
0.7262,0.000530575343873352
0.7264,0.0012075089616701
0.7266,0.00187296920921654
0.7268,0.00102967047132552
0.7270,-0.000866317423060536
0.7272,0.00160047470126301
0.7274,0.000599416089244187
0.7276,0.00224298797547817
0.7278,0.000464603013824671
0.7280,0.00134805880952626
0.7282,0.00230322359129786
0.7284,0.00270479451864958
0.7286,0.00232903892174363
0.7288,0.00202212412841618
0.7290,0.00274781999178231
0.7292,0.00106982770375907
0.7294,0.00117595703341067
0.7296,0.00209956988692284
0.7298,0.00224585644900799
0.7300,0.00194180989637971
0.7302,0.00326986215077341
0.7304,0.00350219942629337
0.7306,0.00409021368250251
0.7308,0.00436844490468502
0.7310,0.00523182237520814
0.7312,0.00591736100614071
0.7314,0.0070991269312799
0.7316,0.00732859550043941
0.7318,0.00633901031687856
0.7320,0.0065914262086153
0.7322,0.00732285901904106
0.7324,0.00819770898669958
0.7326,0.00909550674259663
0.7328,0.00941389612853527
0.7330,0.00801700260490179
0.7332,0.00987857021391392
0.7334,0.011206622235477
0.7336,0.0102026956155896
0.7338,0.00978678278625011
0.7340,0.0105583723634481
0.7342,0.0131341619417071
0.7344,0.0129563231021166
0.7346,0.0115680368617177
0.7348,0.0104006128385663
0.7350,0.0114647746086121
0.7352,0.0116110611706972
0.7354,0.0114389592781663
0.7356,0.0104206902906299
0.7358,0.010865286923945
0.7360,0.0113672502338886
0.7362,0.00984128192067146
0.7364,0.0084788091480732
0.7366,0.0070216809399426
0.7368,0.00931063387542963
0.7370,0.00768140377476811
0.7372,0.00722533464431763
0.7374,0.00550144864246249
0.7376,0.0050253001973033
0.7378,0.00534368818625808
0.7380,0.00456062564626336
0.7382,0.00256137643009424
0.7384,0.00248679891228676
0.7386,0.00177257647737861
0.7388,0.000874778954312205
0.7390,0.000992381712421775
0.7392,0.000685466977301985
0.7394,0.00198483536951244
0.7396,0.000372815411537886
0.7398,0.00203359755687416
0.7400,0.000527706986758858
0.7402,0.000487549928948283
0.7404,-0.00124494126066566
0.7406,-0.00152890931349248
0.7408,-2.87554084934527E-005
0.7410,-0.000608164758887142
0.7412,-0.00222592148929834
0.7414,-0.00189892807975411
0.7416,-0.000421721138991415
0.7418,-3.16237710649148E-005
0.7420,-0.000602428044658154
0.7422,-0.000995393726043403
0.7424,-0.000220935718971305
0.7426,-0.000284039706457406
0.7428,0.000846095324959606
0.7430,0.000487549928948283
0.7432,0.00185002223588526
0.7434,0.000912067655008286
0.7436,0.00211104331538081
0.7438,0.00337312323972583
0.7440,0.00432828767225146
0.7442,0.00459504593163729
0.7444,0.00280518713407218
0.7446,0.00477288430556655
0.7448,0.00713928369805217
0.7450,0.00651684915646911
0.7452,0.00741751492023468
0.7454,0.00711920484900474
0.7456,0.0064996387809515
0.7458,0.00894348323345184
0.7460,0.00885169580578804
0.7462,0.0102084316313267
0.7464,0.00921884644776583
0.7466,0.00848741456866264
0.7468,0.00936800148338079
0.7470,0.0110603356733918
0.7472,0.0125834364444017
0.7474,0.0103575866669416
0.7476,0.00983841251581907
0.7478,0.0108165247365832
0.7480,0.0121675236150622
0.7482,0.0111980177462101
0.7484,0.0104436380788684
0.7486,0.0104264272376895
0.7488,0.00968065299093723
0.7490,0.00964623317122459
0.7492,0.00732285901904106
0.7494,0.00613248813897371
0.7496,0.00744333025068045
0.7498,0.00655413744971156
0.7500,0.0055616837926209
0.7502,0.00658855773508549
0.7504,0.00575099606066942
0.7506,0.00518879666924477
0.7508,0.00456923060119152
0.7510,0.00355669809505343
0.7512,0.00501382676884532
0.7514,0.0057768109254539
0.7516,0.00359111884608865
0.7518,0.00257858657278121
0.7520,0.00104401237331331
0.7522,0.000797333137597889
0.7524,0.000338395038852468
0.7526,0.00156605441588908
0.7528,-0.000981051940470934
0.7530,-0.000524982169736177
0.7532,-0.00168380083050579
0.7534,-0.000889264338184148
0.7536,-0.00117036385927349
0.7538,-0.000817555235698819
0.7540,-0.00104415591340512
0.7542,-7.75175794842653E-005
0.7544,0.000665388419292867
0.7546,-0.000757319561671466
0.7548,0.000149083105497994
0.7550,0.00025234415079467
0.7552,4.29536667070352E-005
0.7554,0.000367078668205068
0.7556,-0.000456141511676833
0.7558,-0.000441799667896703
0.7560,-0.000702820718288422
0.7562,0.00025234415079467
0.7564,0.0011501417029649
0.7566,0.00100672361440957
0.7568,0.000303974695270881
0.7570,0.00203359755687416
0.7572,0.000478944857604802
0.7574,0.0014455831842497
0.7576,0.00325552024878561
0.7578,0.00232903892174363
0.7580,0.00235198601149023
0.7582,0.00325552024878561
0.7584,0.005211743991822
0.7586,0.00433976110070944
0.7588,0.00565347168594599
0.7590,0.00443728594109416
0.7592,0.00714502017945051
0.7594,0.00764698348939419
0.7596,0.00939668528735638
0.7598,0.00999043602496386
0.7600,0.0105268200859427
0.7602,0.0111808069050312
0.7604,0.01201550103724
0.7606,0.0111808069050312
0.7608,0.0103202983736992
0.7610,0.010538293980062
0.7612,0.0121847335249186
0.7614,0.0137279126793146
0.7616,0.0112381745129824
0.7618,0.010968548245728
0.7620,0.0086939362809062
0.7622,0.0112955421209335
0.7624,0.0110402572900057
0.7626,0.0091098491102457
0.7628,0.00923892576247454
0.7630,0.0089406156912446
0.7632,0.00977244041860104
0.7634,0.00817476212978363
0.7636,0.00661724153906107
0.7638,0.00767853576689959
0.7640,0.00764411548152566
0.7642,0.00565347168594599
0.7644,0.00758961634710431
0.7646,0.00632753735408187
0.7648,0.00557028921321034
0.7650,0.00554734235629439
0.7652,0.00359685532748699
0.7654,0.00398408435285091
0.7656,0.00162055331747979
0.7658,0.00356530351564288
0.7660,0.00305760302580893
0.7662,0.0028166607953608
0.7664,0.00249827234074473
0.7666,0.002240119734779
0.7668,0.00180699687916785
0.7670,0.000917804369237274
0.7672,0.000777254637796432
0.7674,-0.000143489931360818
0.7676,0.000120399468869437
0.7678,0.00175536633469164
0.7680,0.00136813730932772
0.7682,-0.000499166955705732
0.7684,-0.000708557432517409
0.7686,-0.000697084004059434
0.7688,0.0012763497652486
0.7690,0.000699808762874454
0.7692,-0.000312723335810006
0.7694,0.000547785544767976
0.7696,0.00206514960154891
0.7698,0.00214259536005557
0.7700,0.000725624093320221
0.7702,0.00195328332483768
0.7704,0.00122471922077239
0.7706,0.00232617044821382
0.7708,0.00175536633469164
0.7710,0.00237493286840618
0.7712,0.00419634347781539
0.7714,0.00389229669235647
0.7716,0.00551865855231881
0.7718,0.00392098026350141
0.7720,0.00356817175634205
0.7722,0.00462086079642177
0.7724,0.00687252590432763
0.7726,0.00740030454471707
0.7728,0.0063017220236361
0.7730,0.00695570837706327
0.7732,0.00846733618527651
0.7734,0.0084472568705678
0.7736,0.0086480425670743
0.7738,0.00868533086031675
0.7740,0.0102457208558917
0.7742,0.0113643826916814
0.7744,0.011525010690093
0.7746,0.0124658336862922
0.7748,0.0115823782980442
0.7750,0.0116340089589357
0.7752,0.0104751894250512
0.7754,0.0109255230054259
0.7756,0.0112353060394526
0.7758,0.0108107887208462
0.7760,0.00995027925819159
0.7762,0.00901519320905209
0.7764,0.00952002499252558
0.7766,0.00903814006596804
0.7768,0.00852183438837528
0.7770,0.00703602284193039
0.7772,0.0082780234515667
0.7774,0.00826368201524019
0.7776,0.00850175600498915
0.7778,0.00856199208647013
0.7780,0.00620419764891267
0.7782,0.00558463111519814
0.7784,0.00675205420702696
0.7786,0.00575673254206777
0.7788,0.00574525911360979
0.7790,0.00376035226508975
0.7792,0.00325265200808644
0.7794,0.00469830678775907
0.7796,0.00292565836571157
0.7798,0.00388369173742831
0.7800,0.00136813730932772
0.7802,0.000848963623866439
0.7804,0.00330428243614733
0.7806,0.00292852683924139
0.7808,0.000734229164663702
0.7810,-0.000192252089618705
0.7812,-5.457067527459E-005
0.7814,0.000719887320883572
0.7816,0.000217923807213083
0.7818,0.00107269594445825
0.7820,0.000797333137597889
0.7822,0.00288263289257884
0.7824,0.00231756549328566
0.7826,0.00129929662216455
0.7828,8.02423819550313E-005
0.7830,-0.000203725547180511
0.7832,0.000177766720298678
0.7834,0.00036134195397608
0.7836,0.0010956428013742
0.7838,0.00238353782333434
0.7840,0.00182707549538463
0.7842,0.00238927453756332
0.7844,0.0027621618937701
0.7846,0.00419921148568392
0.7848,0.00418773805722594
0.7850,0.00314365420490503
0.7852,0.00396400596946478
0.7854,0.0056850234977901
0.7856,0.00607225252315402
0.7858,0.00614396203309298
0.7860,0.00828376039862633
0.7862,0.00793382059782743
0.7864,0.00908116530627012
0.7866,0.0104379011318088
0.7868,0.00910124462097883
0.7870,0.00943684205412865
0.7872,0.0105296885594726
0.7874,0.0110201789066195
0.7876,0.0103805335238576
0.7878,0.0120929470285773
0.7880,0.0118089783936739
0.7882,0.011243911460042
0.7884,0.0105096101760864
0.7886,0.0127784851938486
0.7888,0.0118032414466143
0.7890,0.0113901980221272
0.7892,0.0106243444606662
0.7894,0.0106128714978695
0.7896,0.0105182146653533
0.7898,0.00839275866746903
0.7900,0.0101109072566032
0.7902,0.0115393530577421
0.7904,0.010070750489831
0.7906,0.00766993081197143
0.7908,0.00841283705085516
0.7910,0.00905534997582436
0.7912,0.00659716269001365
0.7914,0.00642792973667383
0.7916,0.00758674787357449
0.7918,0.00588867766782641
0.7920,0.00452620489522815
0.7922,0.00345343723893166
0.7924,0.00230322359129786
0.7926,0.00125627126544714
0.7928,0.00139968935400248
0.7930,0.00333296600729227
0.7932,0.00199917727150023
0.7934,0.00208235974423587
0.7936,0.000567864102777094
0.7938,3.14802127832081E-005
0.7940,0.00047033975715749
0.7942,0.00136813730932772
0.7944,0.000381420511985198
0.7946,-0.000312723335810006
0.7948,-0.000229540819418617
0.7950,-0.000481956754811108
0.7952,-0.00117036385927349
0.7954,-0.00199932069517672
0.7956,-0.000823292008135468
0.7958,-5.80850519327214E-006
0.7960,-0.00187311274930835
0.7962,-0.00157767138443887
0.7964,-0.00063684833003208
0.7966,-0.000955236668232828
0.7968,-0.000740109418984503
0.7970,0.000900594226550311
0.7972,0.00304039288312197
0.7974,0.00370872137136757
0.7976,0.00374314212240279
0.7978,0.00314652244560421
0.7980,0.00279945065267384
0.7982,0.00292852683924139
0.7984,0.00441720709204674
0.7986,0.00525763770565391
0.7988,0.0041820015758276
0.7990,0.00518879666924477
0.7992,0.00567355006933212
0.7994,0.0071909143589437
0.7996,0.00777032319456339
0.7998,0.00708191655576229
0.8000,0.00922745186835527
0.8002,0.0115909827873111
0.8004,0.0111980177462101
0.8006,0.0121818659827113
0.8008,0.0114905899390578
0.8010,0.0109943635761738
0.8012,0.0113299619406462
0.8014,0.0132603701204062
0.8016,0.0127383284270763
0.8018,0.0119208451360464
0.8020,0.0134009197354317
0.8022,0.0127985635772347
0.8024,0.011740137822926
0.8026,0.0124486237764359
0.8028,0.0121617875993252
0.8030,0.0120986830443144
0.8032,0.0123597048223019
0.8034,0.0117286648601294
0.8036,0.0117315333336592
0.8038,0.0125834364444017
0.8040,0.00936513300985098
0.8042,0.00968638993799686
0.8044,0.00951141957193613
0.8046,0.00761830015107989
0.8048,0.00670902943238616
0.8050,0.00627590669319034
0.8052,0.00559036759659648
0.8054,0.00559610454365611
0.8056,0.00526911066845059
0.8058,0.00498514296486974
0.8060,0.00410168757662177
0.8062,0.0054096607491374
0.8064,0.00394966406747699
0.8066,0.00406726729124784
0.8068,0.00536950351670384
0.8070,0.00387795479036868
0.8072,0.00286829122342169
0.8074,0.00153737084474415
0.8076,0.00373166846111417
0.8078,0.00403571501374245
0.8080,0.00159473798703402
0.8082,0.00266750575974584
0.8084,0.00323831010609865
0.8086,0.00246385205537081
0.8088,-0.000289776449790224
0.8090,0.00047033975715749
0.8092,0.00140542606823146
0.8094,0.00302031449973583
0.8096,0.00167505221907049
0.8098,0.00158039631787688
0.8100,0.000209318706765771
0.8102,0.00103253894485533
0.8104,0.00188444275408983
0.8106,0.00202499236911535
0.8108,0.00160907977260649
0.8110,0.00205654441379011
0.8112,0.0042278952896595
0.8114,0.00238066934980452
0.8116,0.00376895698718727
