Data info
File name: D:\Documents\Uni\Tesi\ConditionPanda\Scripts\AutomationData\LattePanda20210304185437.dxd
Start time: 3/4/2021 18:54:41.322
Number of channels: 1
Sample rate: 5000
Store type: fast on trigger
Post time: 6000


Data1

Time (s),AI 1 - Prova (m/s2)
1.6416,0.02696541
1.6418,-0.25380144
1.642,-0.46280468
1.6422,-0.56548351
1.6424,-0.46230271
1.6426,-0.195218
1.6428,0.084897734
1.643,0.31253961
1.6432,0.49233148
1.6434,0.5491882
1.6436,0.39502513
1.6438,0.11258604
1.644,-0.16008054
1.6442,-0.36963454
1.6444,-0.50645834
1.6446,-0.50753969
1.6448,-0.30008534
1.645,-0.0077589937
1.6452,0.24156485
1.6454,0.44670445
1.6456,0.56325173
1.6458,0.47784051
1.646,0.23902348
1.6462,-0.046639655
1.6464,-0.29039028
1.6466,-0.45421684
1.6468,-0.50375342
1.647,-0.37625185
1.6472,-0.10678062
1.6474,0.17008525
1.6476,0.38881513
1.6478,0.52952552
1.648,0.51928836
1.6482,0.31173649
1.6484,0.032271881
1.6486,-0.24189198
1.6488,-0.44492903
1.649,-0.53310257
1.6492,-0.46197858
1.6494,-0.2322543
1.6496,0.075257167
1.6498,0.32173273
1.65,0.48487949
1.6502,0.54827315
1.6504,0.41401944
1.6506,0.1507955
1.6508,-0.13964632
1.651,-0.37314254
1.6512,-0.49086013
1.6514,-0.50482911
1.6516,-0.34693718
1.6518,-0.042810388
1.652,0.25433195
1.6522,0.43270111
1.6524,0.52154291
1.6526,0.48577157
1.6528,0.2894235
1.653,-0.0072771087
1.6532,-0.30422723
1.6534,-0.46752027
1.6536,-0.49668866
1.6538,-0.38978767
1.654,-0.17580204
1.6542,0.11639524
1.6544,0.397578
1.6546,0.54459018
1.6548,0.50434995
1.655,0.3221716
1.6552,0.09546192
1.6554,-0.19569986
1.6556,-0.45530969
1.6558,-0.54776561
1.656,-0.45018965
1.6562,-0.2330517
1.6564,0.026021717
1.6566,0.27902853
1.6568,0.48582891
1.657,0.57458466
1.6572,0.43289614
1.6574,0.15510093
1.6576,-0.11225059
1.6578,-0.32286301
1.658,-0.49573925
1.6582,-0.54866052
1.6584,-0.36160025
1.6586,-0.066635013
1.6588,0.18941228
1.659,0.38686177
1.6592,0.53773481
1.6594,0.51154375
1.6596,0.29749507
1.6598,-0.0086309761
1.66,-0.28892741
1.6602,-0.4357388
1.6604,-0.49943656
1.6606,-0.44678488
1.6608,-0.19241846
1.661,0.13690403
1.6612,0.38083246
1.6614,0.50411183
1.6616,0.50636637
1.6618,0.37249988
1.662,0.12425167
1.6622,-0.20417303
1.6624,-0.44381616
1.6626,-0.52216548
1.6628,-0.46799645
1.663,-0.2917757
1.6632,-0.027189283
1.6634,0.27371633
1.6636,0.48396158
1.6638,0.53067577
1.664,0.41594985
1.6642,0.21695429
1.6644,-0.059865676
1.6646,-0.35408226
1.6648,-0.51367801
1.665,-0.50481474
1.6652,-0.36100078
1.6654,-0.11900558
1.6656,0.17266965
1.6658,0.41860023
1.666,0.55929339
1.6662,0.51417404
1.6664,0.31044284
1.6666,0.058365382
1.6668,-0.22391883
1.667,-0.43404651
1.6672,-0.52043295
1.6674,-0.4314076
1.6676,-0.20212501
1.6678,0.074170053
1.668,0.32492808
1.6682,0.49741998
1.6684,0.51880938
1.6686,0.36944795
1.6688,0.11918041
1.669,-0.17739111
1.6692,-0.41783738
1.6694,-0.51983064
1.6696,-0.47747639
1.6698,-0.30309138
1.67,-0.038906548
1.6702,0.25011256
1.6704,0.45758411
1.6706,0.5464173
1.6708,0.45302919
1.671,0.22985046
1.6712,-0.049175289
1.6714,-0.31383052
1.6716,-0.48948333
1.6718,-0.53445071
1.672,-0.38541055
1.6722,-0.11765458
1.6724,0.15354913
1.6726,0.37668771
1.6728,0.53123224
1.673,0.53243119
1.6732,0.33672279
1.6734,0.043665018
1.6736,-0.22910196
1.6738,-0.41274029
1.674,-0.52449173
1.6742,-0.48763612
1.6744,-0.25711724
1.6746,0.065114632
1.6748,0.3368203
1.675,0.47019058
1.6752,0.51713711
1.6754,0.42391819
1.6756,0.17143625
1.6758,-0.16596068
1.676,-0.40051246
1.6762,-0.48805776
1.6764,-0.47895646
1.6766,-0.3318381
1.6768,-0.077190585
1.677,0.23388338
1.6772,0.46488127
1.6774,0.52916414
1.6776,0.43853244
1.6778,0.26134223
1.678,-0.0066116485
1.6782,-0.31660998
1.6784,-0.50446767
1.6786,-0.53257477
1.6788,-0.40331197
1.679,-0.17128436
1.6792,0.10676327
1.6794,0.36675742
1.6796,0.54494011
1.6798,0.54405957
1.68,0.3414728
1.6802,0.065923512
1.6804,-0.19314989
1.6806,-0.39230609
1.6808,-0.53782099
1.681,-0.49224845
1.6812,-0.23273905
1.6814,0.046840295
1.6816,0.26868808
1.6818,0.44808412
1.682,0.54060894
1.6822,0.42511427
1.6824,0.15835078
1.6826,-0.13998479
1.6828,-0.36421621
1.683,-0.48101023
1.6832,-0.51793754
1.6834,-0.38633129
1.6836,-0.091693036
1.6838,0.22010663
1.684,0.40990332
1.6842,0.51139462
1.6844,0.49165168
1.6846,0.30925536
1.6848,0.00091493595
1.685,-0.29946288
1.6852,-0.45463848
1.6854,-0.51919383
1.6856,-0.4380163
1.6858,-0.19511761
1.686,0.1215927
1.6862,0.36734545
1.6864,0.51590657
1.6866,0.54792035
1.6868,0.39487311
1.687,0.12241593
1.6872,-0.17948501
1.6874,-0.40453106
1.6876,-0.50654441
1.6878,-0.47633192
1.688,-0.29512593
1.6882,-0.012732735
1.6884,0.26441422
1.6886,0.44351768
1.6888,0.52957141
1.689,0.44008136
1.6892,0.19633365
1.6894,-0.1093937
1.6896,-0.34582424
1.6898,-0.48071474
1.69,-0.50906855
1.6902,-0.38156405
1.6904,-0.12545654
1.6906,0.18981959
1.6908,0.41559416
1.691,0.51790297
1.6912,0.49645332
1.6914,0.31170493
1.6916,0.041301485
1.6918,-0.2701683
1.692,-0.46061328
1.6922,-0.50775194
1.6924,-0.42606094
1.6926,-0.22873481
1.6928,0.067033567
1.693,0.35620472
1.6932,0.52841264
1.6934,0.54356909
1.6936,0.38103902
1.6938,0.14622046
1.694,-0.12917393
1.6942,-0.38047409
1.6944,-0.53964525
1.6946,-0.52258998
1.6948,-0.28993994
1.695,-0.013903026
1.6952,0.22880925
1.6954,0.44271743
1.6956,0.56158811
1.6958,0.46676576
1.696,0.201795
1.6962,-0.072583996
1.6964,-0.30050412
1.6966,-0.46318045
1.6968,-0.52450889
1.697,-0.4018319
1.6972,-0.12021317
1.6974,0.17553514
1.6976,0.37531087
1.6978,0.49892297
1.698,0.51861143
1.6982,0.36265567
1.6984,0.056070685
1.6986,-0.27011383
1.6988,-0.44403985
1.699,-0.51116818
1.6992,-0.47378767
1.6994,-0.25787738
1.6996,0.061919279
1.6998,0.3427951
1.7,0.51057714
1.7002,0.5359478
1.7004,0.40424407
1.7006,0.18747614
1.7008,-0.1098469
1.701,-0.38139194
1.7012,-0.49760658
1.7014,-0.46689498
1.7016,-0.30285904
1.7018,-0.069141962
1.702,0.20798492
1.7022,0.44232732
1.7024,0.56809926
1.7026,0.46778402
1.7028,0.22608143
1.703,-0.018937003
1.7032,-0.28087878
1.7034,-0.48420268
1.7036,-0.54957265
1.7038,-0.41180518
1.704,-0.14402631
1.7042,0.11851496
1.7044,0.35300076
1.7046,0.54031634
1.7048,0.55467534
1.705,0.34701735
1.7052,0.075391985
1.7054,-0.19821829
1.7056,-0.41251367
1.7058,-0.52622706
1.706,-0.47448465
1.7062,-0.24683417
1.7064,0.041040465
1.7066,0.31180531
1.7068,0.49289942
1.707,0.5733369
1.7072,0.46026605
1.7074,0.19680405
1.7076,-0.087961286
1.7078,-0.3281953
1.708,-0.48088109
1.7082,-0.51115096
1.7084,-0.35146633
1.7086,-0.073068753
1.7088,0.19787969
1.709,0.40494969
1.7092,0.53131831
1.7094,0.48188493
1.7096,0.26655117
1.7098,-0.0030347998
1.71,-0.26758394
1.7102,-0.4486264
1.7104,-0.53308535
1.7106,-0.42322415
1.7108,-0.17585941
1.711,0.098952718
1.7112,0.35076058
1.7114,0.51342827
1.7116,0.5445931
1.7118,0.39260137
1.712,0.1084011
1.7122,-0.19446935
1.7124,-0.3944
1.7126,-0.49684358
1.7128,-0.49271598
1.713,-0.29680106
1.7132,0.012310942
1.7134,0.31359231
1.7136,0.48002332
1.7138,0.53457671
1.714,0.45625895
1.7142,0.24549739
1.7144,-0.070429854
1.7146,-0.36339298
1.7148,-0.49742299
1.715,-0.49525449
1.7152,-0.35319594
1.7154,-0.12118267
1.7156,0.16787374
1.7158,0.44032234
1.716,0.55470401
1.7162,0.48095843
1.7164,0.29386947
1.7166,0.060748991
1.7168,-0.22426878
1.717,-0.44362971
1.7172,-0.53324306
1.7174,-0.42193627
1.7176,-0.17706698
1.7178,0.068396047
1.718,0.30558386
1.7182,0.50654423
1.7184,0.56341809
1.7186,0.37842593
1.7188,0.10625556
1.719,-0.16663188
1.7192,-0.39405289
1.7194,-0.52468675
1.7196,-0.51895005
1.7198,-0.30416128
1.72,0.0044917846
1.7202,0.26967195
1.7204,0.44243917
1.7206,0.54113954
1.7208,0.49763224
1.721,0.26533785
1.7212,-0.06022422
1.7214,-0.31704023
1.7216,-0.4362236
1.7218,-0.49059054
1.722,-0.41023049
1.7222,-0.15772848
1.7224,0.16565076
1.7226,0.39309761
1.7228,0.50676507
1.723,0.4913505
1.7232,0.32865408
1.7234,0.075982869
1.7236,-0.2419264
1.7238,-0.46231994
1.724,-0.5218758
1.7242,-0.43735945
1.7244,-0.24807905
1.7246,0.022123612
1.7248,0.33266693
1.725,0.51910764
1.7252,0.5354889
1.7254,0.39556438
1.7256,0.1700709
1.7258,-0.1262023
1.726,-0.38660091
1.7262,-0.51136035
1.7264,-0.48668095
1.7266,-0.30836916
1.7268,-0.052290328
1.727,0.2451417
1.7272,0.47348061
1.7274,0.55908978
1.7276,0.49069652
1.7278,0.26949698
1.728,-0.0075467345
1.7282,-0.28985104
1.7284,-0.47947562
1.7286,-0.52761251
1.7288,-0.41303858
1.729,-0.17075372
1.7292,0.12136037
1.7294,0.3665767
1.7296,0.50870699
1.7298,0.50937241
1.73,0.3482995
1.7302,0.094569854
1.7304,-0.20360509
1.7306,-0.43018565
1.7308,-0.52845293
1.731,-0.47322258
1.7312,-0.25952956
1.7314,0.0098556234
1.7316,0.28848839
1.7318,0.49475813
1.732,0.55634189
1.7322,0.42272207
1.7324,0.1771156
1.7326,-0.085557602
1.7328,-0.34484327
1.733,-0.51066047
1.7332,-0.51846242
1.7334,-0.33806819
1.7336,-0.059122771
1.7338,0.20996122
1.734,0.42134809
1.7342,0.55024374
1.7344,0.51415396
1.7346,0.28303564
1.7348,-0.030057648
1.735,-0.30029473
1.7352,-0.43551224
1.7354,-0.50852931
1.7356,-0.46380287
1.7358,-0.19918208
1.736,0.13350214
1.7362,0.36239752
1.7364,0.48089248
1.7366,0.51494277
1.7368,0.39297426
1.737,0.12380994
1.7372,-0.19875754
1.7374,-0.42941982
1.7376,-0.50674516
1.7378,-0.46896306
1.738,-0.29716823
1.7382,-0.033562787
1.7384,0.27676541
1.7386,0.48744091
1.7388,0.5307073
1.739,0.41480538
1.7392,0.20828612
1.7394,-0.063694946
1.7396,-0.3621051
1.7398,-0.51935452
1.74,-0.50877595
1.7402,-0.35230386
1.7404,-0.097862884
1.7406,0.17598259
1.7408,0.40498981
1.741,0.55382633
1.7412,0.5205906
1.7414,0.29876575
1.7416,0.038519174
1.7418,-0.22199704
1.742,-0.42140275
1.7422,-0.53780955
1.7424,-0.47139257
1.7426,-0.20978066
1.7428,0.075977124
1.743,0.30764332
1.7432,0.46677151
1.7434,0.54950947
1.7436,0.41393051
1.7438,0.1135871
1.744,-0.18696572
1.7442,-0.39467821
1.7444,-0.50305355
1.7446,-0.50637227
1.7448,-0.33155128
1.745,-0.024581943
1.7452,0.27200392
1.7454,0.44722649
1.7456,0.52741158
1.7458,0.46384862
1.746,0.2305274
1.7462,-0.060620055
1.7464,-0.32532981
1.7466,-0.47717234
1.7468,-0.51126856
1.747,-0.38944346
1.7472,-0.12446695
1.7474,0.18338011
1.7476,0.42601782
1.7478,0.54288924
1.748,0.51952356
1.7482,0.34728697
1.7484,0.063385017
1.7486,-0.23858476
1.7488,-0.44308758
1.749,-0.52801406
1.7492,-0.479381
1.7494,-0.25310153
1.7496,0.046808742
1.7498,0.30390584
1.75,0.469964
1.7502,0.52944809
1.7504,0.419673
1.7506,0.16556758
1.7508,-0.14850956
1.751,-0.38574326
1.7512,-0.49806547
1.7514,-0.51105917
1.7516,-0.34380493
1.7518,-0.059621867
1.752,0.22891252
1.7522,0.44969612
1.7524,0.53531963
1.7526,0.46429613
1.7528,0.27472025
1.753,-0.0089608375
1.7532,-0.31783763
1.7534,-0.48794591
1.7536,-0.51373535
1.7538,-0.38726923
1.754,-0.15673317
1.7542,0.12022162
1.7544,0.39297426
1.7546,0.55198199
1.7548,0.52966899
1.755,0.32352832
1.7552,0.075635791
1.7554,-0.17811108
1.7556,-0.40490395
1.7558,-0.52932775
1.756,-0.48575735
1.7562,-0.24299344
1.7564,0.038051631
1.7566,0.26843855
1.7568,0.47258568
1.757,0.57098198
1.7572,0.4551231
1.7574,0.18018188
1.7576,-0.12311308
1.7578,-0.34386805
1.758,-0.47110862
1.7582,-0.5225355
1.7584,-0.3845529
1.7586,-0.070627771
1.7588,0.22645146
1.759,0.41151249
1.7592,0.50471419
1.7594,0.48509461
1.7596,0.28772256
1.7598,-0.013733794
1.76,-0.29884332
1.7602,-0.45706224
1.7604,-0.49787903
1.7606,-0.40008795
1.7608,-0.19313268
1.761,0.10596872
1.7612,0.38972726
1.7614,0.53297329
1.7616,0.52063358
1.7618,0.37917745
1.762,0.15219814
1.7622,-0.15672168
1.7624,-0.42701614
1.7626,-0.53451091
1.7628,-0.47792959
1.763,-0.27952778
1.7632,-0.025098247
1.7634,0.2470291
1.7636,0.47777456
1.7638,0.56590211
1.764,0.44157866
1.7642,0.18358377
1.7644,-0.086128406
1.7646,-0.31969061
1.7648,-0.50396574
1.765,-0.53830862
1.7652,-0.35277715
1.7654,-0.079318911
1.7656,0.17729345
1.7658,0.39638188
1.766,0.54984218
1.7662,0.51461577
1.7664,0.29719102
1.7666,0.026615467
1.7668,-0.23648512
1.767,-0.43126705
1.7672,-0.51665533
1.7674,-0.43393177
1.7676,-0.17496447
1.7678,0.10787046
1.768,0.35168704
1.7682,0.51740956
1.7684,0.5487321
1.7686,0.39898923
1.7688,0.13018918
1.769,-0.16798002
1.7692,-0.39753798
1.7694,-0.52820051
1.7696,-0.51068914
1.7698,-0.31773725
1.77,-0.039465878
1.7702,0.23690377
1.7704,0.45471004
1.7706,0.55952579
1.7708,0.47488037
1.771,0.23080848
1.7712,-0.053684354
1.7714,-0.31056061
1.7716,-0.47832829
1.7718,-0.52633321
1.772,-0.39622426
1.7722,-0.11310823
1.7724,0.17455989
1.7726,0.38094148
1.7728,0.52551842
1.773,0.52875972
1.7732,0.34666455
1.7734,0.048128188
1.7736,-0.24501564
1.7738,-0.42188177
1.774,-0.49304587
1.7742,-0.43895423
1.7744,-0.23531771
1.7746,0.069001265
1.7748,0.35199684
1.775,0.50369883
1.7752,0.51637697
1.7754,0.39541811
1.7756,0.18559448
1.7758,-0.11502143
1.776,-0.39630744
1.7762,-0.50862682
1.7764,-0.46728796
1.7766,-0.32765603
1.7768,-0.082970344
1.777,0.22694768
1.7772,0.46262386
1.7774,0.56412375
1.7776,0.47450748
1.7778,0.24644393
1.778,-0.015033163
1.7782,-0.27957654
1.7784,-0.48761031
1.7786,-0.55261028
1.7788,-0.4063381
1.779,-0.13814043
1.7792,0.12155829
1.7794,0.3456893
1.7796,0.5188753
1.7798,0.53200096
1.78,0.34115154
1.7802,0.069769993
1.7804,-0.18865517
1.7806,-0.39055926
1.7808,-0.50731307
1.781,-0.47331437
1.7812,-0.26224017
1.7814,0.061554994
1.7816,0.33060744
1.7818,0.47687098
1.782,0.54989958
1.7822,0.46489272
1.7824,0.21334589
1.7826,-0.1194301
1.7828,-0.37903988
1.783,-0.4967604
1.7832,-0.50042039
1.7834,-0.37579289
1.7836,-0.11295908
1.7838,0.2070355
1.784,0.44473675
1.7842,0.53165674
1.7844,0.4677439
1.7846,0.28983942
1.7848,0.011014442
1.785,-0.29328158
1.7852,-0.4759877
1.7854,-0.51100755
1.7856,-0.39904958
1.7858,-0.19029588
1.786,0.089802638
1.7862,0.36207339
1.7864,0.51733786
1.7866,0.51960105
1.7868,0.36833501
1.787,0.12503473
1.7872,-0.16703346
1.7874,-0.40113774
1.7876,-0.50443035
1.7878,-0.45495972
1.788,-0.25765079
1.7882,0.01369923
1.7884,0.28992546
1.7886,0.506679
1.7888,0.56508178
1.789,0.44025061
1.7892,0.21121185
1.7894,-0.075968668
1.7896,-0.35616755
1.7898,-0.50262046
1.79,-0.51897299
1.7902,-0.38932586
1.7904,-0.12288647
1.7906,0.18485731
1.7908,0.42810884
1.791,0.54080969
1.7912,0.48483643
1.7914,0.3019869
1.7916,0.036858391
1.7918,-0.26090637
1.792,-0.46493304
1.7922,-0.52600622
1.7924,-0.43040082
1.7926,-0.19781673
1.7928,0.078788124
1.793,0.32175568
1.7932,0.51801771
1.7934,0.56144184
1.7936,0.37837428
1.7938,0.12860586
1.794,-0.13883744
1.7942,-0.36573642
1.7944,-0.51022446
1.7946,-0.50742495
1.7948,-0.29777059
1.795,0.00024087071
1.7952,0.24863537
1.7954,0.42045602
1.7956,0.52303159
1.7958,0.47927183
1.796,0.24524209
1.7962,-0.072018929
1.7964,-0.33174631
1.7966,-0.45938563
1.7968,-0.50460249
1.797,-0.41936332
1.7972,-0.15558869
1.7974,0.18350059
1.7976,0.41629121
1.7978,0.51898718
1.798,0.49713597
1.7982,0.3419432
1.7984,0.07952816
1.7986,-0.2507495
1.7988,-0.46610048
1.799,-0.51399064
1.7992,-0.43073642
1.7994,-0.25192553
1.7996,0.023173433
1.7998,0.31741583
1.8,0.49596569
1.8002,0.52158594
1.8004,0.38679293
1.8006,0.16372034
1.8008,-0.10610655
1.801,-0.35686171
1.8012,-0.51893282
1.8014,-0.51530719
1.8016,-0.29955181
1.8018,-0.039497431
1.802,0.21375608
1.8022,0.44690812
1.8024,0.58313811
1.8026,0.49589685
1.8028,0.23837811
1.803,-0.049875166
1.8032,-0.29945144
1.8034,-0.47192037
1.8036,-0.54900473
1.8038,-0.44413453
1.804,-0.15856604
1.8042,0.15091597
1.8044,0.36257821
1.8046,0.49489865
1.8048,0.51638848
1.805,0.37444463
1.8052,0.079769105
1.8054,-0.23896913
1.8056,-0.40677407
1.8058,-0.4963789
1.806,-0.48146054
1.8062,-0.27311987
1.8064,0.036063854
1.8066,0.30179474
1.8068,0.4582926
1.807,0.53611422
1.8072,0.44195443
1.8074,0.1925015
1.8076,-0.1093392
1.8078,-0.34606519
1.808,-0.47107705
1.8082,-0.49325812
1.8084,-0.34806159
1.8086,-0.076645598
1.8088,0.22210014
1.809,0.43065023
1.8092,0.53229064
1.8094,0.48202258
1.8096,0.2791777
1.8098,-0.011559574
1.81,-0.30728206
1.8102,-0.47460514
1.8104,-0.53233099
1.8106,-0.43893421
1.8108,-0.19257335
1.811,0.11303063
1.8112,0.36668858
1.8114,0.50789809
1.8116,0.52358806
1.8118,0.37307069
1.812,0.11238239
1.8122,-0.19673821
1.8124,-0.4188126
1.8126,-0.5109129
1.8128,-0.46622092
1.813,-0.29273659
1.8132,-0.0081978524
1.8134,0.29362851
1.8136,0.47578388
1.8138,0.53138995
1.814,0.43187213
1.8142,0.21999763
1.8144,-0.046794545
1.8146,-0.33103782
1.8148,-0.49644488
1.815,-0.50222749
1.8152,-0.33905777
1.8154,-0.099070467
1.8156,0.15314756
1.8158,0.38689619
1.816,0.55751789
1.8162,0.51801479
1.8164,0.28263694
1.8166,0.0097035998
1.8168,-0.23314635
1.817,-0.43852401
1.8172,-0.55479884
1.8174,-0.45417956
1.8176,-0.19316998
1.8178,0.10027503
1.818,0.33962843
1.8182,0.48639971
1.8184,0.55109847
1.8186,0.42069411
1.8188,0.12759331
1.819,-0.18884163
1.8192,-0.38626242
1.8194,-0.48349419
1.8196,-0.50091374
1.8198,-0.34167948
1.82,-0.038831968
1.8202,0.25814688
1.8204,0.4310059
1.8206,0.51521242
1.8208,0.46201864
1.821,0.26181263
1.8212,-0.036614724
1.8214,-0.32435742
1.8216,-0.48505458
1.8218,-0.50118053
1.822,-0.36346182
1.8222,-0.14098299
1.8224,0.16101548
1.8226,0.43361896
1.8228,0.55506831
1.823,0.49275026
1.8232,0.29929352
1.8234,0.06017245
1.8236,-0.22244735
1.8238,-0.45576
1.824,-0.56529129
1.8242,-0.46100336
1.8244,-0.21376768
1.8246,0.04608018
1.8248,0.29154608
1.825,0.49393493
1.8252,0.56500435
1.8254,0.40644121
1.8256,0.14634667
1.8258,-0.11902566
1.826,-0.35391879
1.8262,-0.50252867
1.8264,-0.51432621
1.8266,-0.31996885
1.8268,-0.04371966
1.827,0.21910845
1.8272,0.43001059
1.8274,0.55538672
1.8276,0.49573907
1.8278,0.26758951
1.828,-0.018102311
1.8282,-0.28045142
1.8284,-0.44317365
1.8286,-0.50883907
1.8288,-0.40376231
1.829,-0.14517653
1.8292,0.13856193
1.8294,0.36405829
1.8296,0.51661217
1.8298,0.52323526
1.83,0.33267841
1.8302,0.072870687
1.8304,-0.20985238
1.8306,-0.4343448
1.8308,-0.53347826
1.831,-0.47015634
1.8312,-0.2465703
1.8314,0.03448052
1.8316,0.29347646
1.8318,0.47976804
1.832,0.55094647
1.8322,0.42034417
1.8324,0.1725463
1.8326,-0.10447733
1.8328,-0.35055706
1.833,-0.4896239
1.8332,-0.51461595
1.8334,-0.35864583
1.8336,-0.067010768
1.8338,0.23410137
1.834,0.41966724
1.8342,0.52541232
1.8344,0.5132218
1.8346,0.31769407
1.8348,0.014921153
1.835,-0.2841143
1.8352,-0.44791216
1.8354,-0.49698696
1.8356,-0.42121917
1.8358,-0.21207821
1.836,0.091411784
1.8362,0.37346938
1.8364,0.52249235
1.8366,0.50776905
1.8368,0.35048521
1.837,0.12872632
1.8372,-0.17794183
1.8374,-0.44096786
1.8376,-0.54221243
1.8378,-0.46436223
1.838,-0.25206608
1.8382,-0.0095259054
1.8384,0.25722611
1.8386,0.4842886
1.8388,0.57439244
1.839,0.44780588
1.8392,0.18707742
1.8394,-0.073103175
1.8396,-0.31153011
1.8398,-0.49785897
1.84,-0.54445267
1.8402,-0.37739059
1.8404,-0.10133646
1.8406,0.17491844
1.8408,0.38660935
1.841,0.53355563
1.8412,0.52999884
1.8414,0.32577425
1.8416,0.023124671
1.8418,-0.26927623
1.842,-0.41374132
1.8422,-0.49968037
1.8424,-0.45940855
1.8426,-0.20435084
1.8428,0.11867271
1.843,0.36920986
1.8432,0.49332681
1.8434,0.51718873
1.8436,0.39303735
1.8438,0.15047999
1.844,-0.17098893
1.8442,-0.42418507
1.8444,-0.51539326
1.8446,-0.47742477
1.8448,-0.30684894
1.845,-0.052700505
1.8452,0.24349527
1.8454,0.47326261
1.8456,0.5374881
1.8458,0.43554363
1.846,0.24748516
1.8462,-0.014149706
1.8464,-0.32711965
1.8466,-0.50320274
1.8468,-0.5142287
1.847,-0.38671562
1.8472,-0.14550926
1.8474,0.15083854
1.8476,0.40565243
1.8478,0.54860306
1.848,0.52755213
1.8482,0.343604
1.8484,0.090359099
1.8486,-0.20630708
1.8488,-0.41990259
1.849,-0.51371241
1.8492,-0.44578096
1.8494,-0.2314913
1.8496,0.045865051
1.8498,0.31204626
1.85,0.48310396
1.8502,0.53355843
1.8504,0.39694118
1.8506,0.14965963
1.8508,-0.13537246
1.851,-0.38445252
1.8512,-0.4978618
1.8514,-0.48238415
1.8516,-0.31485453
1.8518,-0.064449318
1.852,0.22235829
1.8522,0.44884712
1.8524,0.54454428
1.8526,0.46155396
1.8528,0.24963643
1.853,-0.014631591
1.8532,-0.28841111
1.8534,-0.47829962
1.8536,-0.53932112
1.8538,-0.39993018
1.854,-0.14325187
1.8542,0.12715733
1.8544,0.37181434
1.8546,0.52853882
1.8548,0.55088627
1.855,0.37168527
1.8552,0.079467922
1.8554,-0.19908454
1.8556,-0.38749585
1.8558,-0.51290351
1.856,-0.50240248
1.8562,-0.28710887
1.8564,0.039692335
1.8566,0.31492898
1.8568,0.45545006
1.857,0.52094918
1.8572,0.44598731
1.8574,0.19801737
1.8576,-0.13207097
1.8578,-0.37897968
1.858,-0.48532996
1.8582,-0.49307454
1.8584,-0.34743628
1.8586,-0.10060217
1.8588,0.20407535
1.859,0.45603809
1.8592,0.53540856
1.8594,0.45658022
1.8596,0.28468782
1.8598,0.03356551
1.86,-0.28214371
1.8602,-0.49911243
1.8604,-0.53027433
1.8606,-0.41003543
1.8608,-0.19625348
1.861,0.071680322
1.8612,0.35020411
1.8614,0.53581017
1.8616,0.55146849
1.8618,0.367268
1.862,0.10077987
1.8622,-0.1619163
1.8624,-0.37330604
1.8626,-0.51015854
1.8628,-0.49431652
1.863,-0.25189969
1.8632,0.036055252
1.8634,0.25933439
1.8636,0.43939009
1.8638,0.54545647
1.864,0.45730016
1.8642,0.19039899
1.8644,-0.11656174
1.8646,-0.34800708
1.8648,-0.47271204
1.865,-0.52403563
1.8652,-0.40186056
1.8654,-0.11032879
1.8656,0.19814071
1.8658,0.40408629
1.866,0.51300669
1.8662,0.50999773
1.8664,0.3308742
1.8666,0.032702133
1.8668,-0.27330056
1.867,-0.45146605
1.8672,-0.5138042
1.8674,-0.45382097
1.8676,-0.2234312
1.8678,0.092346877
1.868,0.35849941
1.8682,0.51157534
1.8684,0.54629689
1.8686,0.41392192
1.8688,0.15733251
1.869,-0.14941023
1.8692,-0.39513427
1.8694,-0.4963043
1.8696,-0.48202559
1.8698,-0.31380472
1.87,-0.036864273
1.8702,0.24489217
1.8704,0.43241137
1.8706,0.51891547
1.8708,0.45177284
1.871,0.22063728
1.8712,-0.072196767
1.8714,-0.32200822
1.8716,-0.47116312
1.8718,-0.51154679
1.872,-0.40207857
1.8722,-0.14033185
1.8724,0.15736979
1.8726,0.39319226
1.8728,0.51529562
1.873,0.50286126
1.8732,0.32954329
1.8734,0.067584299
1.8736,-0.23512265
1.8738,-0.45109028
1.874,-0.51720321
1.8742,-0.43361625
1.8744,-0.23731983
1.8746,0.033189759
1.8748,0.32917613
1.875,0.52810854
1.8752,0.55289698
1.8754,0.40751398
1.8756,0.17265816
1.8758,-0.097860008
1.876,-0.3517876
1.8762,-0.51290351
1.8764,-0.52241504
1.8766,-0.31935501
1.8768,-0.026939739
1.877,0.22500865
1.8772,0.42365137
1.8774,0.55833822
1.8776,0.50459659
1.8778,0.24445903
1.878,-0.04354756
1.8782,-0.28550833
1.8784,-0.43878788
1.8786,-0.51846528
1.8788,-0.4224067
1.879,-0.15067518
1.8792,0.15440391
1.8794,0.37091368
1.8796,0.49586818
1.8798,0.52028078
1.88,0.38003221
1.8802,0.090098083
1.8804,-0.23543531
1.8806,-0.44174802
1.8808,-0.51335388
1.881,-0.47832254
1.8812,-0.28348613
1.8814,0.020221887
1.8816,0.32183313
1.8818,0.50161064
1.882,0.54059744
1.8822,0.41553107
1.8824,0.20437364
1.8826,-0.070343807
1.8828,-0.36142242
1.883,-0.49837527
1.8832,-0.47767717
1.8834,-0.32426563
1.8836,-0.079359069
1.8838,0.18636608
1.884,0.41773683
1.8842,0.5536083
1.8844,0.48577726
1.8846,0.25363493
1.8848,-0.010297495
1.885,-0.25844818
1.8852,-0.4548966
1.8854,-0.55233777
1.8856,-0.44379032
1.8858,-0.17187525
1.886,0.10049303
1.8862,0.326913
1.8864,0.51942891
1.8866,0.56507027
