Data info
File name: D:\Documents\Uni\Tesi\ConditionPanda\Scripts\AutomationData\LattePanda20210304184723.dxd
Start time: 3/4/2021 18:47:53.323
Number of channels: 1
Sample rate: 5000
Store type: fast on trigger
Post time: 6000


Data1

Time (s),AI 1 - Prova (m/s2)
0.026,-0.5773384
0.0262,-0.32776791
0.0264,-0.034523688
0.0266,0.26345906
0.0268,0.4970901
0.027,0.55332148
0.0272,0.41050571
0.0274,0.12500319
0.0276,-0.19351418
0.0278,-0.50151038
0.028,-0.66836596
0.0282,-0.64561409
0.0284,-0.44204637
0.0286,-0.16268215
0.0288,0.14971127
0.029,0.43827146
0.0292,0.56937855
0.0294,0.49145088
0.0296,0.2288035
0.0298,-0.075928509
0.03,-0.38119116
0.0302,-0.61963814
0.0304,-0.67972177
0.0306,-0.53363317
0.0308,-0.24797292
0.031,0.046214994
0.0312,0.34095651
0.0314,0.54523844
0.0316,0.5677436
0.0318,0.36543512
0.032,0.045678608
0.0322,-0.27918071
0.0324,-0.53745383
0.0326,-0.6646772
0.0328,-0.6236195
0.033,-0.39480445
0.0332,-0.065453246
0.0334,0.27537426
0.0336,0.48452953
0.0338,0.5347029
0.034,0.44796365
0.0342,0.17920664
0.0344,-0.17790741
0.0346,-0.4861474
0.0348,-0.64408237
0.035,-0.62538928
0.0352,-0.46017727
0.0354,-0.19602688
0.0356,0.1269508
0.0358,0.43421847
0.036,0.56170857
0.0362,0.47911695
0.0364,0.25320178
0.0366,-0.030178118
0.0368,-0.36321226
0.037,-0.63513595
0.0372,-0.70395374
0.0374,-0.54408264
0.0376,-0.28514692
0.0378,-0.0086022923
0.038,0.32269651
0.0382,0.56334645
0.0384,0.58285129
0.0386,0.38742685
0.0388,0.066652082
0.039,-0.23929612
0.0392,-0.51273429
0.0394,-0.6778028
0.0396,-0.62939352
0.0398,-0.37449354
0.04,-0.076307133
0.0402,0.20999278
0.0404,0.45051935
0.0406,0.56429583
0.0408,0.46997833
0.041,0.17507333
0.0412,-0.16581728
0.0414,-0.44727251
0.0416,-0.62635875
0.0418,-0.67528445
0.042,-0.52687246
0.0422,-0.21848328
0.0424,0.11046059
0.0426,0.38338244
0.0428,0.52087742
0.043,0.51475638
0.0432,0.30625504
0.0434,-0.022806427
0.0436,-0.36756358
0.0438,-0.59183228
0.044,-0.68067986
0.0442,-0.59220803
0.0444,-0.32339078
0.0446,-0.0045091384
0.0448,0.31529039
0.045,0.52742881
0.0452,0.5654977
0.0454,0.42092931
0.0456,0.12633698
0.0458,-0.21260026
0.046,-0.51704544
0.0462,-0.65725964
0.0464,-0.62497044
0.0466,-0.42773896
0.0468,-0.13307777
0.047,0.18711759
0.0472,0.4487209
0.0474,0.55462086
0.0476,0.47099662
0.0478,0.2085672
0.048,-0.11626342
0.0482,-0.42787948
0.0484,-0.62857026
0.0486,-0.66686577
0.0488,-0.52899796
0.049,-0.2455893
0.0492,0.079944074
0.0494,0.37390253
0.0496,0.5411166
0.0498,0.53339207
0.05,0.3243286
0.0502,0.020657878
0.0504,-0.30682886
0.0506,-0.57964748
0.0508,-0.66932398
0.051,-0.57154435
0.0512,-0.34801856
0.0514,-0.056638766
0.0516,0.27596799
0.0518,0.53038317
0.052,0.57841676
0.0522,0.4060339
0.0524,0.1305678
0.0526,-0.17029192
0.0528,-0.48793441
0.053,-0.68961477
0.0532,-0.66619456
0.0534,-0.43098307
0.0536,-0.12927145
0.0538,0.15566312
0.054,0.41281471
0.0542,0.5727948
0.0544,0.51646012
0.0546,0.22636254
0.0548,-0.091463566
0.055,-0.36879122
0.0552,-0.59004813
0.0554,-0.67144078
0.0556,-0.54742432
0.0558,-0.25101626
0.056,0.072781771
0.0562,0.34454769
0.0564,0.51124257
0.0566,0.54643172
0.0568,0.36816865
0.057,0.031692471
0.0572,-0.31646657
0.0574,-0.56749421
0.0576,-0.67280328
0.0578,-0.61849368
0.058,-0.39139679
0.0582,-0.073828869
0.0584,0.27059555
0.0586,0.51498294
0.0588,0.56283587
0.059,0.44281781
0.0592,0.18611079
0.0594,-0.14143617
0.0596,-0.47222441
0.0598,-0.6529026
0.06,-0.62001109
0.0602,-0.44164193
0.0604,-0.19848219
0.0606,0.10804543
0.0608,0.41934311
0.061,0.56913477
0.0612,0.49489582
0.0614,0.2458674
0.0616,-0.044169992
0.0618,-0.34420937
0.062,-0.6041978
0.0622,-0.70872378
0.0624,-0.56994671
0.0626,-0.27079076
0.0628,0.0083439965
0.063,0.30018845
0.0632,0.53676528
0.0634,0.57284069
0.0636,0.36283639
0.0638,0.053486295
0.064,-0.24595359
0.0642,-0.52188438
0.0644,-0.68238938
0.0646,-0.62697256
0.0648,-0.37553763
0.065,-0.076573893
0.0652,0.22489393
0.0654,0.49087721
0.0656,0.59286475
0.0658,0.47500944
0.066,0.20275304
0.0662,-0.1254594
0.0664,-0.43533725
0.0666,-0.63557482
0.0668,-0.67053443
0.067,-0.50168532
0.0672,-0.21191473
0.0674,0.089392461
0.0676,0.38115945
0.0678,0.55009168
0.068,0.5193572
0.0682,0.28674442
0.0684,-0.024923276
0.0686,-0.33612058
0.0688,-0.58683842
0.069,-0.69752854
0.0692,-0.58857667
0.0694,-0.31665874
0.0696,-0.015721569
0.0698,0.28073522
0.07,0.51866591
0.0702,0.57124019
0.0704,0.40145031
0.0706,0.094693191
0.0708,-0.22380698
0.071,-0.50255162
0.0712,-0.65119022
0.0714,-0.6351732
0.0716,-0.42557332
0.0718,-0.1083955
0.072,0.22428583
0.0722,0.47415179
0.0724,0.56481498
0.0726,0.48360878
0.0728,0.24709219
0.073,-0.092587955
0.0732,-0.44068101
0.0734,-0.65158027
0.0736,-0.65474981
0.0738,-0.50430131
0.074,-0.25081834
0.0742,0.067876875
0.0744,0.38891265
0.0746,0.55849892
0.0748,0.515984
0.075,0.31067804
0.0752,0.034084685
0.0754,-0.28533623
0.0756,-0.5769397
0.0758,-0.69927824
0.076,-0.58526945
0.0762,-0.31756514
0.0764,-0.052872609
0.0766,0.24320555
0.0768,0.51137739
0.077,0.58998489
0.0772,0.41116828
0.0774,0.090178393
0.0776,-0.19735493
0.0778,-0.47985423
0.078,-0.67349172
0.0782,-0.64975888
0.0784,-0.43100029
0.0786,-0.13042167
0.0788,0.17592238
0.079,0.43237984
0.0792,0.56477773
0.0794,0.52292258
0.0796,0.26175526
0.0798,-0.086137012
0.08,-0.38416567
0.0802,-0.58121645
0.0804,-0.6499539
0.0806,-0.55692142
0.0808,-0.28476542
0.081,0.055700667
0.0812,0.35609859
0.0814,0.51672691
0.0816,0.52012306
0.0818,0.36111248
0.082,0.057315558
0.0822,-0.29246983
0.0824,-0.5734604
0.0826,-0.68264753
0.0828,-0.5930571
0.083,-0.3780503
0.0832,-0.091822103
0.0834,0.25676143
0.0836,0.51064026
0.0838,0.55162919
0.084,0.41911364
0.0842,0.16670345
0.0844,-0.1513263
0.0846,-0.47492638
0.0848,-0.66463423
0.085,-0.64202285
0.0852,-0.4507117
0.0854,-0.17917523
0.0856,0.13717078
0.0858,0.4443036
0.086,0.58264476
0.0862,0.51604426
0.0864,0.28444687
0.0866,-0.029478237
0.0868,-0.36661702
0.087,-0.61164981
0.0872,-0.68459225
0.0874,-0.56377965
0.0876,-0.2988376
0.0878,0.0012763498
0.088,0.3120721
0.0882,0.51915926
0.0884,0.53986025
0.0886,0.37506133
0.0888,0.079450712
0.089,-0.25070074
0.0892,-0.54383308
0.0894,-0.67926288
0.0896,-0.62101787
0.0898,-0.40943024
0.09,-0.10732561
0.0902,0.2154943
0.0904,0.48940864
0.0906,0.583772
0.0908,0.44727811
0.091,0.18233602
0.0912,-0.1162118
0.0914,-0.43657064
0.0916,-0.65544683
0.0918,-0.66663343
0.092,-0.47336888
0.0922,-0.17846674
0.0924,0.11088511
0.0926,0.39433959
0.0928,0.57322794
0.093,0.54841375
0.0932,0.29791385
0.0934,-0.035673901
0.0936,-0.34250268
0.0938,-0.56604564
0.094,-0.66500133
0.0942,-0.59664255
0.0944,-0.32213444
0.0946,0.019315485
0.0948,0.29620144
0.095,0.48902425
0.0952,0.55812311
0.0954,0.42185009
0.0956,0.11864116
0.0958,-0.22747274
0.096,-0.52497363
0.0962,-0.65717936
0.0964,-0.62417877
0.0966,-0.44451603
0.0968,-0.14955938
0.097,0.19525801
0.0972,0.46963987
0.0974,0.54609609
0.0976,0.4428809
0.0978,0.20889707
0.098,-0.10462935
0.0982,-0.43575889
0.0984,-0.65333861
0.0986,-0.64851969
0.0988,-0.48549062
0.099,-0.22925112
0.0992,0.070435449
0.0994,0.3805227
0.0996,0.57734114
0.0998,0.54797775
0.1,0.31275761
0.1002,0.022327267
0.1004,-0.28060341
0.1006,-0.5619669
0.1008,-0.70442986
0.101,-0.61235827
0.1012,-0.33649635
0.1014,-0.035114571
0.1016,0.24414352
0.1018,0.48520359
0.102,0.57212073
0.1022,0.43371648
0.1024,0.11284993
0.1026,-0.21361853
0.1028,-0.47257721
0.103,-0.64948636
0.1032,-0.66346961
0.1034,-0.4544262
0.1036,-0.13904683
0.1038,0.16929932
0.104,0.41986802
0.1042,0.55475855
0.1044,0.50011337
0.1046,0.24387962
0.1048,-0.08941555
0.105,-0.39457208
0.1052,-0.61076921
0.1054,-0.66446209
0.1056,-0.53180891
0.1058,-0.24957059
0.106,0.061391499
0.1062,0.35546753
0.1064,0.54739833
0.1066,0.55129069
0.1068,0.36475244
0.107,0.034431759
0.1072,-0.303361
0.1074,-0.55938822
0.1076,-0.68940538
0.1078,-0.62166327
0.108,-0.3778151
0.1082,-0.077377029
0.1084,0.22790283
0.1086,0.47056922
0.1088,0.55788219
0.109,0.44404259
0.1092,0.14925233
0.1094,-0.18000993
0.1096,-0.46290794
0.1098,-0.65310627
0.11,-0.66595936
0.1102,-0.48931697
0.1104,-0.1778013
0.1106,0.13877133
0.1108,0.42646813
0.111,0.55884308
0.1112,0.50069278
0.1114,0.28985086
0.1116,-0.031202124
0.1118,-0.37097979
0.112,-0.59670562
0.1122,-0.65060216
0.1124,-0.52834105
0.1126,-0.2923637
0.1128,0.010179748
0.113,0.34316513
0.1132,0.55206513
0.1134,0.53963083
0.1136,0.35004634
0.1138,0.074238904
0.114,-0.229406
0.1142,-0.53874457
0.1144,-0.70119148
0.1146,-0.6306814
0.1148,-0.37212428
0.115,-0.087235592
0.1152,0.18791786
0.1154,0.46934444
0.1156,0.59889686
0.1158,0.47248816
0.116,0.1771615
0.1162,-0.13491638
0.1164,-0.41478258
0.1166,-0.63473725
0.1168,-0.69013107
0.117,-0.51179349
0.1172,-0.18604496
0.1174,0.1132888
0.1176,0.37322846
0.1178,0.53062415
0.118,0.51955509
0.1182,0.2981261
0.1184,-0.038636923
0.1186,-0.34217569
0.1188,-0.56815392
0.119,-0.64127994
0.1192,-0.55788809
0.1194,-0.33048424
0.1196,0.0010698277
0.1198,0.33136183
0.12,0.52543527
0.1202,0.55374026
0.1204,0.42172962
0.1206,0.12890416
0.1208,-0.23056482
0.121,-0.54712021
0.1212,-0.68458652
0.1214,-0.62744302
0.1216,-0.42884329
0.1218,-0.15246217
0.122,0.17387722
0.1222,0.47048891
0.1224,0.57696253
0.1226,0.46558112
0.1228,0.20069355
0.123,-0.088147737
0.1232,-0.39947987
0.1234,-0.65778744
0.1236,-0.68144566
0.1238,-0.48798892
0.124,-0.22737233
0.1242,0.057306953
0.1244,0.37383941
0.1246,0.56508178
0.1248,0.53282702
0.125,0.30982903
0.1252,0.021062318
0.1254,-0.28144097
0.1256,-0.55965495
0.1258,-0.67376137
0.126,-0.58109313
0.1262,-0.32715407
0.1264,-0.031672534
0.1266,0.27855814
0.1268,0.51905888
0.127,0.56852955
0.1272,0.42373461
0.1274,0.11259752
0.1276,-0.20336127
0.1278,-0.49040693
0.128,-0.67302132
0.1282,-0.65065664
0.1284,-0.44040278
0.1286,-0.15476546
0.1288,0.14557509
0.129,0.43637547
0.1292,0.57601601
0.1294,0.49292237
0.1296,0.22917639
0.1298,-0.0793017
0.13,-0.38625666
0.1302,-0.6332314
0.1304,-0.68756104
0.1306,-0.53463715
0.1308,-0.24715255
0.131,0.049086224
0.1312,0.34951285
0.1314,0.55138248
0.1316,0.56503302
0.1318,0.36787894
0.132,0.038335599
0.1322,-0.27516785
0.1324,-0.52501953
0.1326,-0.6499998
0.1328,-0.60778898
0.133,-0.3734839
0.1332,-0.044387989
0.1334,0.2692847
0.1336,0.48122233
0.1338,0.54230982
0.134,0.44794068
0.1342,0.18472537
0.1344,-0.16624178
0.1346,-0.49578801
0.1348,-0.65330702
0.135,-0.6317398
0.1352,-0.47887042
0.1354,-0.19433454
0.1356,0.13445157
0.1358,0.44320792
0.136,0.57998294
0.1362,0.49406973
0.1364,0.2678706
0.1366,-0.020267924
0.1368,-0.35375527
0.137,-0.63097399
0.1372,-0.69477785
0.1374,-0.53438187
0.1376,-0.27800754
0.1378,-0.013842792
0.138,0.29889196
0.1382,0.53665626
0.1384,0.55552727
0.1386,0.35907021
0.1388,0.071818002
0.139,-0.22119676
0.1392,-0.51134884
0.1394,-0.65737438
0.1396,-0.6254667
0.1398,-0.38342848
0.14,-0.057390276
0.1402,0.23096339
0.1404,0.47611949
0.1406,0.59804213
0.1408,0.49227411
0.141,0.18616243
0.1412,-0.16150326
0.1414,-0.44765973
0.1416,-0.62486434
0.1418,-0.66922647
0.142,-0.52546692
0.1422,-0.21293874
0.1424,0.12139478
0.1426,0.40372205
0.1428,0.5318346
0.143,0.50585008
0.1432,0.31272319
0.1434,-0.0075094458
0.1436,-0.35196254
0.1438,-0.60272342
0.144,-0.66139293
0.1442,-0.56336665
0.1444,-0.34262317
0.1446,-0.011413288
0.1448,0.31515557
0.145,0.51527268
0.1452,0.54989666
0.1454,0.40885353
0.1456,0.1225995
0.1458,-0.20750031
0.146,-0.50758559
0.1462,-0.64293218
0.1464,-0.60746199
0.1466,-0.41239607
0.1468,-0.11958212
0.147,0.20261535
0.1472,0.46991235
0.1474,0.56323165
0.1476,0.47505248
0.1478,0.21068406
0.148,-0.11787832
0.1482,-0.42684692
0.1484,-0.6375683
0.1486,-0.67118269
0.1488,-0.52059937
0.149,-0.24003616
0.1492,0.071774974
0.1494,0.38254777
0.1496,0.54581207
0.1498,0.52339584
0.15,0.32724285
0.1502,0.013911488
0.1504,-0.3166157
0.1506,-0.58129388
0.1508,-0.67712015
0.151,-0.57506669
0.1512,-0.33126447
0.1514,-0.04583938
0.1516,0.28616789
0.1518,0.53764015
0.152,0.57089019
0.1522,0.42119893
0.1524,0.14694043
0.1526,-0.15811858
0.1528,-0.45987609
0.153,-0.65923017
0.1532,-0.64852548
0.1534,-0.4309372
0.1536,-0.13571954
0.1538,0.14464861
0.154,0.4157089
0.1542,0.56958801
0.1544,0.520037
0.1546,0.2356216
0.1548,-0.10577382
0.155,-0.38996261
0.1552,-0.59905195
0.1554,-0.69038922
0.1556,-0.56082809
0.1558,-0.24577002
0.156,0.070378087
0.1562,0.35907021
0.1564,0.53714108
0.1566,0.54375833
0.1568,0.37709215
0.157,0.051555883
0.1572,-0.30686617
0.1574,-0.56695783
0.1576,-0.65169215
0.1578,-0.59723336
0.158,-0.39938235
0.1582,-0.097260527
0.1584,0.24846041
0.1586,0.49366242
0.1588,0.54379278
0.159,0.43653035
0.1592,0.18547115
0.1594,-0.13404441
0.1596,-0.4626613
0.1598,-0.65691543
0.16,-0.63501835
0.1602,-0.44138375
0.1604,-0.17727925
0.1606,0.12679018
0.1608,0.4363611
0.161,0.58910716
0.1612,0.50705481
0.1614,0.23917839
0.1616,-0.04876224
0.1618,-0.34977111
0.162,-0.61966115
0.1622,-0.71376067
0.1624,-0.57449305
0.1626,-0.27006507
0.1628,0.020508723
0.163,0.29502538
0.1632,0.51530135
0.1634,0.56998092
0.1636,0.37793544
0.1638,0.051509991
0.164,-0.246424
0.1642,-0.51755029
0.1644,-0.66973984
0.1646,-0.63662177
0.1648,-0.3960034
0.165,-0.08801005
0.1652,0.21285827
0.1654,0.47109702
0.1656,0.57553124
0.1658,0.47839123
0.166,0.19465852
0.1662,-0.12621379
0.1664,-0.42238373
0.1666,-0.62504506
0.1668,-0.65247804
0.167,-0.48868307
0.1672,-0.20010856
0.1674,0.10641047
0.1676,0.37965071
0.1678,0.5390026
0.168,0.52150273
0.1682,0.28254515
0.1684,-0.034799051
0.1686,-0.34174258
0.1688,-0.59851843
0.169,-0.69388574
0.1692,-0.5808866
0.1694,-0.30884534
0.1696,-0.0090440204
0.1698,0.28568316
0.17,0.50752807
0.1702,0.563748
0.1704,0.3953636
0.1706,0.087269872
0.1708,-0.22553371
0.171,-0.51002657
0.1712,-0.66180313
0.1714,-0.6341148
0.1716,-0.42553031
0.1718,-0.12270577
0.172,0.2168912
0.1722,0.46885964
0.1724,0.55273634
0.1726,0.48675537
0.1728,0.24819939
0.173,-0.082846999
0.1732,-0.41736984
0.1734,-0.62911522
0.1736,-0.64926261
0.1738,-0.5056408
0.174,-0.25472507
0.1742,0.050827317
0.1744,0.38010392
0.1746,0.56886804
0.1748,0.53315973
0.175,0.30302814
0.1752,0.018873757
0.1754,-0.293055
0.1756,-0.58907288
0.1758,-0.70428067
0.176,-0.58155781
0.1762,-0.30641869
0.1764,-0.042428896
0.1766,0.25079525
0.1768,0.50879306
0.177,0.58167809
0.1772,0.41714883
0.1774,0.092997991
0.1776,-0.20180374
0.1778,-0.47631183
0.178,-0.66637814
0.1782,-0.6731016
0.1784,-0.46128449
0.1786,-0.14871895
0.1788,0.15050006
0.179,0.41850555
0.1792,0.56193519
0.1794,0.51405072
0.1796,0.26696134
0.1798,-0.072337322
0.18,-0.399804
0.1802,-0.59343857
0.1804,-0.64683598
0.1806,-0.55258447
0.1808,-0.2693795
0.181,0.070845626
0.1812,0.37076452
0.1814,0.53173709
0.1816,0.51705676
0.1818,0.3449091
0.182,0.054068573
0.1822,-0.28694537
0.1824,-0.57763386
0.1826,-0.6847586
0.1828,-0.59564143
0.183,-0.37008199
0.1832,-0.099612586
0.1834,0.22911042
0.1836,0.50089931
0.1838,0.56648725
0.184,0.4129352
0.1842,0.16277093
0.1844,-0.13611537
0.1846,-0.48312131
0.1848,-0.67905921
0.185,-0.65122175
0.1852,-0.46427616
0.1854,-0.18801266
0.1856,0.1232793
0.1858,0.43031463
0.186,0.57412857
0.1862,0.5169965
0.1864,0.27965385
0.1866,-0.022749059
0.1868,-0.34767437
0.187,-0.595128
0.1872,-0.67391908
0.1874,-0.55369449
0.1876,-0.2889446
0.1878,0.0035538299
0.188,0.3078441
0.1882,0.5179202
0.1884,0.54656363
0.1886,0.3652716
0.1888,0.054579139
0.189,-0.25142068
0.1892,-0.53913754
0.1894,-0.67723203
0.1896,-0.61347121
0.1898,-0.39095795
0.19,-0.10750058
0.1902,0.20645036
0.1904,0.47524178
0.1906,0.57028496
0.1908,0.44677615
0.191,0.17893702
0.1912,-0.13053639
0.1914,-0.44177386
0.1916,-0.65347916
0.1918,-0.6769768
0.192,-0.48903877
0.1922,-0.19752701
0.1924,0.10677474
0.1926,0.39444286
0.1928,0.56387705
0.193,0.55625296
0.1932,0.32222036
0.1934,-0.016243611
0.1936,-0.32789412
0.1938,-0.56156814
0.194,-0.67077535
0.1942,-0.59933591
0.1944,-0.33587104
0.1946,0.0048761452
0.1948,0.3260783
0.195,0.51211458
0.1952,0.54374111
0.1954,0.40787253
0.1956,0.11647841
0.1958,-0.24540573
0.196,-0.53618032
0.1962,-0.65819758
0.1964,-0.6089564
0.1966,-0.40820256
0.1968,-0.14090841
0.197,0.18686804
0.1972,0.48384973
0.1974,0.56305099
0.1976,0.44959861
0.1978,0.2151214
0.198,-0.078435458
0.1982,-0.42027834
0.1984,-0.6639716
0.1986,-0.68446606
0.1988,-0.50669926
0.199,-0.24634083
0.1992,0.049714394
0.1994,0.37359273
0.1996,0.56890243
0.1998,0.55058223
0.2,0.32426837
0.2002,0.0099043855
0.2004,-0.28605905
0.2006,-0.53577584
0.2008,-0.67602158
0.201,-0.59275013
0.2012,-0.30260664
0.2014,-0.0040874891
0.2016,0.26744896
0.2018,0.4842771
0.202,0.57089883
0.2022,0.44047722
0.2024,0.128646
0.2026,-0.21029697
0.2028,-0.48517504
0.203,-0.63309938
0.2032,-0.64128858
0.2034,-0.46486419
0.2036,-0.16387253
0.2038,0.17337526
0.204,0.43664506
0.2042,0.54227257
0.2044,0.49650207
0.2046,0.27463421
0.2048,-0.064879574
0.205,-0.41425768
0.2052,-0.6218698
0.2054,-0.66065574
0.2056,-0.54555124
0.2058,-0.27147341
0.206,0.057195086
0.2062,0.37026256
0.2064,0.54785728
0.2066,0.55497366
0.2068,0.3784087
0.207,0.068223946
0.2072,-0.26605508
0.2074,-0.53758579
0.2076,-0.65661711
0.2078,-0.59754604
0.208,-0.37750819
0.2082,-0.08139848
0.2084,0.23497909
0.2086,0.48209143
0.2088,0.57037675
0.209,0.43805346
0.2092,0.1540511
0.2094,-0.16082631
0.2096,-0.46762067
0.2098,-0.64312434
0.21,-0.64274287
0.2102,-0.47864953
0.2104,-0.1881188
0.2106,0.13444297
0.2108,0.42132804
0.211,0.55799979
0.2112,0.50356972
0.2114,0.27927235
0.2116,-0.028893093
0.2118,-0.358468
0.212,-0.60885602
0.2122,-0.66623765
0.2124,-0.53003049
0.2126,-0.2876223
0.2128,0.018328767
0.213,0.34210098
0.2132,0.5570274
0.2134,0.57556564
0.2136,0.37451637
0.2138,0.076780267
0.214,-0.22344841
0.2142,-0.51970732
0.2144,-0.69550353
0.2146,-0.64503467
0.2148,-0.38454139
0.215,-0.072982699
0.2152,0.21086764
0.2154,0.45433426
0.2156,0.58281976
0.2158,0.48271102
0.216,0.17601702
0.2162,-0.15276048
0.2164,-0.426474
0.2166,-0.61719429
0.2168,-0.65349638
0.217,-0.50237948
0.2172,-0.21000727
0.2174,0.12611037
0.2176,0.39985833
0.2178,0.52254111
0.218,0.52014315
0.2182,0.32832423
0.2184,-0.011160873
0.2186,-0.36525741
0.2188,-0.60173959
0.219,-0.66641831
0.2192,-0.57580101
0.2194,-0.33407831
0.2196,-0.0024812056
0.2198,0.32863975
0.22,0.53674233
0.2202,0.55565059
0.2204,0.39687809
0.2206,0.12282037
0.2208,-0.20003971
0.221,-0.51523548
0.2212,-0.67203742
0.2214,-0.61343968
0.2216,-0.39126199
0.2218,-0.13417062
0.222,0.158847
0.2222,0.46363926
0.2224,0.58787376
0.2226,0.46265253
0.2228,0.18378454
0.223,-0.10514852
0.2232,-0.39913851
0.2234,-0.63965076
0.2236,-0.70050597
0.2238,-0.51407093
0.224,-0.21716096
0.2242,0.065848932
0.2244,0.34561184
0.2246,0.55674058
0.2248,0.55353087
0.225,0.3182821
0.2252,-0.0056421417
0.2254,-0.30734229
0.2256,-0.55519754
0.2258,-0.68135101
0.226,-0.60543406
0.2262,-0.33119845
0.2264,-0.019344311
0.2266,0.27629787
0.2268,0.50568944
0.227,0.58664322
0.2272,0.44329968
0.2274,0.14151922
0.2276,-0.18947838
0.2278,-0.4743183
0.228,-0.65129918
0.2282,-0.6561926
0.2284,-0.46487564
0.2286,-0.160964
0.2288,0.14845492
0.229,0.42491633
0.2292,0.56196958
0.2294,0.48756427
0.2296,0.2330372
0.2298,-0.06847363
0.23,-0.38329083
0.2302,-0.61493695
0.2304,-0.68069988
0.2306,-0.54340857
0.2308,-0.26533225
0.231,0.039873041
0.2312,0.33517963
0.2314,0.53638667
0.2316,0.54529577
0.2318,0.36144522
0.232,0.04474926
0.2322,-0.29188469
0.2324,-0.5516637
0.2326,-0.66006774
0.2328,-0.60580409
0.233,-0.37739059
0.2332,-0.051363848
0.2334,0.27398598
0.2336,0.49753758
0.2338,0.56369346
0.234,0.44810703
0.2342,0.18074408
0.2344,-0.152749
0.2346,-0.48988488
0.2348,-0.67623097
0.235,-0.6416443
0.2352,-0.44544539
0.2354,-0.18663871
0.2356,0.11369036
0.2358,0.43315428
0.236,0.58826387
0.2362,0.48951188
0.2364,0.24764004
0.2366,-0.033184163
0.2368,-0.33683768
0.237,-0.60269767
0.2372,-0.68921316
0.2374,-0.54842246
0.2376,-0.27902868
0.2378,-0.0022603418
0.238,0.29088634
0.2382,0.52521437
0.2384,0.58084917
0.2386,0.38247892
0.2388,0.040813863
0.239,-0.27047524
0.2392,-0.52333575
0.2394,-0.67575485
0.2396,-0.63843453
0.2398,-0.39200777
0.24,-0.065920793
0.2402,0.23795933
0.2404,0.46546063
0.2406,0.55117309
0.2408,0.48224345
0.241,0.21757674
0.2412,-0.14036341
0.2414,-0.43431038
0.2416,-0.6130237
0.2418,-0.64314443
