Data info
File name: D:\Documents\Uni\Tesi\ConditionPanda\Scripts\AutomationData\LattePanda20210304185416.dxd
Start time: 3/4/2021 18:54:20.320
Number of channels: 1
Sample rate: 5000
Store type: fast on trigger
Post time: 6000


Data1

Time (s),AI 1 - Prova (m/s2)
0.5872,-0.23999886
0.5874,-0.32457256
0.5876,-0.28778866
0.5878,-0.18934645
0.588,-0.048406564
0.5882,0.12975894
0.5884,0.31401396
0.5886,0.38784274
0.5888,0.3072848
0.589,0.16812043
0.5892,0.013071058
0.5894,-0.15486299
0.5896,-0.29352251
0.5898,-0.32920495
0.59,-0.236488
0.5902,-0.076677151
0.5904,0.083300062
0.5906,0.2286142
0.5908,0.32848483
0.591,0.32882047
0.5912,0.23189847
0.5914,0.05771713
0.5916,-0.14126694
0.5918,-0.26415911
0.592,-0.29055378
0.5922,-0.27062151
0.5924,-0.18739022
0.5926,-0.00069134729
0.5928,0.20899174
0.593,0.31978798
0.5932,0.32846478
0.5934,0.27447072
0.5936,0.15818155
0.5938,-0.02796948
0.594,-0.22275141
0.5942,-0.31610516
0.5944,-0.30093724
0.5946,-0.21123207
0.5948,-0.054762859
0.595,0.109471
0.5952,0.26832956
0.5954,0.36357927
0.5956,0.33597416
0.5958,0.18607064
0.596,0.0059747281
0.5962,-0.14326906
0.5964,-0.27656764
0.5966,-0.33556414
0.5968,-0.27523097
0.597,-0.12062621
0.5972,0.077150285
0.5974,0.24386241
0.5976,0.32864264
0.5978,0.33408388
0.598,0.25973305
0.5982,0.10701568
0.5984,-0.090884149
0.5986,-0.26050481
0.5988,-0.30670553
0.599,-0.25274301
0.5992,-0.17191254
0.5994,-0.021357903
0.5996,0.16856788
0.5998,0.31216675
0.6,0.33897445
0.6002,0.27350122
0.6004,0.13311206
0.6006,-0.049668644
0.6008,-0.19952913
0.601,-0.3144874
0.6012,-0.33517113
0.6014,-0.22829308
0.6016,-0.06394162
0.6018,0.10624409
0.602,0.24533676
0.6022,0.33934447
0.6024,0.35619324
0.6026,0.23992127
0.6028,0.020319412
0.603,-0.15000685
0.6032,-0.24806759
0.6034,-0.30313441
0.6036,-0.29154623
0.6038,-0.16499692
0.604,0.052209869
0.6042,0.24533676
0.6044,0.34326264
0.6046,0.33193263
0.6048,0.27120078
0.605,0.14737354
0.6052,-0.063634701
0.6054,-0.25577489
0.6056,-0.32578588
0.6058,-0.27718145
0.606,-0.17949936
0.6062,-0.052499719
0.6064,0.12837066
0.6066,0.30724463
0.6068,0.359532
0.607,0.27415806
0.6072,0.13366278
0.6074,-0.026956946
0.6076,-0.17890561
0.6078,-0.30729353
0.608,-0.3322942
0.6082,-0.23936783
0.6084,-0.066262126
0.6086,0.11882473
0.6088,0.24129809
0.609,0.32567674
0.6092,0.33979768
0.6094,0.24734175
0.6096,0.058221962
0.6098,-0.14470038
0.61,-0.26022658
0.6102,-0.28738424
0.6104,-0.26365426
0.6106,-0.15932329
0.6108,0.023110328
0.611,0.22276849
0.6112,0.34076145
0.6114,0.33581352
0.6116,0.26449168
0.6118,0.14036614
0.612,-0.043834396
0.6122,-0.23467518
0.6124,-0.331514
0.6126,-0.29882613
0.6128,-0.19736639
0.613,-0.048584405
0.6132,0.12318464
0.6134,0.2793498
0.6136,0.36832643
0.6138,0.32317266
0.614,0.17502457
0.6142,-0.010831011
0.6144,-0.16841887
0.6146,-0.28087592
0.6148,-0.32018682
0.615,-0.26071131
0.6152,-0.096896239
0.6154,0.10637317
0.6156,0.24787812
0.6158,0.32195935
0.616,0.3303493
0.6162,0.25492284
0.6164,0.08097095
0.6166,-0.12476812
0.6168,-0.26766422
0.617,-0.31144118
0.6172,-0.26206806
0.6174,-0.16686997
0.6176,-0.015690017
0.6178,0.18899636
0.618,0.3357361
0.6182,0.3434864
0.6184,0.25587225
0.6186,0.13465522
0.6188,-0.025055222
0.619,-0.19950619
0.6192,-0.31832814
0.6194,-0.30649325
0.6196,-0.20842968
0.6198,-0.046097536
0.62,0.12967288
0.6202,0.27012229
0.6204,0.3556425
0.6206,0.3439855
0.6208,0.22288893
0.621,0.011636877
0.6212,-0.16816646
0.6214,-0.27277279
0.6216,-0.31631741
0.6218,-0.27297929
0.622,-0.14250034
0.6222,0.046785798
0.6224,0.2301746
0.6226,0.32367748
0.6228,0.31229007
0.623,0.23598589
0.6232,0.092269428
0.6234,-0.093313657
0.6236,-0.26065394
0.6238,-0.32871449
0.624,-0.26766136
0.6242,-0.14509909
0.6244,-0.014783614
0.6246,0.15391055
0.6248,0.33242026
0.625,0.37856647
0.6252,0.27785251
0.6254,0.1267615
0.6256,-0.019074686
0.6258,-0.16798863
0.626,-0.28956705
0.6262,-0.31550565
0.6264,-0.21883035
0.6266,-0.043983549
0.6268,0.13166927
0.627,0.25934297
0.6272,0.32665485
0.6274,0.32578287
0.6276,0.23079415
0.6278,0.029905481
0.628,-0.18209809
0.6282,-0.29296032
0.6284,-0.30885679
0.6286,-0.27930978
0.6288,-0.17969441
0.629,0.019854737
0.6292,0.22759305
0.6294,0.33077666
0.6296,0.32798862
0.6298,0.25412542
0.63,0.12488271
0.6302,-0.05423221
0.6304,-0.22937445
0.6306,-0.32551911
0.6308,-0.29755831
0.631,-0.17113236
0.6312,-0.016292373
0.6314,0.14266656
0.6316,0.29884031
0.6318,0.38432041
0.632,0.3239471
0.6322,0.15722638
0.6324,-0.025167089
0.6326,-0.17162283
0.6328,-0.28553125
0.633,-0.31873256
0.6332,-0.23691538
0.6334,-0.07774131
0.6336,0.11182306
0.6338,0.26006004
0.634,0.32761574
0.6342,0.3213627
0.6344,0.23112687
0.6346,0.063020736
0.6348,-0.14502163
0.635,-0.28948388
0.6352,-0.30469766
0.6354,-0.25322202
0.6356,-0.16201095
0.6358,0.010604266
0.636,0.21366428
0.6362,0.34643793
0.6364,0.33914658
0.6366,0.25396764
0.6368,0.1253732
0.637,-0.037595708
0.6372,-0.20725077
0.6374,-0.32283431
0.6376,-0.31683946
0.6378,-0.19812077
0.638,-0.027734272
0.6382,0.13509122
0.6384,0.27142739
0.6386,0.35279423
0.6388,0.33826596
0.639,0.19234374
0.6392,-0.012397137
0.6394,-0.18237346
0.6396,-0.28432941
0.6398,-0.3169972
0.64,-0.26958889
0.6402,-0.12446408
0.6404,0.087034665
0.6406,0.25444382
0.6408,0.32880324
0.641,0.32055956
0.6412,0.23603179
0.6414,0.094303101
0.6416,-0.1021855
0.6418,-0.27668235
0.642,-0.31833959
0.6422,-0.2551553
0.6424,-0.13871984
0.6426,0.0033300978
0.6428,0.17549784
0.643,0.32168111
0.6432,0.35291183
0.6434,0.27194083
0.6436,0.11517905
0.6438,-0.0694374
0.644,-0.21300183
0.6442,-0.31067821
0.6444,-0.33134764
0.6446,-0.23981243
0.6448,-0.057189494
0.645,0.13518588
0.6452,0.26469535
0.6454,0.32981864
0.6456,0.32722566
0.6458,0.22946036
0.646,0.032865632
0.6462,-0.17206456
0.6464,-0.27679995
0.6466,-0.28297269
0.6468,-0.25477093
0.647,-0.15259124
0.6472,0.045213934
0.6474,0.25934872
0.6476,0.36081991
0.6478,0.33069348
0.648,0.24370466
0.6482,0.12574609
0.6484,-0.057307098
0.6486,-0.24933827
0.6488,-0.33877096
0.649,-0.29197648
0.6492,-0.16029854
0.6494,-0.013558824
0.6496,0.14637248
0.6498,0.28794342
0.65,0.35090396
0.6502,0.29194477
0.6504,0.11396573
0.6506,-0.063190103
0.6508,-0.2059973
0.651,-0.3010692
0.6512,-0.33239746
0.6514,-0.24287297
0.6516,-0.059647679
0.6518,0.13802841
0.652,0.28339994
0.6522,0.34035414
0.6524,0.32710516
0.6526,0.23047861
0.6528,0.057175007
0.653,-0.15274039
0.6532,-0.2863889
0.6534,-0.3019383
0.6536,-0.24016809
0.6538,-0.13616987
0.654,0.023531977
0.6542,0.22769059
0.6544,0.35051963
0.6546,0.33965141
0.6548,0.24817069
0.655,0.1163981
0.6552,-0.052428011
0.6554,-0.23588564
0.6556,-0.33388326
0.6558,-0.30969721
0.656,-0.19259056
0.6562,-0.024550391
0.6564,0.14784969
0.6566,0.28048566
0.6568,0.35271677
0.657,0.32901549
0.6572,0.1748123
0.6574,-0.029957255
0.6576,-0.18945259
0.6578,-0.27095711
0.658,-0.30043527
0.6582,-0.25842237
0.6584,-0.095439114
0.6586,0.11568388
0.6588,0.27524516
0.659,0.3385815
0.6592,0.31399676
0.6594,0.22122242
0.6596,0.062865838
0.6598,-0.13150591
0.66,-0.29230919
0.6602,-0.32983315
0.6604,-0.25232422
0.6606,-0.13331011
0.6608,0.0032842038
0.661,0.18022205
0.6612,0.3291589
0.6614,0.35116214
0.6616,0.24626897
0.6618,0.096224897
0.662,-0.055588946
0.6622,-0.2181735
0.6624,-0.31884444
0.6626,-0.31200051
0.6628,-0.20861037
0.663,-0.028035453
0.6632,0.16114457
0.6634,0.28904486
0.6636,0.33271569
0.6638,0.32294604
0.664,0.21448463
0.6642,0.011708586
0.6644,-0.18426944
0.6646,-0.28943798
0.6648,-0.31097078
0.665,-0.26339325
0.6652,-0.1352147
0.6654,0.047198839
0.6656,0.23232585
0.6658,0.33300254
0.666,0.3195872
0.6662,0.21270052
0.6664,0.060373232
0.6666,-0.10189579
0.6668,-0.26956022
0.667,-0.34063539
0.6672,-0.28341156
0.6674,-0.133247
0.6676,0.018033328
0.6678,0.16054507
0.668,0.31257117
0.6682,0.37640372
0.6684,0.28984225
0.6686,0.10670877
0.6688,-0.064506687
0.669,-0.19893827
0.6692,-0.28871229
0.6694,-0.31162763
0.6696,-0.22649173
0.6698,-0.042916521
0.67,0.16442309
0.6702,0.29230905
0.6704,0.31843123
0.6706,0.30254912
0.6708,0.21760541
0.671,0.02601598
0.6712,-0.18249106
0.6714,-0.31036842
0.6716,-0.31412598
0.6718,-0.2615087
0.672,-0.15321942
0.6722,0.021294655
0.6724,0.22463003
0.6726,0.34484315
0.6728,0.32806608
0.673,0.23122153
0.6732,0.090643063
0.6734,-0.079106651
0.6736,-0.24136709
0.6738,-0.32489955
0.674,-0.29737476
0.6742,-0.16019528
0.6744,0.0064221933
0.6746,0.15767957
0.6748,0.3011637
0.675,0.36740568
0.6752,0.32442325
0.6754,0.16593187
0.6756,-0.038909417
0.6758,-0.20066215
0.676,-0.29497391
0.6762,-0.30818847
0.6764,-0.23966041
0.6766,-0.078719422
0.6768,0.12589237
0.677,0.28755617
0.6772,0.33252352
0.6774,0.30111781
0.6776,0.20346153
0.6778,0.043392524
0.678,-0.1472733
0.6782,-0.29780498
0.6784,-0.31783763
0.6786,-0.24679975
0.6788,-0.13222587
0.679,0.022783335
0.6792,0.20357625
0.6794,0.34413466
0.6796,0.35661489
0.6798,0.24488929
0.68,0.085244805
0.6802,-0.06479352
0.6804,-0.21418934
0.6806,-0.31529626
0.6808,-0.31325972
0.681,-0.19536427
0.6812,-0.016923415
0.6814,0.15759066
0.6816,0.27522507
0.6818,0.3256624
0.682,0.31470525
0.6822,0.18182258
0.6824,-0.026087832
0.6826,-0.21900244
0.6828,-0.31620267
0.683,-0.29963499
0.6832,-0.25016436
0.6834,-0.11935265
0.6836,0.091595367
0.6838,0.27520788
0.684,0.34654695
0.6842,0.31493184
0.6844,0.22629942
0.6846,0.069514707
0.6848,-0.11037754
0.685,-0.26674062
0.6852,-0.3272889
0.6854,-0.2647844
0.6856,-0.12597857
0.6858,0.029199865
0.686,0.19622464
0.6862,0.32350826
0.6864,0.35457548
0.6866,0.27869868
0.6868,0.098683089
0.687,-0.086670525
0.6872,-0.23005138
0.6874,-0.31300157
0.6876,-0.3120636
0.6878,-0.22741821
0.688,-0.051054064
0.6882,0.14612295
0.6884,0.28934032
0.6886,0.33266118
0.6888,0.29908985
0.689,0.2052485
0.6892,0.029090865
0.6894,-0.18706323
0.6896,-0.30827165
0.6898,-0.29424822
0.69,-0.23109834
0.6902,-0.12740988
0.6904,0.044674683
0.6906,0.25647175
0.6908,0.3685272
0.691,0.33002231
0.6912,0.2330831
0.6914,0.09209159
0.6916,-0.069184989
0.6918,-0.24037462
0.692,-0.33992118
0.6922,-0.30388305
0.6924,-0.15990269
0.6926,0.021753592
0.6928,0.16611543
0.693,0.27934405
0.6932,0.34377897
0.6934,0.29642227
0.6936,0.11316831
0.6938,-0.085979246
0.694,-0.22955514
0.6942,-0.30215055
0.6944,-0.31571504
0.6946,-0.23759231
0.6948,-0.055749573
0.695,0.14343528
0.6952,0.30081949
0.6954,0.35279137
0.6956,0.30889392
0.6958,0.21138392
0.696,0.047175895
0.6962,-0.15336856
0.6964,-0.30676576
0.6966,-0.30848104
0.6968,-0.22045672
0.697,-0.11114627
0.6972,0.041347381
0.6974,0.22886373
0.6976,0.35251889
0.6978,0.34560323
0.698,0.23372275
0.6982,0.083578289
0.6984,-0.077856049
0.6986,-0.23683794
0.6988,-0.31797531
0.699,-0.30592245
0.6992,-0.19375226
0.6994,-0.0044058771
0.6996,0.16997913
0.6998,0.28553399
0.7,0.33348155
0.7002,0.31234172
0.7004,0.16462101
0.7006,-0.048819609
0.7008,-0.21442741
0.701,-0.29353401
0.7012,-0.29094961
0.7014,-0.23924449
0.7016,-0.090614527
0.7018,0.11778925
0.702,0.29721394
0.7022,0.35403338
0.7024,0.31130335
0.7026,0.20724489
0.7028,0.04873915
0.703,-0.12391335
0.7032,-0.29364586
0.7034,-0.34474
0.7036,-0.25328225
0.7038,-0.11307094
0.704,0.042993821
0.7042,0.20292799
0.7044,0.33248049
0.7046,0.35315278
0.7048,0.25582922
0.705,0.07866478
0.7052,-0.086856969
0.7054,-0.22294647
0.7056,-0.30838639
0.7058,-0.30404079
0.706,-0.2005761
0.7062,-0.025617423
0.7064,0.16946855
0.7066,0.30674839
0.7068,0.33621797
0.707,0.31375867
0.7072,0.20696953
0.7074,0.0012017724
0.7076,-0.19154361
0.7078,-0.29980713
0.708,-0.30511358
0.7082,-0.23569058
0.7084,-0.10479285
0.7086,0.063565724
0.7088,0.23772986
0.709,0.34754226
0.7092,0.32026127
0.7094,0.20114675
0.7096,0.042136181
0.7098,-0.11487514
0.71,-0.25957546
0.7102,-0.33353904
0.7104,-0.2864348
0.7106,-0.12513241
0.7108,0.064024657
0.711,0.20361355
0.7112,0.31822187
0.7114,0.36494175
0.7116,0.29746637
0.7118,0.1213661
0.712,-0.082898632
0.7122,-0.2151072
0.7124,-0.27656189
0.7126,-0.28609633
0.7128,-0.21640946
0.713,-0.032880116
0.7132,0.18539083
0.7134,0.3197507
0.7136,0.33227971
0.7138,0.2862941
0.714,0.19059405
0.7142,0.019338431
0.7144,-0.19304377
0.7146,-0.33372262
0.7148,-0.32144317
0.715,-0.23686662
0.7152,-0.11232229
0.7154,0.041201096
0.7156,0.22061719
0.7158,0.35919067
0.716,0.35060281
0.7162,0.23078555
0.7164,0.076915085
0.7166,-0.081177615
0.7168,-0.23167774
0.717,-0.31489182
0.7172,-0.29053655
0.7174,-0.16248709
0.7176,0.030051768
0.7178,0.19279982
0.718,0.30437914
0.7182,0.35014671
0.7184,0.3127318
0.7186,0.15404823
0.7188,-0.056360539
0.719,-0.22345129
0.7192,-0.3032721
0.7194,-0.29166383
0.7196,-0.22979896
0.7198,-0.076330081
0.72,0.14437038
0.7202,0.30126408
0.7204,0.35036185
0.7206,0.30253765
0.7208,0.19035885
0.721,0.023270957
0.7212,-0.1529039
0.7214,-0.29950881
0.7216,-0.33660534
0.7218,-0.24777214
0.722,-0.10103816
0.7222,0.052743386
0.7224,0.21190597
0.7226,0.33460882
0.7228,0.35197675
0.723,0.24465695
0.7232,0.065679707
0.7234,-0.088230915
0.7236,-0.22095294
0.7238,-0.3156462
0.724,-0.30316022
0.7242,-0.18289264
0.7244,-0.0060723964
0.7246,0.18658119
0.7248,0.30321744
0.725,0.32605535
0.7252,0.29279956
0.7254,0.17816256
0.7256,-0.021627529
0.7258,-0.22257644
0.726,-0.32305518
0.7262,-0.2962991
0.7264,-0.22268544
0.7266,-0.10064807
0.7268,0.094007656
0.727,0.2891252
0.7272,0.36426482
0.7274,0.31769121
0.7276,0.21120036
0.7278,0.041619875
0.728,-0.12822165
0.7282,-0.2557089
0.7284,-0.32487947
0.7286,-0.26706189
0.7288,-0.10513705
0.729,0.069947824
0.7292,0.20719326
0.7294,0.32020962
0.7296,0.35007504
0.7298,0.26726827
0.73,0.09072338
0.7302,-0.10690109
0.7304,-0.25314456
0.7306,-0.32009789
0.7308,-0.30073646
0.731,-0.22010104
0.7312,-0.043168936
0.7314,0.16154039
0.7316,0.31562886
0.7318,0.3468051
0.732,0.27701497
0.7322,0.18376733
0.7324,0.034907904
0.7326,-0.17688915
0.7328,-0.31496066
0.733,-0.29664904
0.7332,-0.20757203
0.7334,-0.098746337
0.7336,0.060978454
0.7338,0.2561304
0.734,0.37964213
0.7342,0.34694564
0.7344,0.21954444
0.7346,0.060485099
0.7348,-0.089320891
0.735,-0.23182404
0.7352,-0.31995162
0.7354,-0.29314676
0.7356,-0.15453599
0.7358,0.050626535
0.736,0.2041356
0.7362,0.29021227
0.7364,0.33102337
0.7366,0.28745291
0.7368,0.1201614
0.737,-0.094584338
0.7372,-0.25670707
0.7374,-0.31487748
0.7376,-0.29733172
0.7378,-0.21600215
0.738,-0.050288212
0.7382,0.15835364
0.7384,0.31479415
0.7386,0.3626987
0.7388,0.30111781
0.739,0.17911772
0.7392,0.026251188
0.7394,-0.15187128
0.7396,-0.30609456
0.7398,-0.32467294
0.74,-0.21625169
0.7402,-0.083082199
0.7404,0.076513506
0.7406,0.2432285
0.7408,0.3468309
0.741,0.35380676
0.7412,0.24110593
0.7414,0.054556191
0.7416,-0.10276778
0.7418,-0.23286524
0.742,-0.30972877
0.7422,-0.29367453
0.7424,-0.18330567
0.7426,0.0087627778
0.7428,0.18722945
0.743,0.3006818
0.7432,0.32735759
0.7434,0.29579985
0.7436,0.16880596
0.7438,-0.048994582
0.744,-0.21987157
0.7442,-0.31146127
0.7444,-0.2945666
0.7446,-0.21096529
0.7448,-0.081042804
0.745,0.12296665
0.7452,0.30886525
0.7454,0.36737126
0.7456,0.30352437
0.7458,0.19335341
0.746,0.036250301
0.7462,-0.14257492
0.7464,-0.2875219
0.7466,-0.33998427
0.7468,-0.26189309
0.747,-0.098818049
0.7472,0.065630943
0.7474,0.21395686
0.7476,0.32253873
0.7478,0.34401706
0.748,0.25825012
0.7482,0.069322519
0.7484,-0.12037952
0.7486,-0.23285377
0.7488,-0.28669584
0.749,-0.28773704
0.7492,-0.1840113
0.7494,-0.0026475708
0.7496,0.18883286
0.7498,0.3267954
0.75,0.34997463
0.7502,0.2888785
0.7504,0.17905176
0.7506,0.0022114359
0.7508,-0.19236109
0.751,-0.30790448
0.7512,-0.30175471
0.7514,-0.22027028
0.7516,-0.08139848
0.7518,0.088652425
0.752,0.24412917
0.7522,0.34894776
0.7524,0.3248162
0.7526,0.19001463
0.7528,0.028095543
0.753,-0.13734016
0.7532,-0.26781052
0.7534,-0.32491389
0.7536,-0.28716624
0.7538,-0.1346525
0.754,0.077055633
0.7542,0.2310982
0.7544,0.3101761
0.7546,0.33972597
0.7548,0.29203081
0.755,0.12184512
0.7552,-0.098780751
0.7554,-0.24859823
0.7556,-0.29663184
0.7558,-0.27195531
0.756,-0.19933122
0.7562,-0.031652458
0.7564,0.18756218
0.7566,0.32590908
0.7568,0.34782621
0.757,0.28492302
0.7572,0.16273077
0.7574,0.010366192
0.7576,-0.17877367
0.7578,-0.33248064
0.758,-0.33400947
0.7582,-0.22471049
0.7584,-0.086400904
0.7586,0.06169555
0.7588,0.22229519
0.759,0.3497853
0.7592,0.34435263
0.7594,0.21229035
0.7596,0.039766911
0.7598,-0.11354135
0.76,-0.24182028
0.7602,-0.30614617
0.7604,-0.27194956
0.7606,-0.15836813
0.7608,0.028299198
0.761,0.22460997
0.7612,0.31922004
0.7614,0.33333239
0.7616,0.29714513
0.7618,0.15335983
0.762,-0.06297785
0.7622,-0.24444771
0.7624,-0.31430382
0.7626,-0.29018375
0.7628,-0.2076007
0.763,-0.056833819
0.7632,0.14978297
0.7634,0.31397092
0.7636,0.34862363
0.7638,0.28910512
0.764,0.16997337
0.7642,0.004580704
0.7644,-0.16448061
0.7646,-0.29800865
0.7648,-0.34490925
0.765,-0.2496165
0.7652,-0.075701907
0.7654,0.078134134
0.7656,0.22688456
0.7658,0.34198052
0.766,0.35671815
0.7662,0.24760562
0.7664,0.05571501
0.7666,-0.11851222
0.7668,-0.23352784
0.767,-0.29466701
0.7672,-0.28113693
0.7674,-0.17266119
0.7676,0.011195148
0.7678,0.19917618
0.768,0.32173273
0.7682,0.32974979
0.7684,0.2713528
0.7686,0.16523771
0.7688,-0.030324405
0.769,-0.23548406
0.7692,-0.3267898
0.7694,-0.30169162
0.7696,-0.20607761
0.7698,-0.072997041
0.77,0.10581958
0.7702,0.28499761
0.7704,0.36955982
0.7706,0.32205111
0.7708,0.19292316
0.771,0.025339046
0.7712,-0.1449241
0.7714,-0.26162919
0.7716,-0.31781471
0.7718,-0.2732231
0.772,-0.11009645
0.7722,0.087966889
0.7724,0.23580804
0.7726,0.32550177
0.7728,0.33828032
0.773,0.24823381
0.7732,0.077692404
0.7734,-0.11121798
0.7736,-0.27440199
0.7738,-0.32341948
0.774,-0.28418887
0.7742,-0.19527535
0.7744,-0.039204858
0.7746,0.16863386
0.7748,0.31879839
0.775,0.34484315
0.7752,0.26705599
0.7754,0.14533414
0.7756,0.008805803
0.7758,-0.17542341
0.776,-0.32552487
0.7762,-0.31402558
0.7764,-0.19582607
0.7766,-0.057593931
0.7768,0.097071066
0.777,0.25716588
0.7772,0.36434227
0.7774,0.36230859
0.7776,0.21860935
0.7778,0.032039542
0.778,-0.11372779
0.7782,-0.23677769
0.7784,-0.3126373
0.7786,-0.2981922
0.7788,-0.1536382
0.779,0.054894656
0.7792,0.22018409
0.7794,0.2982437
0.7796,0.31773135
0.7798,0.27076477
0.78,0.11370757
0.7802,-0.11378516
0.7804,-0.28073248
0.7806,-0.33123577
0.7808,-0.29250711
0.781,-0.19854243
0.7812,-0.055244744
0.7814,0.153661
0.7816,0.32711378
0.7818,0.35827282
0.782,0.28922844
0.7822,0.15617083
0.7824,-0.0076041017
0.7826,-0.17447686
0.7828,-0.30692351
0.783,-0.32828423
0.7832,-0.22081238
0.7834,-0.065068886
0.7836,0.094561249
0.7838,0.2478351
0.784,0.34377035
0.7842,0.34098807
0.7844,0.22775944
0.7846,0.037446406
0.7848,-0.13566504
0.785,-0.23881137
0.7852,-0.30125561
0.7854,-0.29472438
0.7856,-0.16626187
0.7858,0.026870754
0.786,0.21057507
0.7862,0.32320994
0.7864,0.32656878
0.7866,0.26860204
0.7868,0.14578448
0.787,-0.052379247
0.7872,-0.24466857
0.7874,-0.32316706
0.7876,-0.29117048
0.7878,-0.1931241
0.788,-0.05854623
0.7882,0.12539902
0.7884,0.30443361
0.7886,0.37213275
0.7888,0.30478644
0.789,0.1711953
0.7892,0.01254328
0.7894,-0.16419664
0.7896,-0.28922284
0.7898,-0.3276417
0.79,-0.26865667
0.7902,-0.090514131
0.7904,0.10125028
0.7906,0.23578224
0.7908,0.31642053
0.791,0.33380854
0.7912,0.25564566
0.7914,0.060421996
0.7916,-0.14196396
0.7918,-0.2586289
0.792,-0.29744643
0.7922,-0.27296209
0.7924,-0.17684613
0.7926,0.0097064683
0.7928,0.20372255
0.793,0.33264112
0.7932,0.35992211
0.7934,0.27840611
0.7936,0.14425278
0.7938,-0.011332974
0.794,-0.19406492
0.7942,-0.31388217
0.7944,-0.30063033
0.7946,-0.20203894
0.7948,-0.060717583
0.795,0.11009344
0.7952,0.26113856
0.7954,0.33807951
0.7956,0.31885576
0.7958,0.17964551
0.796,-0.0040014382
0.7962,-0.17172609
0.7964,-0.28893599
0.7966,-0.32041055
0.7968,-0.27746829
0.797,-0.13541262
0.7972,0.081848666
0.7974,0.26217976
0.7976,0.31245071
0.7978,0.31909382
0.798,0.28025618
0.7982,0.11121497
0.7984,-0.11244278
0.7986,-0.26500526
0.7988,-0.30685467
0.799,-0.26770154
0.7992,-0.179115
0.7994,-0.021911496
0.7996,0.18913978
0.7998,0.34711489
0.8,0.36719626
0.8002,0.27869868
0.8004,0.13875411
0.8006,-0.014468094
0.8008,-0.17926416
0.801,-0.32251021
0.8012,-0.34729859
0.8014,-0.22559395
0.8016,-0.065912187
0.8018,0.076450408
0.802,0.23001969
0.8022,0.33740544
0.8024,0.33589095
0.8026,0.21163349
0.8028,0.020910295
0.803,-0.14477208
0.8032,-0.25986227
0.8034,-0.30423301
0.8036,-0.26881158
0.8038,-0.14459999
0.804,0.045211066
0.8042,0.23695825
0.8044,0.32772759
0.8046,0.31617671
0.8048,0.26449454
0.805,0.13282235
0.8052,-0.074497193
0.8054,-0.25741845
0.8056,-0.32276261
0.8058,-0.28802961
0.806,-0.18747628
0.8062,-0.03084071
0.8064,0.15200022
0.8066,0.31893608
0.8068,0.36675167
0.807,0.29479018
0.8072,0.14625202
0.8074,-0.020732598
0.8076,-0.18166785
0.8078,-0.30148509
0.808,-0.33795348
0.8082,-0.25731805
0.8084,-0.066224836
0.8086,0.10235746
0.8088,0.23555276
0.809,0.33028045
0.8092,0.33978334
0.8094,0.24562359
0.8096,0.049152199
0.8098,-0.14126408
0.81,-0.2632699
0.8102,-0.28912246
0.8104,-0.26664597
0.8106,-0.17395481
0.8108,0.018377529
0.811,0.21766853
0.8112,0.33304557
0.8114,0.32674089
0.8116,0.25548503
0.8118,0.13772438
0.812,-0.036829852
0.8122,-0.23509972
0.8124,-0.33521706
0.8126,-0.30709848
0.8128,-0.19549623
0.813,-0.0479591
0.8132,0.12009542
0.8134,0.28888139
0.8136,0.37233353
0.8138,0.32650569
0.814,0.16679236
0.8142,-0.013162989
0.8144,-0.16483055
0.8146,-0.27616605
0.8148,-0.30848676
0.815,-0.25362647
0.8152,-0.099750265
0.8154,0.10422763
0.8156,0.25539896
0.8158,0.32872006
0.816,0.32985881
0.8162,0.24429554
0.8164,0.072982557
0.8166,-0.12301842
0.8168,-0.28052598
0.817,-0.33535761
0.8172,-0.28415447
0.8174,-0.1771014
0.8176,-0.02388493
0.8178,0.17682877
0.818,0.32582015
0.8182,0.33912075
0.8184,0.26093206
0.8186,0.12504335
0.8188,-0.021111224
0.819,-0.1736479
0.8192,-0.31335723
0.8194,-0.3243804
0.8196,-0.20279334
0.8198,-0.03986745
0.82,0.11344655
0.8202,0.26203063
0.8204,0.35691607
0.8206,0.3543632
0.8208,0.21436416
0.821,0.012635067
0.8212,-0.1467828
0.8214,-0.24697186
0.8216,-0.29608685
0.8218,-0.27374804
0.822,-0.1329028
0.8222,0.068367355
0.8224,0.24569243
0.8226,0.32611558
0.8228,0.30967414
0.823,0.25744697
0.8232,0.10839823
0.8234,-0.11394006
0.8236,-0.29736614
0.8238,-0.34347793
0.824,-0.28030798
0.8242,-0.17102621
0.8244,-0.024587678
0.8246,0.16897231
0.8248,0.336413
0.825,0.37348947
0.8252,0.29666898
0.8254,0.14810786
0.8256,-0.017112726
0.8258,-0.17704977
0.826,-0.29328445
0.8262,-0.31773725
0.8264,-0.22775096
0.8266,-0.039422855
0.8268,0.13180408
0.827,0.26344472
0.8272,0.34631172
0.8274,0.34018779
0.8276,0.22619903
0.8278,0.025605803
0.828,-0.14599688
0.8282,-0.25009263
0.8284,-0.28691956
0.8286,-0.26546133
0.8288,-0.14844646
0.829,0.037518118
0.8292,0.21717231
0.8294,0.32405037
0.8296,0.32066855
0.8298,0.24058673
0.83,0.11620305
0.8302,-0.061013021
0.8304,-0.25485986
0.8306,-0.33778995
0.8308,-0.28749323
0.831,-0.1764503
0.8312,-0.036537278
0.8314,0.141829
0.8316,0.31209502
0.8318,0.37910286
0.832,0.31798664
0.8322,0.16643095
0.8324,-0.0054155411
