Data info
File name: D:\Documents\Uni\Tesi\ConditionPanda\Scripts\AutomationData\LattePanda20210304180834.dxd
Start time: 3/4/2021 18:09:03.337
Number of channels: 1
Sample rate: 5000
Store type: fast on trigger
Post time: 6000


Data1

Time (s),AI 1 - Prova (m/s2)
0.0186,-0.00032706515
0.0188,0.01000191
0.019,-0.01964549
0.0192,-0.019963877
0.0194,-0.0087686572
0.0196,8.5979111E-5
0.0198,-0.023038764
0.02,-0.037435077
0.0202,-0.0049049724
0.0204,-0.010010659
0.0206,-0.027837534
0.0208,-0.01275855
0.021,0.01009083
0.0212,-0.0073746331
0.0214,-0.015325734
0.0216,0.016318046
0.0218,0.004818778
0.022,-0.019579519
0.0222,0.0063935095
0.0224,0.011097624
0.0226,-0.015503573
0.0228,-0.034595396
0.023,-0.0086137662
0.0232,0.0014455832
0.0234,-0.022533931
0.0236,-0.015560941
0.0238,0.0067090294
0.024,0.0048159095
0.0242,-0.025207248
0.0244,-0.0021714226
0.0246,0.026669968
0.0248,-0.014230021
0.025,-0.022020495
0.0252,0.011522142
0.0254,0.0083153127
0.0256,-0.027364254
0.0258,-0.026363198
0.026,0.0048044361
0.0262,-0.0015432511
0.0264,-0.028296473
0.0266,-0.025866969
0.0268,0.00071701896
0.027,0.0033300978
0.0272,-0.0047500809
0.0274,0.010974285
0.0276,0.014422058
0.0278,0.0024437737
0.028,0.0032583885
0.0282,0.0040643984
0.0284,0.00073422916
0.0286,-0.00090073777
0.0288,-0.00052211387
0.029,0.0050310367
0.0292,-0.005361042
0.0294,-0.0053467005
0.0296,0.0016119482
0.0298,0.004431549
0.03,-0.00022667245
0.0302,0.0020106507
0.0304,0.005211744
0.0306,-0.0065772282
0.0308,-0.00527786
0.031,0.0045921775
0.0312,-0.00098678865
0.0314,-0.0063362857
0.0316,0.00079733314
0.0318,0.0024122214
0.032,-0.0099274768
0.0322,-0.008642449
0.0324,-0.0019505587
0.0326,-0.003393345
0.0328,-0.0016063551
0.033,0.013105479
0.0332,0.014797812
0.0334,-0.003006116
0.0336,0.0099990414
0.0338,0.024054019
0.034,0.012941983
0.0342,-0.0079483055
0.0344,-0.0083842967
0.0346,0.017955881
0.0348,0.0024839307
0.035,-0.010492544
0.0352,0.0083956271
0.0354,0.0094024222
0.0356,0.0016721837
0.0358,-0.00064258504
0.036,0.014215535
0.0362,0.0060435687
0.0364,-0.0031868231
0.0366,0.017439574
0.0368,0.0065311906
0.037,-0.010122525
0.0372,-0.0078880694
0.0374,0.0042106849
0.0376,0.0048761452
0.0378,-0.028715255
0.038,-0.017075436
0.0382,0.0099302009
0.0384,-0.020322423
0.0386,-0.029142639
0.0388,0.0094999457
0.039,0.019593716
0.0392,-0.0025270996
0.0394,0.01196387
0.0396,0.03204241
0.0398,0.0062443544
0.04,0.00059654773
0.0402,0.016005393
0.0404,0.011014442
0.0406,-0.021286193
0.0408,-0.030126488
0.041,0.0023720644
0.0412,0.0033186241
0.0414,-0.014155443
0.0416,-0.0090440204
0.0418,0.008501756
0.042,-0.0037576272
0.0422,-0.019522151
0.0424,0.013137031
0.0426,0.010744816
0.0428,-0.0076672058
0.043,0.014138089
0.0432,0.022998463
0.0434,0.0035050677
0.0436,-0.027559305
0.0438,-0.014293125
0.044,0.01832303
0.0442,0.0016205533
0.0444,-0.014359097
0.0446,-0.0059949504
0.0448,-0.0013424656
0.045,-0.0073258705
0.0452,0.00023226562
0.0454,0.024154413
0.0456,0.01608284
0.0458,0.0093794754
0.046,0.011889293
0.0462,0.011616798
0.0464,0.0072999117
0.0466,-0.010025
0.0468,-0.0037289436
0.047,0.0083325226
0.0472,-0.0035826573
0.0474,-0.005587643
0.0476,7.1637296E-5
0.0478,-0.011860752
0.048,-0.013303539
0.0482,0.0084443884
0.0484,0.00024373908
0.0486,-0.011315764
0.0488,-0.0014715421
0.049,-0.004970945
0.0492,-0.004893499
0.0494,-0.0015002256
0.0496,0.0078793215
0.0498,0.0015201607
0.05,-0.0088432347
0.0502,-0.0026905963
0.0504,0.010354718
0.0506,0.0064996388
0.0508,-0.00042745788
0.051,0.014680211
0.0512,0.01066737
0.0514,-0.0077245734
0.0516,0.018389003
0.0518,0.022146558
0.052,0.00032118487
0.0522,-0.0051028896
0.0524,0.012135972
0.0526,0.011843398
0.0528,-0.00950009
0.053,-0.013621928
0.0532,0.0067663966
0.0534,0.0066889506
0.0536,-0.0042223022
0.0538,-0.00092368468
0.054,0.010698922
0.0542,-0.0027479634
0.0544,-0.0040215165
0.0546,0.023643846
0.0548,-0.0047931061
0.055,-0.021406665
0.0552,-0.0061182901
0.0554,-0.0012764933
0.0556,-0.0086740013
0.0558,-0.03022401
0.056,-0.0061641843
0.0562,-0.0023836815
0.0564,-0.020115901
0.0566,-0.018546907
0.0568,0.0056850235
0.057,-0.00056513929
0.0572,-0.017755238
0.0574,0.010787841
0.0576,0.013185793
0.0578,-0.010911324
0.058,-0.0038981771
0.0582,0.011926581
0.0584,-0.0014600685
0.0586,-0.026454983
0.0588,-0.01638703
0.059,-0.0074922363
0.0592,-0.016206322
0.0594,-0.014600039
0.0596,-0.011378868
0.0598,0.0023462491
0.06,-0.011966882
0.0602,-0.013183068
0.0604,0.013188662
0.0606,-0.013208883
0.0608,-0.025344929
0.061,0.0081891045
0.0612,0.018509474
0.0614,-0.016906202
0.0616,-0.040203046
0.0618,-0.0073660277
0.062,0.015205121
0.0622,-0.017643373
0.0624,-0.025560053
0.0626,-0.002349261
0.0628,0.0093766069
0.063,-0.013343696
0.0632,-0.010357731
0.0634,0.014069248
0.0636,0.0085189668
0.0638,0.0031895479
0.064,0.016013999
0.0642,0.01348984
0.0644,-0.0016665907
0.0646,-0.0007142942
0.0648,0.0095114196
0.065,0.0087713823
0.0652,0.0011300632
0.0654,0.0043741814
0.0656,0.010569845
0.0658,-0.0014887522
0.066,0.0052834526
0.0662,0.020365305
0.0664,0.003459174
0.0666,0.0040529254
0.0668,0.01234823
0.067,0.011720059
0.0672,-0.0036916551
0.0674,-0.00026969789
0.0676,0.016570462
0.0678,-0.001984979
0.068,-0.010736355
0.0682,0.0040242416
0.0684,0.0019790987
0.0686,-0.011401814
0.0688,0.00082888512
0.069,0.015512035
0.0692,-0.0018329556
0.0694,-0.0060064234
0.0696,0.021125423
0.0698,0.017892776
0.07,0.0016234217
0.0702,0.0026474274
0.0704,0.016421305
0.0706,0.01166556
0.0708,-0.013435484
0.071,0.0032440466
0.0712,0.01441632
0.0714,-0.00086344901
0.0716,0.0066344519
0.0718,0.019631004
0.072,0.014700289
0.0722,0.0025298244
0.0724,0.023999522
0.0726,0.018890968
0.0728,-0.0099705011
0.073,-0.0086740013
0.0732,0.00012900456
0.0734,0.0089205373
0.0736,-0.017204512
0.0738,-0.025448186
0.074,0.0041877381
0.0742,-0.013659216
0.0744,-0.027481858
0.0746,-0.0069386419
0.0748,0.014794945
0.075,-0.0049795499
0.0752,0.0021684107
0.0754,0.024099914
0.0756,0.0035538299
0.0758,-0.0022373949
0.076,0.0091643482
0.0762,0.014981388
0.0764,-0.0046152677
0.0766,-0.031448804
0.0768,-0.0026217557
0.077,0.0037144583
0.0772,-0.017778186
0.0774,-0.0092878314
0.0776,0.01615168
0.0778,0.017562915
0.078,-0.013165859
0.0782,0.0059603862
0.0784,0.026819123
0.0786,-0.0037604957
0.0788,-0.0018587711
0.079,0.022748915
0.0792,0.018994229
0.0794,-0.010644567
0.0796,-0.029392187
0.0798,0.0070446278
0.08,0.0052461643
0.0802,-0.024082847
0.0804,-0.01550931
0.0806,0.0096462332
0.0808,0.0033186241
0.081,0.00048754993
0.0812,0.030897934
0.0814,0.022943964
0.0816,0.011186544
0.0818,0.014181116
0.082,0.017270342
0.0822,0.010228511
0.0824,-0.0058544008
0.0826,0.0017553663
0.0828,0.009591734
0.083,0.00060802122
0.0832,0.0035739087
0.0834,0.018125113
0.0836,0.013263239
0.0838,-0.0039239926
0.084,0.019223696
0.0842,0.011430355
0.0844,-0.0116026
0.0846,0.0048302514
0.0848,0.012537542
0.085,-0.002182896
0.0852,0.0022056994
0.0854,0.015988184
0.0856,0.012135972
0.0858,-0.0087055536
0.086,-0.0084789526
0.0862,0.0097724404
0.0864,0.0011214581
0.0866,-0.00062824326
0.0868,0.014998598
0.087,0.022513708
0.0872,-0.0034478442
0.0874,0.0080026612
0.0876,0.036104012
0.0878,0.0087742507
0.088,-0.010475333
0.0882,0.006938498
0.0884,0.019461771
0.0886,0.0052260859
0.0888,-0.0092505431
0.089,0.0043483665
0.0892,0.01644999
0.0894,0.010308825
0.0896,0.0077129561
0.0898,0.020307938
0.09,0.0027535567
0.0902,-0.0053667789
0.0904,0.022728836
0.0906,0.0086078858
0.0908,-0.0060092919
0.091,-0.0013338606
0.0912,0.0079797143
0.0914,0.0039754794
0.0916,-0.019568045
0.0918,-0.0062645767
0.092,0.0062787747
0.0922,-0.0084072435
0.0924,-0.0095746676
0.0926,0.0068495795
0.0928,0.022166638
0.093,0.0034075435
0.0932,0.011278331
0.0934,0.035022639
0.0936,0.0082206568
0.0938,0.007492092
0.094,0.014080721
0.0942,0.008573465
0.0944,-0.0056077214
0.0946,-0.012597922
0.0948,0.012517464
0.095,0.0039381906
0.0952,-0.0108138
0.0954,-0.0031122456
0.0956,0.016306572
0.0958,0.0085820705
0.096,-0.020184742
0.0962,0.011126308
0.0964,0.019238038
0.0966,-0.012675367
0.0968,-0.00042172114
0.097,0.026827728
0.0972,0.0076756673
0.0974,-0.028451364
0.0976,-0.00054219237
0.0978,0.031683866
0.098,0.0071536251
0.0982,-0.019000107
0.0984,-0.0053696474
0.0986,0.019986682
0.0988,-0.0043857987
0.099,0.0017410244
0.0992,0.031460132
0.0994,0.018876625
0.0996,0.010151065
0.0998,0.014238482
0.1,0.021068055
0.1002,0.0047040437
0.1004,0.00259006
0.1006,0.023139011
0.1008,0.015761584
0.101,0.0086939363
0.1012,0.013980329
0.1014,0.010498137
0.1016,0.0025326926
0.1018,0.010750553
0.102,0.024005258
0.1022,0.0078535061
0.1024,-0.01230248
0.1026,0.0071278107
0.1028,0.0097408891
0.103,-0.0052290973
0.1032,-0.00023527755
0.1034,0.015767319
0.1036,0.011355777
0.1038,-0.0041964864
0.104,0.012026974
0.1042,0.019711317
0.1044,0.0063418788
0.1046,0.012497386
0.1048,0.02538494
0.105,0.013659072
0.1052,-0.00048195675
0.1054,0.018756153
0.1056,0.022900939
0.1058,0.011461907
0.106,0.0061238832
0.1062,0.01874755
0.1064,0.024624825
0.1066,0.0018356806
0.1068,0.001847154
0.107,0.016693801
0.1072,0.023661055
0.1074,0.014852312
0.1076,0.018179612
0.1078,0.023488952
0.108,0.013375104
0.1082,0.02295257
0.1084,0.028996209
0.1086,0.0067262398
0.1088,0.0025384296
0.109,0.0048302514
0.1092,0.014806419
0.1094,0.00077438622
0.1096,-0.019777434
0.1098,-0.0011789689
0.11,0.010552636
0.1102,-0.010581463
0.1104,-0.013051123
0.1106,0.017370734
0.1108,0.010518215
0.111,-0.0038264678
0.1112,0.018687313
0.1114,0.014407716
0.1116,-0.0031265875
0.1118,0.0057309172
0.112,0.018443502
0.1122,0.02167041
0.1124,-0.016739838
0.1126,-0.019008713
0.1128,0.0099933045
0.113,-0.001115865
0.1132,-0.013934579
0.1134,0.0059058876
0.1136,0.015271092
0.1138,-0.008177775
0.114,-0.0089235492
0.1142,0.019992419
0.1144,-0.0045550321
0.1146,-0.022370435
0.1148,0.0053092679
0.115,0.021736383
0.1152,-0.015414654
0.1154,-0.040828351
0.1156,-0.0048246584
0.1158,0.010406349
0.116,-0.021945918
0.1162,-0.032716621
0.1164,-0.003479396
0.1166,0.0023950113
0.1168,-0.014450885
0.117,0.0060923314
0.1172,0.020689432
0.1174,0.010945601
0.1176,0.012721118
0.1178,0.012970665
0.118,0.0075580645
0.1182,0.008894722
0.1184,0.009918727
0.1186,0.022786204
0.1188,0.0044372859
0.119,-0.0024381804
0.1192,0.012101551
0.1194,0.0069757872
0.1196,-0.0040616738
0.1198,0.01082513
0.12,0.024395356
0.1202,-0.0027164116
0.1204,0.0015086872
0.1206,0.014074985
0.1208,-0.0022976305
0.121,-0.0015633296
0.1212,0.011057467
0.1214,0.01357589
0.1216,0.0051113511
0.1218,-0.0063592326
0.122,0.005759601
0.1222,0.0089320103
0.1224,0.001167352
0.1226,0.0090237977
0.1228,0.021793749
0.123,0.0006424415
0.1232,0.0032096265
0.1234,0.024822742
0.1236,0.0088660382
0.1238,-0.0052692546
0.124,0.0099617522
0.1242,0.023982313
0.1244,0.016366808
0.1246,0.0054469495
0.1248,0.0075322497
0.125,0.01483797
0.1252,0.015113332
0.1254,0.0059087561
0.1256,0.018150929
0.1258,0.021165578
0.126,0.0016435003
0.1262,0.021638859
0.1264,0.028009493
0.1266,0.00089772581
0.1268,-0.00097818358
0.127,0.0083812848
0.1272,0.019610927
0.1274,-0.0057052458
0.1276,-0.017697871
0.1278,0.007870716
0.128,-0.00047335168
0.1282,-0.011651362
0.1284,8.5979111E-5
0.1286,0.025284549
0.1288,0.0097867828
0.129,-0.0095316423
0.1292,0.025161209
0.1294,0.013504182
0.1296,-0.0069787991
0.1298,0.0064135874
0.13,0.014703156
0.1302,-0.00070282072
0.1304,-0.021091145
0.1306,0.0045979139
0.1308,0.019369982
0.131,-0.00033280186
0.1312,0.0010526174
0.1314,0.024360936
0.1316,0.025697593
0.1318,-0.0074578151
0.132,0.0087312255
0.1322,0.035610653
0.1324,0.0098097296
0.1326,0.0043168147
0.1328,0.035303738
0.133,0.027516134
0.1332,-0.016605025
0.1334,-0.014003419
0.1336,0.022401843
0.1338,0.017858356
0.134,-0.0054757767
0.1342,0.00030684305
0.1344,0.022255557
0.1346,0.017040871
0.1348,0.0034677791
0.135,0.031649444
0.1352,0.026357315
0.1354,0.014771997
0.1356,0.027229298
0.1358,0.024409696
0.136,0.012606384
0.1362,0.0040041627
0.1364,0.013868463
0.1366,0.019622399
0.1368,0.01518791
0.137,0.02098774
0.1372,0.019289669
0.1374,0.015055965
0.1376,0.0088459598
0.1378,0.019304011
0.138,0.017482601
0.1382,0.0024896672
0.1384,0.0086767264
0.1386,0.0080887116
0.1388,0.00341328
0.139,0.0032669937
0.1392,0.013142767
0.1394,0.014006144
0.1396,0.0026789792
0.1398,0.0065426645
0.14,0.010759157
0.1402,0.005986202
0.1404,0.0061468305
0.1406,0.017884171
0.1408,0.023818815
0.141,0.0067118974
0.1412,0.014955573
0.1414,0.021377837
0.1416,0.015116202
0.1418,-0.0035769204
0.142,0.0019303365
0.1422,0.027702577
0.1424,0.014815022
0.1426,-0.0026590442
0.1428,0.012282259
0.143,0.0216532
0.1432,0.015979579
0.1434,0.018325899
0.1436,0.019998156
0.1438,0.014292981
0.144,-0.0016780641
0.1442,0.018862285
0.1444,0.016272152
0.1446,-0.0050914157
0.1448,-0.00041311604
0.145,0.010862419
0.1452,0.017729281
0.1454,-0.021452559
0.1456,-0.020124506
0.1458,0.0094597889
0.146,-0.0062444978
0.1462,-0.011562443
0.1464,0.01408359
0.1466,0.024693664
0.1468,-0.0074807624
0.147,0.0099617522
0.1472,0.037225541
0.1474,0.0083755478
0.1476,0.0014168996
0.1478,0.012047052
0.148,0.021472493
0.1482,-0.0019190066
0.1484,-0.018386278
0.1486,0.013039506
0.1488,0.010675975
0.149,-0.0044661132
0.1492,0.0091012446
0.1494,0.025881166
0.1496,0.01187782
0.1498,-0.0051688617
0.15,0.024538774
0.1502,0.021395048
0.1504,-0.0063133384
0.1506,0.012359705
0.1508,0.02769684
0.151,0.010569845
0.1512,-0.017700739
0.1514,-0.0068009603
0.1516,0.030490628
0.1518,0.005845652
0.152,-0.020325292
0.1522,-0.0084416633
0.1524,0.0059116241
0.1526,-0.0048447368
0.1528,0.0016693155
0.153,0.023767184
0.1532,0.016246336
0.1534,0.018168138
0.1536,0.015939422
0.1538,0.011020179
0.154,0.010957075
0.1542,0.0029227901
0.1544,0.013891409
0.1546,0.018386135
0.1548,0.0099043855
0.155,0.0072884387
0.1552,0.01592508
0.1554,0.010133855
0.1556,0.0043598399
0.1558,0.019461771
0.156,0.010326034
0.1562,0.0039209803
0.1564,0.01126399
0.1566,0.010285878
0.1568,0.0040012943
0.157,0.0069098142
0.1572,0.010108039
0.1574,0.014571212
0.1576,0.0098584918
0.1578,0.0029629471
0.158,0.016513094
0.1582,0.010217037
0.1584,0.0032612567
0.1586,0.024877241
0.1588,0.021785144
0.159,0.0012820865
0.1592,0.023543451
0.1594,0.029443676
0.1596,0.011421749
0.1598,0.00034126343
0.16,0.012290863
0.1602,0.030358681
0.1604,0.012382652
0.1606,0.0013079017
0.1608,0.017666176
0.161,0.0271203
0.1612,0.019034384
0.1614,0.018810652
0.1616,0.036519926
0.1618,0.020256307
0.162,0.013441077
0.1622,0.042075943
0.1624,0.01823698
0.1626,-0.0042854059
0.1628,0.00095796149
0.163,0.0093737384
0.1632,0.005598973
0.1634,-0.0176319
0.1636,0.0051113511
0.1638,0.01261212
0.164,-0.013174462
0.1642,-0.015704358
0.1644,0.009597471
0.1646,0.01080792
0.1648,-0.0074807624
0.165,0.020861531
0.1652,0.02533331
0.1654,-0.0043456415
0.1656,0.0094483159
0.1658,0.022657128
0.166,0.0054067923
0.1662,-0.019215235
0.1664,-0.014003419
0.1666,0.0055100536
0.1668,-0.0021972379
0.167,-0.013122833
0.1672,0.0009292778
0.1674,0.014247087
0.1676,0.0026330855
0.1678,-0.0090755727
0.168,0.01745105
0.1682,0.0037603523
0.1684,-0.015090529
0.1686,0.0031006287
0.1688,0.01340092
0.169,-0.015064714
0.1692,-0.037916962
0.1694,-0.010767907
0.1696,0.0063619576
0.1698,-0.0088116825
0.17,-0.027826061
0.1702,-0.018515354
0.1704,0.0067549227
0.1706,-0.010793722
0.1708,0.0064738235
0.171,0.027619395
0.1712,0.014433531
0.1714,0.0087828552
0.1716,0.01538009
0.1718,0.014559739
0.172,-0.00099539373
0.1722,-0.004893499
0.1724,0.0012849548
0.1726,-0.0032757423
0.1728,-0.010624488
0.173,-0.0086022923
0.1732,-0.0015088307
0.1734,-0.0049738134
0.1736,0.0034276219
0.1738,0.018099299
0.174,-0.0010871814
0.1742,-0.015744517
0.1744,-0.0054184096
0.1746,-0.0029688275
0.1748,-0.011628415
0.175,-0.00021806736
0.1752,0.014794945
0.1754,-0.0067894869
0.1756,-0.0238878
0.1758,-0.0061068167
0.176,-0.0028368826
0.1762,-0.0077934139
0.1764,-0.0055646957
0.1766,0.012279389
0.1768,0.0041102921
0.177,-0.0095689306
0.1772,0.015988184
0.1774,0.015839029
0.1776,-0.0017956669
0.1778,-0.0062846546
0.178,0.0080686333
0.1782,0.014880995
0.1784,-0.01649029
0.1786,-0.010951482
0.1788,0.011915108
0.179,0.012689565
0.1792,0.010796446
0.1794,0.010426427
0.1796,0.0081718937
0.1798,-0.011571048
0.18,0.0030518665
0.1802,0.019398667
0.1804,-0.0007343727
0.1806,-0.0044689812
0.1808,-0.00043606295
0.181,0.0020422025
0.1812,-0.015844908
0.1814,-0.031916346
0.1816,-0.0030003795
0.1818,-0.0039756228
0.182,-0.024776993
0.1822,-0.0058228485
0.1824,0.012675225
0.1826,0.00021792381
0.1828,-0.0032155067
0.183,0.024728086
0.1832,0.010503873
0.1834,-0.003556842
0.1836,0.010360455
0.1838,0.0065684794
0.184,0.0067405812
0.1842,-0.016432922
0.1844,-0.0033245045
0.1846,0.01131562
0.1848,-0.013157252
0.185,-0.012876154
0.1852,0.0004043674
0.1854,0.0079338206
0.1856,-0.011553838
0.1858,-0.0039670179
0.186,0.024805531
0.1862,0.0042795255
0.1864,-0.0057912967
0.1866,0.011814715
0.1868,0.018090693
0.187,-0.010521227
0.1872,-0.031813085
0.1874,0.010463716
0.1876,0.018030457
0.1878,-0.014835245
0.188,-0.023142025
0.1882,0.0034935942
0.1884,0.0079682404
0.1886,-0.0038408097
0.1888,0.0065914262
0.189,0.015202252
0.1892,0.0092532672
0.1894,0.0085992804
0.1896,0.015431721
0.1898,0.013730782
0.19,0.0047900942
0.1902,0.0072597549
0.1904,0.022381764
0.1906,0.0057452591
0.1908,-0.0085707409
0.191,0.014037697
0.1912,0.014774866
0.1914,-0.0040559368
0.1916,0.013687757
0.1918,0.015107595
0.192,-0.011026059
0.1922,-0.001890323
0.1924,0.010661634
0.1926,0.0066172415
0.1928,0.00078872807
0.193,0.005292058
0.1932,0.014846575
0.1934,0.00027529107
0.1936,-0.0068611959
0.1938,0.0036743011
0.194,0.0068467106
0.1942,-0.0040473319
0.1944,0.0084357839
0.1946,0.02549394
0.1948,-0.0048390003
0.195,6.5900567E-5
0.1952,0.030602492
0.1954,0.017433837
0.1956,0.0036111972
0.1958,0.0046065194
0.196,0.014407716
0.1962,0.011008705
0.1964,-0.0042223022
0.1966,0.0010296705
0.1968,0.0098929117
0.197,0.0073773582
0.1972,0.0018528907
0.1974,0.0080284765
0.1976,0.010400613
0.1978,-0.006605912
0.198,0.022915279
0.1982,0.024452722
0.1984,-0.0048705521
0.1986,0.00054778554
0.1988,0.0014168996
0.199,-0.002650439
0.1992,-0.016843099
0.1994,-0.02266014
0.1996,0.0054067923
0.1998,-0.0045865844
0.2,-0.020723995
0.2002,-0.0021255286
0.2004,0.020135837
0.2006,0.0035251463
0.2008,0.0020422025
0.201,0.037586957
0.2012,0.0063390103
0.2014,-0.0055761696
0.2016,0.0090840338
0.2018,0.017769437
0.202,0.0046782284
0.2022,-0.02006427
0.2024,-0.0014658052
0.2026,0.0061496985
0.2028,-0.0098414253
0.203,-0.0159453
0.2032,-0.0053294902
0.2034,0.011573773
0.2036,-0.010308968
0.2038,0.0021655422
0.204,0.019863341
0.2042,-0.010486807
0.2044,-0.012405742
0.2046,0.017003583
0.2048,0.0076039587
0.205,-0.028273527
0.2052,-0.032512967
0.2054,0.0032669937
0.2056,0.0063217999
0.2058,-0.024550391
0.206,-0.022640061
0.2062,0.0042852624
0.2064,-0.00067126873
0.2066,-0.015130687
0.2068,0.016871639
0.207,0.020175993
0.2072,0.0038263244
0.2074,0.016320912
0.2076,0.020617722
0.2078,0.0094225006
0.208,0.0059030196
0.2082,0.0087799868
0.2084,0.0056563402
0.2086,-0.0033790031
0.2088,0.0043971287
0.209,0.0096433647
0.2092,-0.00021806736
0.2094,-0.0090124682
0.2096,0.01638115
0.2098,0.016157417
0.21,-0.0033445829
0.2102,0.00079446478
0.2104,0.0087426985
0.2106,-0.00063684833
0.2108,-0.0099475542
0.211,0.011220964
0.2112,0.011266858
0.2114,-0.0092534106
0.2116,-0.0019104015
0.2118,0.0071507571
0.212,0.0084644677
0.2122,0.0051543764
0.2124,0.014298717
0.2126,0.0097007314
0.2128,-0.0049566031
0.213,0.010719
0.2132,0.02466785
0.2134,0.0073458059
0.2136,0.0048790136
0.2138,0.016163154
0.214,0.023354139
0.2142,0.011920845
0.2144,-0.0052377027
0.2146,0.0080055296
0.2148,0.013960252
0.215,0.011760216
0.2152,0.016300835
0.2154,0.018354584
0.2156,0.020434147
0.2158,0.018607
0.216,0.029354755
0.2162,0.022393238
0.2164,0.0028998433
0.2166,0.0043856553
0.2168,0.0082923658
0.217,0.010262931
0.2172,-0.01686031
0.2174,-0.010194234
0.2176,0.0096261548
0.2178,-0.00076879299
0.218,-0.007073455
0.2182,0.01115786
0.2184,0.020560354
0.2186,0.0051744548
0.2188,0.021225814
0.219,0.033729009
0.2192,0.014301587
0.2194,0.015142017
0.2196,0.019037254
0.2198,0.033057813
0.22,0.0059144925
0.2202,-0.013716584
0.2204,0.015612427
0.2206,0.018219769
0.2208,-0.0017182211
0.221,0.0023835378
0.2212,0.021168446
0.2214,0.0074232514
0.2216,-0.010036474
0.2218,0.02442117
0.222,0.032621823
0.2222,-0.008957969
0.2224,0.0049019605
0.2226,0.026073348
0.2228,0.0034878575
0.223,-0.028778357
0.2232,-0.0090239411
0.2234,0.026925251
0.2236,-0.0033015574
0.2238,-0.02426929
0.224,0.0017238144
0.2242,0.013518522
0.2244,0.002076623
0.2246,0.01809643
0.2248,0.039273553
0.225,0.023311114
0.2252,0.020101417
0.2254,0.022390369
0.2256,0.023996653
0.2258,0.012494517
0.226,0.0047671474
0.2262,0.019338431
0.2264,0.013994671
0.2266,0.010346114
0.2268,0.024464196
0.227,0.021260234
0.2272,0.009049614
0.2274,0.020494381
0.2276,0.039646443
0.2278,0.012577699
0.228,0.0037804306
0.2282,0.022682942
0.2284,0.01935851
0.2286,0.01378528
0.2288,0.016768379
0.229,0.021002082
0.2292,0.012287995
0.2294,-0.0056622201
0.2296,0.00098951347
0.2298,0.014694551
0.23,0.0068323687
0.2302,0.011487722
0.2304,0.031061431
0.2306,0.018191086
0.2308,-0.00040164258
0.231,0.025720539
0.2312,0.028345091
0.2314,0.0021110433
0.2316,0.0036857747
0.2318,0.013420999
0.232,0.021033634
0.2322,0.01315711
0.2324,0.0049937484
0.2326,0.01771207
0.2328,0.023259483
0.233,0.01038627
0.2332,0.0088258814
0.2334,0.016857298
0.2336,0.00090059423
0.2338,0.0082493406
0.234,0.028913027
0.2342,0.0050711939
0.2344,-0.002033741
0.2346,0.0036743011
0.2348,0.0088832481
0.235,-0.00029264481
0.2352,-0.025121193
0.2354,-0.0015059623
0.2356,0.021902747
